"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Rich Gannon*+",35,13,16,"284 for 473, 3,430 yards, 28 td, 11 int, & 89 rushes for 529 yards and 4 td","New England Patriots / 4th / 98th pick / 1987"
"3","RB","Tyrone Wheatley",28,5,13,"232 rushes for 1,046 yards, 9 td, & 20 catches for 156 yards and 1 td","New York Giants / 1st / 17th pick / 1995"
"4","FB","Jon Ritchie",26,2,12,"0 rushes for 0 yards, 0 td, & 26 catches for 173 yards and 0 td","Oakland Raiders / 3rd / 63rd pick / 1998"
"5","WR","Tim Brown",34,12,16,"76 catches for 1,128 yards, 11 td, & 3 rushes for 12 yards and 0 td","Los Angeles Raiders / 1st / 6th pick / 1988"
"6","WR","James Jett",30,7,13,"20 catches for 356 yards, 2 td",""
"7","TE","Rickey Dudley",28,4,16,"29 catches for 350 yards, 4 td, & 1 rush for -7 yards and 0 td","Oakland Raiders / 1st / 9th pick / 1996"
"8","LG","Steve Wisniewski*",33,11,16,"","Dallas Cowboys / 2nd / 29th pick / 1989"
"9","C","Barret Robbins",27,5,16,"","Oakland Raiders / 2nd / 49th pick / 1995"
"10","RG","Mo Collins",24,2,16,"","Oakland Raiders / 1st / 23rd pick / 1998"
"11","RT","Lincoln Kennedy*",29,7,16,"2 fumbles recovered","Atlanta Falcons / 1st / 9th pick / 1993"
"12","","Defensive Starters",NA,NA,NA,"",""
"13","DE","Tony Bryant",24,1,16,"","Oakland Raiders / 2nd / 40th pick / 1999"
"14","DT","Grady Jackson",27,3,15,"","Oakland Raiders / 6th / 193rd pick / 1997"
"15","DT","Darrell Russell",24,3,16,"","Oakland Raiders / 1st / 2nd pick / 1997"
"16","LB","Elijah Alexander",30,8,16,"","Tampa Bay Buccaneers / 10th / 254th pick / 1992"
"17","LB","William Thomas",32,9,16,"","Philadelphia Eagles / 4th / 104th pick / 1991"
"18","CB","Eric Allen",35,12,15,"1.0 sacks, 6 interceptions, 0 fumbles recovered","Philadelphia Eagles / 2nd / 30th pick / 1988"
"19","CB","Charles Woodson*",24,2,16,"0.0 sacks, 4 interceptions, 1 fumble recovered","Oakland Raiders / 1st / 4th pick / 1998"
"20","SS","Marquez Pope",30,8,14,"1.0 sacks, 2 interceptions, 5 fumbles recovered","San Diego Chargers / 2nd / 33rd pick / 1992"
"21","FS","Anthony Dorsett",27,4,16,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Houston Oilers / 6th / 177th pick / 1996"
