"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","RB","Cedric Benson",25,"2",11,"196 rushes for 674 yards, 4 td, & 17 catches for 123 yards and 0 td","Chicago Bears / 1st / 4th pick / 2005"
"3","FB","Jason McKie",27,"5",11,"6 rushes for 17 yards, 1 td, & 9 catches for 33 yards and 0 td",""
"4","WR","Bernard Berrian",27,"3",15,"71 catches for 951 yards, 5 td","Chicago Bears / 3rd / 78th pick / 2004"
"5","WR","Muhsin Muhammad",34,"11",16,"40 catches for 570 yards, 3 td","Carolina Panthers / 2nd / 43rd pick / 1996"
"6","TE","Desmond Clark",30,"8",16,"44 catches for 545 yards, 4 td","Denver Broncos / 6th / 179th pick / 1999"
"7","LT","John Tait",32,"8",15,"","Kansas City Chiefs / 1st / 14th pick / 1999"
"8","LG","Ruben Brown",35,"12",8,"","Buffalo Bills / 1st / 14th pick / 1995"
"9","C","Olin Kreutz",30,"9",16,"1 fumble recovered","Chicago Bears / 3rd / 64th pick / 1998"
"10","RG","Roberto Garza",28,"6",16,"1 fumble recovered","Atlanta Falcons / 4th / 99th pick / 2001"
"11","RT","Fred Miller",34,"11",15,"","St. Louis Rams / 5th / 141st pick / 1996"
"12","","Defensive Starters",NA,"",NA,"",""
"13","DE","Mark Anderson",24,"1",14,"","Chicago Bears / 5th / 159th pick / 2006"
"14","DE","Adewale Ogunleye",30,"6",16,"",""
"15","DT","Tommie Harris*",24,"3",13,"","Chicago Bears / 1st / 14th pick / 2004"
"16","MLB","Brian Urlacher",29,"7",16,"5.0 sacks, 5 interceptions, 2 fumbles recovered","Chicago Bears / 1st / 9th pick / 2000"
"17","LB","Lance Briggs*",27,"4",14,"","Chicago Bears / 3rd / 68th pick / 2003"
"18","LB","Hunter Hillenmeyer",27,"4",14,"","Green Bay Packers / 5th / 166th pick / 2003"
"19","LCB","Charles Tillman",26,"4",15,"0.0 sacks, 3 interceptions, 0 fumbles recovered","Chicago Bears / 2nd / 35th pick / 2003"
"20","RCB","Trumaine McBride",22,"Rook",9,"0.0 sacks, 0 interceptions, 1 fumble recovered","Chicago Bears / 7th / 221st pick / 2007"
"21","SS","Adam Archuleta",30,"6",10,"2.0 sacks, 1 interception, 1 fumble recovered","St. Louis Rams / 1st / 20th pick / 2001"
"22","FS","Danieal Manning",25,"1",15,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Chicago Bears / 2nd / 42nd pick / 2006"
