"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Ben Roethlisberger",30,8,13,"284 for 449, 3,265 yards, 26 td, 8 int, & 26 rushes for 92 yards and 0 td","Pittsburgh Steelers / 1st / 11th pick / 2004"
"3","WR","Antonio Brown",24,2,10,"66 catches for 787 yards, 5 td, & 7 rushes for 24 yards and 0 td","Pittsburgh Steelers / 6th / 195th pick / 2010"
"4","WR","Mike Wallace",26,3,14,"64 catches for 836 yards, 8 td, & 5 rushes for 7 yards and 0 td","Pittsburgh Steelers / 3rd / 84th pick / 2009"
"5","TE","Heath Miller*",30,7,15,"71 catches for 816 yards, 8 td","Pittsburgh Steelers / 1st / 30th pick / 2005"
"6","LT","Max Starks",30,8,16,"1 fumble recovered","Pittsburgh Steelers / 3rd / 75th pick / 2004"
"7","LG","Willie Colon",29,6,11,"1 fumble recovered","Pittsburgh Steelers / 4th / 131st pick / 2006"
"8","C","Maurkice Pouncey*",23,2,15,"","Pittsburgh Steelers / 1st / 18th pick / 2010"
"9","RG","Ramon Foster",26,3,16,"",""
"10","","Defensive Starters",NA,NA,NA,"",""
"11","DE","Evander Hood",25,3,16,"","Pittsburgh Steelers / 1st / 32nd pick / 2009"
"12","DE","Brett Keisel",34,10,16,"","Pittsburgh Steelers / 7th / 242nd pick / 2002"
"13","NT","Casey Hampton",35,11,16,"","Pittsburgh Steelers / 1st / 19th pick / 2001"
"14","LOLB","LaMarr Woodley",28,5,13,"4.0 sacks, 1 interception, 1 fumble recovered","Pittsburgh Steelers / 2nd / 46th pick / 2007"
"15","LILB","Larry Foote",32,10,16,"4.0 sacks, 0 interceptions, 2 fumbles recovered","Pittsburgh Steelers / 4th / 128th pick / 2002"
"16","RILB","Lawrence Timmons",26,5,16,"6.0 sacks, 3 interceptions, 1 fumble recovered","Pittsburgh Steelers / 1st / 15th pick / 2007"
"17","ROLB","James Harrison",34,10,13,"6.0 sacks, 0 interceptions, 0 fumbles recovered",""
"18","LCB","Keenan Lewis",26,3,16,"","Pittsburgh Steelers / 3rd / 96th pick / 2009"
"19","RCB","Ike Taylor",32,9,12,"0.0 sacks, 1 interception, 0 fumbles recovered","Pittsburgh Steelers / 4th / 125th pick / 2003"
"20","FS","Ryan Clark",33,10,15,"0.0 sacks, 2 interceptions, 1 fumble recovered",""
