"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Tony Romo*",26,"2",10,"220 for 337, 2,903 yards, 19 td, 13 int, & 34 rushes for 102 yards and 0 td",""
"3","RB","Julius Jones",25,"2",16,"267 rushes for 1,084 yards, 4 td, & 9 catches for 142 yards and 0 td","Dallas Cowboys / 2nd / 43rd pick / 2004"
"4","WR","Terry Glenn",32,"10",14,"70 catches for 1,047 yards, 6 td, & 3 rushes for 11 yards and 0 td","New England Patriots / 1st / 7th pick / 1996"
"5","WR","Terrell Owens",33,"10",15,"85 catches for 1,180 yards, 13 td","San Francisco 49ers / 3rd / 89th pick / 1996"
"6","TE","Jason Witten*",24,"3",15,"64 catches for 754 yards, 1 td","Dallas Cowboys / 3rd / 69th pick / 2003"
"7","LT","Flozell Adams*",31,"8",16,"","Dallas Cowboys / 2nd / 38th pick / 1998"
"8","LG","Kyle Kosier",28,"4",16,"","San Francisco 49ers / 7th / 248th pick / 2002"
"9","C","Andre Gurode*",28,"4",16,"","Dallas Cowboys / 2nd / 37th pick / 2002"
"10","RG","Marco Rivera",34,"9",16,"1 fumble recovered","Green Bay Packers / 6th / 208th pick / 1996"
"11","RT","Marc Colombo",28,"4",16,"1 fumble recovered","Chicago Bears / 1st / 29th pick / 2002"
"12","","Defensive Starters",NA,"",NA,"",""
"13","DE","Chris Canty",24,"1",16,"","Dallas Cowboys / 4th / 132nd pick / 2005"
"14","DE","Marcus Spears",23,"1",16,"","Dallas Cowboys / 1st / 20th pick / 2005"
"15","NT","Jason Ferguson",32,"9",16,"","New York Jets / 7th / 229th pick / 1997"
"16","MLB","Bradie James",25,"3",16,"0.0 sacks, 1 interception, 2 fumbles recovered","Dallas Cowboys / 4th / 103rd pick / 2003"
"17","LB","Akin Ayodele",27,"4",16,"","Jacksonville Jaguars / 3rd / 89th pick / 2002"
"18","LB","Greg Ellis",31,"8",9,"","Dallas Cowboys / 1st / 8th pick / 1998"
"19","LB","DeMarcus Ware*",24,"1",16,"","Dallas Cowboys / 1st / 11th pick / 2005"
"20","LCB","Terence Newman",28,"3",16,"0.0 sacks, 1 interception, 0 fumbles recovered","Dallas Cowboys / 1st / 5th pick / 2003"
"21","RCB","Anthony Henry",30,"5",16,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Cleveland Browns / 4th / 97th pick / 2001"
"22","SS","Roy Williams*",26,"4",16,"0.0 sacks, 5 interceptions, 2 fumbles recovered","Dallas Cowboys / 1st / 8th pick / 2002"
"23","FS","Pat Watkins",24,"Rook",9,"0.0 sacks, 3 interceptions, 1 fumble recovered","Dallas Cowboys / 5th / 138th pick / 2006"
