"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","RB","Ricky Williams",22,"Rook",12,"253 rushes for 884 yards, 2 td, & 28 catches for 172 yards and 0 td","New Orleans Saints / 1st / 5th pick / 1999"
"3","FB","Aaron Craver",31,"8",10,"17 rushes for 40 yards, 0 td, & 19 catches for 154 yards and 0 td","Miami Dolphins / 3rd / 60th pick / 1991"
"4","WR","Eddie Kennison",26,"3",16,"61 catches for 835 yards, 4 td, & 3 rushes for 20 yards and 0 td","St. Louis Rams / 1st / 18th pick / 1996"
"5","WR","Keith Poole",25,"2",15,"42 catches for 796 yards, 6 td, & 1 rush for 14 yards and 0 td","New Orleans Saints / 4th / 116th pick / 1997"
"6","TE","Cam Cleeland",24,"1",8,"26 catches for 325 yards, 1 td","New Orleans Saints / 2nd / 40th pick / 1998"
"7","LT","Willie Roaf*",29,"6",16,"1 fumble recovered","New Orleans Saints / 1st / 8th pick / 1993"
"8","C","Jerry Fontenot",33,"10",16,"1 fumble recovered","Chicago Bears / 3rd / 65th pick / 1989"
"9","RG","Chris Naeole",25,"2",15,"","New Orleans Saints / 1st / 10th pick / 1997"
"10","RT","Kyle Turley",24,"1",16,"","New Orleans Saints / 1st / 7th pick / 1998"
"11","","Defensive Starters",NA,"",NA,"",""
"12","DE","Brady Smith",26,"3",16,"","New Orleans Saints / 3rd / 70th pick / 1996"
"13","LDT","Wayne Martin",34,"10",16,"4.5 sacks, 0 interceptions, 2 fumbles recovered","New Orleans Saints / 1st / 19th pick / 1989"
"14","RDT","La'Roi Glover",25,"3",16,"8.5 sacks, 0 interceptions, 1 fumble recovered","Oakland Raiders / 5th / 166th pick / 1996"
"15","MLB","Chris Bordano",25,"1",12,"","New Orleans Saints / 6th / 161st pick / 1998"
"16","LB","Mark Fields",27,"4",14,"","New Orleans Saints / 1st / 13th pick / 1995"
"17","LB","Keith Mitchell",25,"2",16,"",""
"18","LCB","Ashley Ambrose",29,"7",16,"0.0 sacks, 6 interceptions, 2 fumbles recovered","Indianapolis Colts / 2nd / 29th pick / 1992"
"19","SS","Sammy Knight",24,"2",16,"0.0 sacks, 1 interception, 1 fumble recovered",""
"20","FS","Willie Clay",29,"7",9,"0.0 sacks, 3 interceptions, 0 fumbles recovered","Detroit Lions / 8th / 221st pick / 1992"
