"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Dan Marino*+",24,"2",16,"336 for 567, 4,137 yards, 30 td, 21 int, & 26 rushes for -24 yards and 0 td","Miami Dolphins / 1st / 27th pick / 1983"
"3","RB","Tony Nathan",29,"6",15,"143 rushes for 667 yards, 5 td, & 72 catches for 651 yards and 1 td","Miami Dolphins / 3rd / 61st pick / 1979"
"4","FB","Woody Bennett",30,"6",13,"54 rushes for 256 yards, 0 td, & 10 catches for 101 yards and 1 td",""
"5","WR","Mark Clayton*",24,"2",16,"70 catches for 996 yards, 4 td, & 1 rush for 10 yards and 0 td","Miami Dolphins / 8th / 223rd pick / 1983"
"6","WR","Mark Duper",26,"3",8,"35 catches for 650 yards, 3 td","Miami Dolphins / 2nd / 52nd pick / 1982"
"7","TE","Bruce Hardy",29,"7",16,"39 catches for 409 yards, 4 td","Miami Dolphins / 9th / 247th pick / 1978"
"8","LT","Jon Giesler",29,"6",13,"1 fumble recovered","Miami Dolphins / 1st / 24th pick / 1979"
"9","LG","Roy Foster*",25,"3",16,"","Miami Dolphins / 1st / 24th pick / 1982"
"10","C","Dwight Stephenson*+",28,"5",16,"","Miami Dolphins / 2nd / 48th pick / 1980"
"11","RG","Ronnie Lee",29,"6",13,"","Miami Dolphins / 3rd / 65th pick / 1979"
"12","RT","Cleveland Green",28,"6",11,"",""
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Doug Betters",29,"7",14,"5.5 sacks, 0 interceptions, 0 fumbles recovered","Miami Dolphins / 6th / 163rd pick / 1978"
"15","NT","Mike Charles",23,"2",16,"7.0 sacks, 0 interceptions, 0 fumbles recovered","Miami Dolphins / 2nd / 55th pick / 1983"
"16","RDE","Kim Bokamper",31,"8",12,"2.5 sacks, 0 interceptions, 0 fumbles recovered","Miami Dolphins / 1st / 19th pick / 1976"
"17","LOLB","Bob Brudzinski",30,"8",13,"3.0 sacks, 1 interception, 2 fumbles recovered","Los Angeles Rams / 1st / 23rd pick / 1977"
"18","LILB","Jackie Shipp",23,"1",11,"0.0 sacks, 1 interception, 2 fumbles recovered","Miami Dolphins / 1st / 14th pick / 1984"
"19","RILB","Mark Brown",24,"2",15,"1.0 sacks, 1 interception, 2 fumbles recovered","Miami Dolphins / 9th / 250th pick / 1983"
"20","ROLB","Hugh Green",26,"4",11,"5.0 sacks, 1 interception, 1 fumble recovered","Tampa Bay Buccaneers / 1st / 7th pick / 1981"
"21","LCB","Paul Lankford",27,"3",15,"1.0 sacks, 4 interceptions, 0 fumbles recovered","Miami Dolphins / 3rd / 80th pick / 1982"
"22","RCB","William Judson",26,"3",16,"0.0 sacks, 4 interceptions, 0 fumbles recovered","Miami Dolphins / 8th / 208th pick / 1981"
"23","SS","Glenn Blackwood",28,"6",14,"0.0 sacks, 6 interceptions, 1 fumble recovered","Miami Dolphins / 8th / 215th pick / 1979"
"24","FS","Bud Brown",24,"1",16,"0.0 sacks, 2 interceptions, 5 fumbles recovered","Miami Dolphins / 11th / 305th pick / 1984"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Fuad Reveiz",22,"Rook",0,"22 of 27 field goals & 50 of 52 extra points","Miami Dolphins / 7th / 195th pick / 1985"
"27","P","Reggie Roby",24,"2",0,"59 punts for a 43.7 average, 0 blocked","Miami Dolphins / 6th / 167th pick / 1983"
"28","PR","Tommy Vigorito",26,"4",0,"22 punt returns for a 9.0 average and 0 td","Miami Dolphins / 5th / 138th pick / 1981"
"29","KR","Lorenzo Hampton",23,"Rook",1,"45 kick returns for a 22.7 average and 0 td","Miami Dolphins / 1st / 27th pick / 1985"
