"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Sam Bradford",24,"1",10,"191 for 357, 2,164 yards, 6 td, 6 int, & 18 rushes for 26 yards and 0 td","St. Louis Rams / 1st / 1st pick / 2010"
"3","RB","Steven Jackson",28,"7",15,"260 rushes for 1,145 yards, 5 td, & 42 catches for 333 yards and 1 td","St. Louis Rams / 1st / 24th pick / 2004"
"4","WR","Brandon Gibson",24,"2",9,"36 catches for 431 yards, 1 td, & 2 rushes for 16 yards and 0 td","Philadelphia Eagles / 6th / 194th pick / 2009"
"5","WR","Brandon Lloyd",30,"8",10,"51 catches for 683 yards, 5 td","San Francisco 49ers / 4th / 124th pick / 2003"
"6","TE","Billy Bajema",29,"6",12,"9 catches for 71 yards, 0 td","San Francisco 49ers / 7th / 249th pick / 2005"
"7","TE","Lance Kendricks",23,"Rook",10,"28 catches for 352 yards, 0 td, & 1 rush for -8 yards and 0 td","St. Louis Rams / 2nd / 47th pick / 2011"
"8","LT","Rodger Saffold",23,"1",9,"","St. Louis Rams / 2nd / 33rd pick / 2010"
"9","LG","Jacob Bell",30,"7",12,"","Tennessee Titans / 5th / 138th pick / 2004"
"10","C","Jason Brown",28,"6",14,"1 fumble recovered","Baltimore Ravens / 4th / 124th pick / 2005"
"11","C","Tony Wragge",32,"9",8,"",""
"12","RG","Harvey Dahl",30,"5",16,"",""
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","James Hall",34,"11",15,"",""
"15","DE","Chris Long",26,"3",16,"","St. Louis Rams / 1st / 2nd pick / 2008"
"16","LDT","Fred Robbins",34,"11",15,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Minnesota Vikings / 2nd / 55th pick / 2000"
"17","RDT","Justin Bannan",32,"9",14,"","Buffalo Bills / 5th / 139th pick / 2002"
"18","MLB","James Laurinaitis",25,"2",16,"3.0 sacks, 2 interceptions, 1 fumble recovered","St. Louis Rams / 2nd / 35th pick / 2009"
"19","LB","Chris Chamberlain",26,"3",13,"","St. Louis Rams / 7th / 228th pick / 2008"
"20","LB","Brady Poppinga",32,"6",12,"","Green Bay Packers / 4th / 125th pick / 2005"
"21","LCB","Justin King",24,"3",12,"1.0 sacks, 1 interception, 0 fumbles recovered","St. Louis Rams / 4th / 101st pick / 2008"
"22","SS","Darian Stewart",23,"1",13,"3.0 sacks, 1 interception, 0 fumbles recovered",""
"23","FS","Quintin Mikell",31,"8",16,"1.0 sacks, 2 interceptions, 1 fumble recovered",""
