"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Brett Favre",31,"9",16,"338 for 580, 3,812 yards, 20 td, 16 int, & 27 rushes for 108 yards and 0 td","Atlanta Falcons / 2nd / 33rd pick / 1991"
"3","WR","Antonio Freeman",28,"5",15,"62 catches for 912 yards, 9 td, & 2 rushes for 5 yards and 0 td","Green Bay Packers / 3rd / 90th pick / 1995"
"4","WR","Bill Schroeder",29,"3",16,"65 catches for 999 yards, 4 td, & 2 rushes for 11 yards and 0 td","Green Bay Packers / 6th / 181st pick / 1994"
"5","LG","Ross Verba",27,"3",16,"","Green Bay Packers / 1st / 30th pick / 1997"
"6","RG","Marco Rivera",28,"3",16,"","Green Bay Packers / 6th / 208th pick / 1996"
"7","RT","Mark Tauscher",23,"Rook",14,"","Green Bay Packers / 7th / 224th pick / 2000"
"8","","Defensive Starters",NA,"",NA,"",""
"9","DE","John Thierry",29,"6",16,"","Chicago Bears / 1st / 11th pick / 1994"
"10","NT","Russell Maryland",31,"9",16,"","Dallas Cowboys / 1st / 1st pick / 1991"
"11","MLB","Bernardo Harris",29,"5",16,"2.0 sacks, 0 interceptions, 0 fumbles recovered",""
"12","LB","Nate Wayne",25,"2",13,"","Denver Broncos / 7th / 219th pick / 1998"
"13","RCB","Tyrone Williams",27,"4",16,"0.0 sacks, 4 interceptions, 0 fumbles recovered","Green Bay Packers / 3rd / 93rd pick / 1996"
"14","SS","LeRoy Butler",32,"10",16,"2.0 sacks, 2 interceptions, 1 fumble recovered","Green Bay Packers / 2nd / 48th pick / 1990"
"15","FS","Darren Sharper*+",25,"3",16,"1.0 sacks, 9 interceptions, 0 fumbles recovered","Green Bay Packers / 2nd / 60th pick / 1997"
