"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Drew Brees",23,"1",16,"320 for 526, 3,284 yards, 17 td, 16 int, & 38 rushes for 130 yards and 1 td","San Diego Chargers / 2nd / 32nd pick / 2001"
"3","RB","LaDainian Tomlinson*",23,"1",16,"372 rushes for 1,683 yards, 14 td, & 79 catches for 489 yards and 1 td","San Diego Chargers / 1st / 5th pick / 2001"
"4","FB","Fred McCrary",30,"7",16,"2 rushes for 1 yards, 0 td, & 22 catches for 96 yards and 3 td","Philadelphia Eagles / 6th / 208th pick / 1995"
"5","WR","Curtis Conway",31,"9",13,"57 catches for 852 yards, 5 td, & 7 rushes for 53 yards and 2 td","Chicago Bears / 1st / 7th pick / 1993"
"6","WR","Tim Dwight",27,"4",14,"50 catches for 623 yards, 2 td, & 12 rushes for 108 yards and 1 td","Atlanta Falcons / 4th / 114th pick / 1998"
"7","TE","Stephen Alexander",27,"4",14,"45 catches for 510 yards, 1 td","Washington Redskins / 2nd / 48th pick / 1998"
"8","LT","Damion McIntosh",25,"2",10,"","San Diego Chargers / 3rd / 83rd pick / 2000"
"9","LG","Bob Hallen",27,"4",11,"","Atlanta Falcons / 2nd / 53rd pick / 1998"
"10","C","Jason Ball",23,"Rook",13,"1 fumble recovered",""
"11","RG","Toniu Fonoti",21,"Rook",14,"","San Diego Chargers / 2nd / 39th pick / 2002"
"12","RT","Vaughn Parker",31,"8",12,"","San Diego Chargers / 2nd / 63rd pick / 1994"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Raylee Johnson",32,"9",16,"","San Diego Chargers / 4th / 95th pick / 1993"
"15","DE","Marcellus Wiley",28,"5",14,"","Buffalo Bills / 2nd / 52nd pick / 1997"
"16","LDT","Jamal Williams",26,"4",10,"2.5 sacks, 0 interceptions, 0 fumbles recovered","San Diego Chargers / 2nd / 2nd pick / 1998 Supp"
"17","RDT","Jason Fisk",30,"7",13,"3.0 sacks, 0 interceptions, 0 fumbles recovered","Minnesota Vikings / 7th / 243rd pick / 1995"
"18","MLB","Donnie Edwards*",29,"6",16,"0.0 sacks, 5 interceptions, 1 fumble recovered","Kansas City Chiefs / 4th / 98th pick / 1996"
"19","LB","Ben Leber",24,"Rook",14,"","San Diego Chargers / 3rd / 71st pick / 2002"
"20","LB","Junior Seau*",33,"12",13,"","San Diego Chargers / 1st / 5th pick / 1990"
"21","LCB","Alex Molden",29,"6",16,"2.0 sacks, 3 interceptions, 2 fumbles recovered","New Orleans Saints / 1st / 11th pick / 1996"
"22","RCB","Ryan McNeil",32,"9",15,"0.0 sacks, 1 interception, 4 fumbles recovered","Detroit Lions / 2nd / 33rd pick / 1993"
"23","SS","Rodney Harrison",30,"8",13,"2.0 sacks, 2 interceptions, 0 fumbles recovered","San Diego Chargers / 5th / 145th pick / 1994"
"24","FS","Rogers Beckett",25,"2",10,"","San Diego Chargers / 2nd / 43rd pick / 2000"
