"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","John Elway",35,"12",16,"316 for 542, 3,970 yards, 26 td, 14 int, & 41 rushes for 176 yards and 1 td","Baltimore Colts / 1st / 1st pick / 1983"
"3","RB","Terrell Davis",23,"Rook",14,"237 rushes for 1,117 yards, 7 td, & 49 catches for 367 yards and 1 td","Denver Broncos / 6th / 196th pick / 1995"
"4","FB","Aaron Craver",27,"4",10,"73 rushes for 333 yards, 5 td, & 43 catches for 369 yards and 1 td","Miami Dolphins / 3rd / 60th pick / 1991"
"5","WR","Anthony Miller*",30,"7",14,"59 catches for 1,079 yards, 14 td, & 1 rush for 5 yards and 0 td","San Diego Chargers / 1st / 15th pick / 1988"
"6","WR","Mike Pritchard",26,"4",13,"33 catches for 441 yards, 3 td, & 6 rushes for 17 yards and 0 td","Atlanta Falcons / 1st / 13th pick / 1991"
"7","TE","Shannon Sharpe*",27,"5",12,"63 catches for 756 yards, 4 td","Denver Broncos / 7th / 192nd pick / 1990"
"8","LT","Gary Zimmerman*",34,"9",16,"","New York Giants / 1st / 3rd pick / 1984 Supp"
"9","LG","Mark Schlereth",29,"6",16,"","Washington Redskins / 10th / 263rd pick / 1989"
"10","C","Tom Nalen",24,"1",15,"","Denver Broncos / 7th / 218th pick / 1994"
"11","RG","Brian Habib",31,"6",16,"","Minnesota Vikings / 10th / 264th pick / 1988"
"12","RT","Broderick Thompson",35,"10",16,"",""
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Harald Hasselbach",28,"1",10,"4.0 sacks, 0 interceptions, 4 fumbles recovered",""
"15","LDT","James Jones",26,"4",16,"1.0 sacks, 0 interceptions, 2 fumbles recovered","Cleveland Browns / 3rd / 57th pick / 1991"
"16","RDT","Michael Dean Perry",30,"7",14,"6.0 sacks, 0 interceptions, 0 fumbles recovered","Cleveland Browns / 2nd / 50th pick / 1988"
"17","RDE","Simon Fletcher",33,"10",16,"5.0 sacks, 0 interceptions, 0 fumbles recovered","Denver Broncos / 2nd / 54th pick / 1985"
"18","LLB","Elijah Alexander",25,"3",8,"0.5 sacks, 2 interceptions, 0 fumbles recovered","Tampa Bay Buccaneers / 10th / 254th pick / 1992"
"19","MLB","David Wyman",31,"8",11,"","Seattle Seahawks / 2nd / 45th pick / 1987"
"20","RLB","Allen Aldridge",23,"1",12,"1.5 sacks, 0 interceptions, 1 fumble recovered","Denver Broncos / 2nd / 51st pick / 1994"
"21","LCB","Ray Crockett",28,"6",16,"3.0 sacks, 0 interceptions, 1 fumble recovered","Detroit Lions / 4th / 86th pick / 1989"
"22","RCB","Lionel Washington",35,"12",16,"0.0 sacks, 0 interceptions, 1 fumble recovered","St. Louis Cardinals / 4th / 103rd pick / 1983"
"23","SS","Tyrone Braxton",31,"8",16,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Denver Broncos / 12th / 334th pick / 1987"
"24","FS","Steve Atwater*",29,"6",16,"0.0 sacks, 3 interceptions, 0 fumbles recovered","Denver Broncos / 1st / 20th pick / 1989"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Jason Elam*",25,"2",0,"31 of 38 field goals & 39 of 39 extra points","Denver Broncos / 3rd / 70th pick / 1993"
"27","P","Tom Rouen",27,"2",0,"52 punts for a 42.2 average, 1 blocked",""
"28","PR","Glyn Milburn*",24,"2",1,"31 punt returns for a 11.4 average and 0 td","Denver Broncos / 2nd / 43rd pick / 1993"
"29","KR","Glyn Milburn*",24,"2",1,"47 kick returns for a 27.0 average and 0 td","Denver Broncos / 2nd / 43rd pick / 1993"
