"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Alex Smith",25,"4",10,"225 for 372, 2,350 yards, 18 td, 12 int, & 24 rushes for 51 yards and 0 td","San Francisco 49ers / 1st / 1st pick / 2005"
"3","RB","Frank Gore*",26,"4",14,"229 rushes for 1,120 yards, 10 td, & 52 catches for 406 yards and 3 td","San Francisco 49ers / 3rd / 65th pick / 2005"
"4","WR","Michael Crabtree",22,"Rook",11,"48 catches for 625 yards, 2 td","San Francisco 49ers / 1st / 10th pick / 2009"
"5","WR","Josh Morgan",24,"1",15,"52 catches for 527 yards, 3 td, & 5 rushes for 61 yards and 0 td","San Francisco 49ers / 6th / 174th pick / 2008"
"6","TE","Vernon Davis*",25,"3",16,"78 catches for 965 yards, 13 td","San Francisco 49ers / 1st / 6th pick / 2006"
"7","TE","Delanie Walker",25,"3",8,"21 catches for 233 yards, 0 td, & 3 rushes for 34 yards and 0 td","San Francisco 49ers / 6th / 175th pick / 2006"
"8","LT","Joe Staley",25,"2",9,"2 fumbles recovered","San Francisco 49ers / 1st / 28th pick / 2007"
"9","LG","David Baas",28,"4",16,"","San Francisco 49ers / 2nd / 33rd pick / 2005"
"10","C","Eric Heitmann",29,"7",16,"","San Francisco 49ers / 7th / 239th pick / 2002"
"11","RG","Chilo Rachal",23,"1",15,"","San Francisco 49ers / 2nd / 39th pick / 2008"
"12","RT","Adam Snyder",27,"4",16,"","San Francisco 49ers / 3rd / 94th pick / 2005"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDT","Isaac Sopoaga",28,"4",16,"1.0 sacks, 0 interceptions, 0 fumbles recovered","San Francisco 49ers / 4th / 104th pick / 2004"
"15","NT","Aubrayo Franklin",29,"6",16,"2.0 sacks, 1 interception, 0 fumbles recovered","Baltimore Ravens / 5th / 146th pick / 2003"
"16","RDT","Justin Smith*",30,"8",16,"6.0 sacks, 0 interceptions, 2 fumbles recovered","Cincinnati Bengals / 1st / 4th pick / 2001"
"17","MLB","Patrick Willis*+",24,"2",16,"4.0 sacks, 3 interceptions, 0 fumbles recovered","San Francisco 49ers / 1st / 11th pick / 2007"
"18","LB","Parys Haralson",25,"3",16,"","San Francisco 49ers / 5th / 140th pick / 2006"
"19","LB","Manny Lawson",25,"3",16,"","San Francisco 49ers / 1st / 22nd pick / 2006"
"20","LB","Takeo Spikes",33,"11",15,"","Cincinnati Bengals / 1st / 13th pick / 1998"
"21","RCB","Shawntae Spencer",27,"5",16,"0.0 sacks, 2 interceptions, 0 fumbles recovered","San Francisco 49ers / 2nd / 58th pick / 2004"
"22","SS","Michael Lewis",29,"7",15,"1.0 sacks, 1 interception, 1 fumble recovered","Philadelphia Eagles / 2nd / 58th pick / 2002"
"23","FS","Dashon Goldson",25,"2",16,"2.0 sacks, 4 interceptions, 1 fumble recovered","San Francisco 49ers / 4th / 126th pick / 2007"
