"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Jon Kitna",30,"5",12,"294 for 473, 3,178 yards, 16 td, 16 int, & 24 rushes for 57 yards and 4 td",""
"3","RB","Corey Dillon",28,"5",16,"314 rushes for 1,311 yards, 7 td, & 43 catches for 298 yards and 0 td","Cincinnati Bengals / 2nd / 43rd pick / 1997"
"4","FB","Lorenzo Neal*",32,"9",8,"9 rushes for 31 yards, 0 td, & 21 catches for 133 yards and 1 td","New Orleans Saints / 4th / 89th pick / 1993"
"5","WR","Chad Johnson",24,"1",14,"69 catches for 1,166 yards, 5 td","Cincinnati Bengals / 2nd / 36th pick / 2001"
"6","WR","Peter Warrick",25,"2",10,"53 catches for 606 yards, 6 td, & 8 rushes for 22 yards and 0 td","Cincinnati Bengals / 1st / 4th pick / 2000"
"7","TE","Matt Schobel",24,"Rook",10,"27 catches for 212 yards, 2 td","Cincinnati Bengals / 3rd / 67th pick / 2002"
"8","T","Willie Anderson",27,"6",16,"","Cincinnati Bengals / 1st / 10th pick / 1996"
"9","T","Levi Jones",23,"Rook",14,"","Cincinnati Bengals / 1st / 10th pick / 2002"
"10","LG","Matt O'Dwyer",30,"7",16,"2 fumbles recovered","New York Jets / 2nd / 33rd pick / 1995"
"11","C","Rich Braham",32,"8",15,"","Arizona Cardinals / 3rd / 76th pick / 1994"
"12","RG","Mike Goff",26,"4",13,"1 fumble recovered","Cincinnati Bengals / 3rd / 78th pick / 1998"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Justin Smith",23,"1",16,"","Cincinnati Bengals / 1st / 4th pick / 2001"
"15","DE","Bernard Whittington",31,"8",11,"",""
"16","LDT","Oliver Gibson",30,"7",9,"0.0 sacks, 1 interception, 0 fumbles recovered","Pittsburgh Steelers / 4th / 120th pick / 1995"
"17","RDT","Tony Williams",27,"5",16,"5.0 sacks, 0 interceptions, 0 fumbles recovered","Minnesota Vikings / 5th / 151st pick / 1997"
"18","MLB","Brian Simmons",27,"4",15,"3.0 sacks, 1 interception, 0 fumbles recovered","Cincinnati Bengals / 1st / 17th pick / 1998"
"19","LB","Canute Curtis",28,"5",11,"","Cincinnati Bengals / 6th / 176th pick / 1997"
"20","LB","Takeo Spikes",26,"4",16,"","Cincinnati Bengals / 1st / 13th pick / 1998"
"21","LCB","Jeff Burris",30,"8",13,"0.0 sacks, 1 interception, 1 fumble recovered","Buffalo Bills / 1st / 27th pick / 1994"
"22","RCB","Artrell Hawkins",26,"4",15,"2.0 sacks, 2 interceptions, 2 fumbles recovered","Cincinnati Bengals / 2nd / 43rd pick / 1998"
"23","SS","JoJuan Armour",26,"3",8,"","Oakland Raiders / 7th / 224th pick / 1999"
"24","FS","Cory Hall",26,"3",14,"2.0 sacks, 1 interception, 0 fumbles recovered","Cincinnati Bengals / 3rd / 65th pick / 1999"
