"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Cam Newton*+",26,"4",16,"296 for 495, 3,837 yards, 35 td, 10 int, & 132 rushes for 636 yards and 10 td","Carolina Panthers / 1st / 1st pick / 2011"
"3","RB","Jonathan Stewart*",28,"7",13,"242 rushes for 989 yards, 6 td, & 16 catches for 99 yards and 1 td","Carolina Panthers / 1st / 13th pick / 2008"
"4","WR","Corey Brown",24,"1",11,"31 catches for 447 yards, 4 td, & 6 rushes for 38 yards and 0 td",""
"5","WR","Ted Ginn",30,"8",13,"44 catches for 739 yards, 10 td, & 4 rushes for 60 yards and 0 td","Miami Dolphins / 1st / 9th pick / 2007"
"6","TE","Ed Dickson",28,"5",11,"17 catches for 121 yards, 2 td","Baltimore Ravens / 3rd / 70th pick / 2010"
"7","TE","Greg Olsen*",30,"8",16,"77 catches for 1,104 yards, 7 td","Chicago Bears / 1st / 31st pick / 2007"
"8","LT","Michael Oher",29,"6",16,"","Baltimore Ravens / 1st / 23rd pick / 2009"
"9","LG","Andrew Norwell",24,"1",13,"",""
"10","C","Ryan Kalil*+",30,"8",15,"","Carolina Panthers / 2nd / 59th pick / 2007"
"11","RG","Trai Turner*",22,"1",16,"","Carolina Panthers / 3rd / 92nd pick / 2014"
"12","RT","Mike Remmers",26,"3",16,"",""
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Jared Allen",33,"11",12,"","Kansas City Chiefs / 4th / 126th pick / 2004"
"15","DE","Kony Ealy",24,"1",9,"","Carolina Panthers / 2nd / 60th pick / 2014"
"16","DE","Charles Johnson",29,"8",9,"","Carolina Panthers / 3rd / 83rd pick / 2007"
"17","LDT","Star Lotulelei",26,"2",14,"1.0 sacks, 0 interceptions, 1 fumble recovered","Carolina Panthers / 1st / 14th pick / 2013"
"18","RDT","Kawann Short*",26,"2",16,"11.0 sacks, 0 interceptions, 2 fumbles recovered","Carolina Panthers / 2nd / 44th pick / 2013"
"19","MLB","Luke Kuechly*+",24,"3",13,"1.0 sacks, 4 interceptions, 1 fumble recovered","Carolina Panthers / 1st / 9th pick / 2012"
"20","LB","Thomas Davis*+",32,"10",16,"","Carolina Panthers / 1st / 14th pick / 2005"
"21","LB","Shaq Thompson",21,"Rook",10,"","Carolina Panthers / 1st / 25th pick / 2015"
"22","LCB","Charles Tillman",34,"12",12,"0.0 sacks, 2 interceptions, 1 fumble recovered","Chicago Bears / 2nd / 35th pick / 2003"
"23","RCB","Josh Norman*+",28,"3",16,"0.0 sacks, 4 interceptions, 2 fumbles recovered","Carolina Panthers / 5th / 143rd pick / 2012"
"24","SS","Roman Harper",33,"9",16,"0.0 sacks, 0 interceptions, 2 fumbles recovered","New Orleans Saints / 2nd / 43rd pick / 2006"
"25","FS","Kurt Coleman",27,"5",15,"1.0 sacks, 7 interceptions, 0 fumbles recovered","Philadelphia Eagles / 7th / 244th pick / 2010"
