"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Donovan McNabb*",28,5,15,"300 for 469, 3,875 yards, 31 td, 8 int, & 41 rushes for 220 yards and 3 td","Philadelphia Eagles / 1st / 2nd pick / 1999"
"3","RB","Brian Westbrook*",25,2,12,"177 rushes for 812 yards, 3 td, & 73 catches for 703 yards and 6 td","Philadelphia Eagles / 3rd / 91st pick / 2002"
"4","WR","Terrell Owens*+",31,8,14,"77 catches for 1,200 yards, 14 td, & 3 rushes for -5 yards and 0 td","San Francisco 49ers / 3rd / 89th pick / 1996"
"5","WR","Todd Pinkston",27,4,16,"36 catches for 676 yards, 1 td","Philadelphia Eagles / 2nd / 36th pick / 2000"
"6","TE","Chad Lewis",33,7,9,"29 catches for 267 yards, 3 td",""
"7","LT","Tra Thomas*",30,6,15,"","Philadelphia Eagles / 1st / 11th pick / 1998"
"8","LG","Artis Hicks",26,1,13,"",""
"9","C","Hank Fraley",27,3,16,"",""
"10","RG","Jermane Mayberry",31,8,12,"","Philadelphia Eagles / 1st / 25th pick / 1996"
"11","RT","Jon Runyan",31,8,16,"1 fumble recovered","Houston Oilers / 4th / 109th pick / 1996"
"12","","Defensive Starters",NA,NA,NA,"",""
"13","DE","Derrick Burgess",26,3,11,"","Philadelphia Eagles / 3rd / 63rd pick / 2001"
"14","DE","Jevon Kearse",28,5,14,"","Tennessee Titans / 1st / 16th pick / 1999"
"15","LDT","Corey Simon",27,4,16,"5.5 sacks, 0 interceptions, 0 fumbles recovered","Philadelphia Eagles / 1st / 6th pick / 2000"
"16","RDT","Darwin Walker",27,4,16,"4.5 sacks, 0 interceptions, 0 fumbles recovered","Arizona Cardinals / 3rd / 71st pick / 2000"
"17","MLB","Mark Simoneau",27,4,13,"1.5 sacks, 0 interceptions, 1 fumble recovered","Atlanta Falcons / 3rd / 67th pick / 2000"
"18","MLB","Jeremiah Trotter*",27,6,9,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Philadelphia Eagles / 3rd / 72nd pick / 1998"
"19","LB","Dhani Jones",26,3,15,"","New York Giants / 6th / 177th pick / 2000"
"20","LCB","Lito Sheppard*+",23,2,15,"1.0 sacks, 5 interceptions, 0 fumbles recovered","Philadelphia Eagles / 1st / 26th pick / 2002"
"21","RCB","Sheldon Brown",25,2,16,"3.0 sacks, 2 interceptions, 0 fumbles recovered","Philadelphia Eagles / 2nd / 59th pick / 2002"
"22","SS","Michael Lewis*",24,2,16,"0.0 sacks, 1 interception, 1 fumble recovered","Philadelphia Eagles / 2nd / 58th pick / 2002"
"23","FS","Brian Dawkins*+",31,8,15,"3.0 sacks, 4 interceptions, 1 fumble recovered","Philadelphia Eagles / 2nd / 61st pick / 1996"
