"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Dan Marino",28,"6",16,"308 for 550, 3,997 yards, 24 td, 22 int, & 14 rushes for -7 yards and 2 td","Miami Dolphins / 1st / 27th pick / 1983"
"3","RB","Sammie Smith",22,"Rook",12,"200 rushes for 659 yards, 6 td, & 7 catches for 81 yards and 0 td","Miami Dolphins / 1st / 9th pick / 1989"
"4","FB","Tom Brown",25,"2",7,"13 rushes for 26 yards, 0 td, & 13 catches for 117 yards and 0 td","Miami Dolphins / 7th / 182nd pick / 1987"
"5","WR","Mark Clayton",28,"6",15,"64 catches for 1,011 yards, 9 td, & 3 rushes for 9 yards and 0 td","Miami Dolphins / 8th / 223rd pick / 1983"
"6","WR","Mark Duper",30,"7",14,"49 catches for 717 yards, 1 td","Miami Dolphins / 2nd / 52nd pick / 1982"
"7","TE","Ferrell Edmunds*",24,"1",16,"32 catches for 382 yards, 3 td","Miami Dolphins / 3rd / 73rd pick / 1988"
"8","LT","Jeff Dellenbach",26,"4",16,"","Miami Dolphins / 4th / 111th pick / 1985"
"9","LG","Roy Foster",29,"7",16,"","Miami Dolphins / 1st / 24th pick / 1982"
"10","C","Jeff Uhlenhake",23,"Rook",15,"","Miami Dolphins / 5th / 121st pick / 1989"
"11","RG","Harry Galbreath",24,"1",14,"1 fumble recovered","Miami Dolphins / 8th / 212th pick / 1988"
"12","RT","Ronnie Lee",33,"10",15,"","Miami Dolphins / 3rd / 65th pick / 1979"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","T.J. Turner",26,"3",11,"0.0 sacks, 0 interceptions, 2 fumbles recovered","Miami Dolphins / 3rd / 81st pick / 1986"
"15","NT","Brian Sochia",28,"6",16,"5.0 sacks, 0 interceptions, 0 fumbles recovered",""
"16","RDE","Jeff Cross",23,"1",16,"10.0 sacks, 0 interceptions, 0 fumbles recovered","Miami Dolphins / 9th / 239th pick / 1988"
"17","LOLB","E.J. Junior",30,"8",12,"1.0 sacks, 0 interceptions, 0 fumbles recovered","St. Louis Cardinals / 1st / 5th pick / 1981"
"18","LILB","John Offerdahl*",25,"3",8,"1.5 sacks, 0 interceptions, 0 fumbles recovered","Miami Dolphins / 2nd / 52nd pick / 1986"
"19","RILB","Barry Krauss",32,"10",12,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Baltimore Colts / 1st / 6th pick / 1979"
"20","ROLB","Hugh Green",30,"8",16,"7.5 sacks, 0 interceptions, 2 fumbles recovered","Tampa Bay Buccaneers / 1st / 7th pick / 1981"
"21","LCB","Paul Lankford",31,"7",16,"1.0 sacks, 1 interception, 0 fumbles recovered","Miami Dolphins / 3rd / 80th pick / 1982"
"22","RCB","William Judson",30,"7",14,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Miami Dolphins / 8th / 208th pick / 1981"
"23","SS","Jarvis Williams",24,"1",16,"1.0 sacks, 2 interceptions, 0 fumbles recovered","Miami Dolphins / 2nd / 42nd pick / 1988"
"24","FS","Louis Oliver",23,"Rook",13,"0.0 sacks, 4 interceptions, 0 fumbles recovered","Miami Dolphins / 1st / 25th pick / 1989"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Pete Stoyanovich",22,"Rook",0,"19 of 26 field goals & 38 of 39 extra points","Miami Dolphins / 8th / 203rd pick / 1989"
"27","P","Reggie Roby*",28,"6",0,"58 punts for a 42.4 average, 1 blocked","Miami Dolphins / 6th / 167th pick / 1983"
"28","PR","Scott Schwedes",24,"2",0,"18 punt returns for a 11.7 average and 1 td","Miami Dolphins / 2nd / 56th pick / 1987"
"29","KR","Marc Logan",24,"2",4,"24 kick returns for a 25.5 average and 1 td","Cincinnati Bengals / 5th / 130th pick / 1987"
