"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Gary Huff",26,"4",6,"67 for 138, 889 yards, 3 td, 13 int, & 8 rushes for 10 yards and 0 td","Chicago Bears / 2nd / 33rd pick / 1973"
"3","RB","Ricky Bell",22,"Rook",10,"148 rushes for 436 yards, 1 td, & 11 catches for 88 yards and 0 td","Tampa Bay Buccaneers / 1st / 1st pick / 1977"
"4","FB","Jimmy DuBose",23,"1",6,"71 rushes for 284 yards, 0 td, & 11 catches for 89 yards and 0 td","Tampa Bay Buccaneers / 2nd / 30th pick / 1976"
"5","WR","John McKay",24,"1",10,"12 catches for 164 yards, 0 td","Cleveland Browns / 16th / 394th pick / 1975"
"6","WR","Morris Owens",24,"2",14,"34 catches for 655 yards, 3 td, & 2 rushes for -2 yards and 0 td","Miami Dolphins / 5th / 106th pick / 1975"
"7","TE","Dana Nafziger",24,"Rook",11,"9 catches for 119 yards, 0 td",""
"8","LT","Dave Reavis",27,"3",14,"1 fumble recovered","Pittsburgh Steelers / 5th / 106th pick / 1973"
"9","LG","Jeff Winans",26,"4",11,"","Buffalo Bills / 2nd / 32nd pick / 1973"
"10","C","Dan Ryczek",28,"4",10,"","Washington Redskins / 13th / 322nd pick / 1971"
"11","RG","Dan Medlin",28,"3",14,"","Oakland Raiders / 6th / 131st pick / 1972"
"12","RT","Darryl Carlton",24,"2",13,"","Miami Dolphins / 1st / 23rd pick / 1975"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Council Rudolph",27,"5",14,"0 interceptions, 1 fumble recovered","St. Louis Cardinals / 7th / 160th pick / 1972"
"15","NT","Dave Pear",24,"2",14,"0 interceptions, 2 fumbles recovered","Baltimore Colts / 3rd / 56th pick / 1975"
"16","RDE","Lee Roy Selmon",23,"1",14,"0 interceptions, 2 fumbles recovered","Tampa Bay Buccaneers / 1st / 1st pick / 1976"
"17","LOLB","Dave Lewis",23,"Rook",13,"2 interceptions, 1 fumble recovered","Tampa Bay Buccaneers / 2nd / 29th pick / 1977"
"18","LILB","Dewey Selmon",24,"1",14,"2 interceptions, 1 fumble recovered","Tampa Bay Buccaneers / 2nd / 60th pick / 1976"
"19","RILB","Richard Wood",24,"2",14,"4 interceptions, 1 fumble recovered","New York Jets / 3rd / 68th pick / 1975"
"20","ROLB","Cecil Johnson",22,"Rook",13,"1 interception, 4 fumbles recovered",""
"21","LCB","Jeris White",25,"3",14,"4 interceptions, 1 fumble recovered","Miami Dolphins / 2nd / 52nd pick / 1974"
"22","RCB","Mike Washington",24,"1",14,"5 interceptions, 1 fumble recovered","Baltimore Colts / 3rd / 53rd pick / 1975"
"23","SS","Mark Cotney",25,"2",12,"1 interception, 0 fumbles recovered","Houston Oilers / 7th / 171st pick / 1975"
"24","FS","Cedric Brown",23,"1",14,"2 interceptions, 1 fumble recovered","Oakland Raiders / 12th / 343rd pick / 1976"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Allan Leavitt",22,"Rook",0,"5 of 10 field goals & 5 of 5 extra points","Atlanta Falcons / 4th / 89th pick / 1977"
"27","P","Dave Green",28,"4",0,"98 punts for a 40.3 average, 1 blocked","Cincinnati Bengals / 17th / 418th pick / 1972"
"28","PR","Danny Reece",22,"1",0,"31 punt returns for a 8.8 average and 0 td","Cincinnati Bengals / 3rd / 69th pick / 1976"
"29","KR","Isaac Hagins",23,"1",3,"21 kick returns for a 23.5 average and 0 td","Minnesota Vikings / 9th / 262nd pick / 1976"
