"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Jim Kelly",34,"8",14,"285 for 448, 3,114 yards, 22 td, 17 int, & 25 rushes for 77 yards and 1 td","Buffalo Bills / 1st / 14th pick / 1983"
"3","RB","Thurman Thomas",28,"6",15,"287 rushes for 1,093 yards, 7 td, & 50 catches for 349 yards and 2 td","Buffalo Bills / 2nd / 40th pick / 1988"
"4","WR","Don Beebe",30,"5",11,"40 catches for 527 yards, 4 td, & 2 rushes for 11 yards and 0 td","Buffalo Bills / 3rd / 82nd pick / 1989"
"5","WR","Bill Brooks",30,"8",9,"42 catches for 482 yards, 2 td","Indianapolis Colts / 4th / 86th pick / 1986"
"6","WR","Andre Reed*",30,"9",16,"90 catches for 1,303 yards, 8 td, & 10 rushes for 87 yards and 0 td","Buffalo Bills / 4th / 86th pick / 1985"
"7","TE","Pete Metzelaars",34,"12",16,"49 catches for 428 yards, 5 td","Seattle Seahawks / 3rd / 75th pick / 1982"
"8","LT","John Fina",25,"2",12,"","Buffalo Bills / 1st / 27th pick / 1992"
"9","LG","Corbin Lacina",24,"Rook",10,"","Buffalo Bills / 6th / 167th pick / 1993"
"10","C","Kent Hull",33,"8",16,"",""
"11","RG","John Davis",29,"7",16,"","Houston Oilers / 11th / 287th pick / 1987"
"12","RT","Glenn Parker",28,"4",16,"","Buffalo Bills / 3rd / 69th pick / 1990"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Phil Hansen",26,"3",16,"5.5 sacks, 0 interceptions, 0 fumbles recovered","Buffalo Bills / 2nd / 54th pick / 1991"
"15","NT","Jeff Wright",31,"6",11,"2.0 sacks, 0 interceptions, 0 fumbles recovered","Buffalo Bills / 8th / 213th pick / 1988"
"16","RDE","Bruce Smith*+",31,"9",15,"10.0 sacks, 1 interception, 2 fumbles recovered","Buffalo Bills / 1st / 1st pick / 1985"
"17","LOLB","Cornelius Bennett",29,"7",16,"5.0 sacks, 0 interceptions, 3 fumbles recovered","Indianapolis Colts / 1st / 2nd pick / 1987"
"18","LILB","Marvcus Patton",27,"4",16,"0.0 sacks, 2 interceptions, 1 fumble recovered","Buffalo Bills / 8th / 208th pick / 1990"
"19","RILB","Mark Maddox",26,"2",14,"0.0 sacks, 1 interception, 1 fumble recovered","Buffalo Bills / 9th / 249th pick / 1991"
"20","ROLB","Darryl Talley",34,"11",16,"0.0 sacks, 0 interceptions, 1 fumble recovered","Buffalo Bills / 2nd / 39th pick / 1983"
"21","LCB","Mickey Washington",26,"4",16,"0.5 sacks, 3 interceptions, 1 fumble recovered","Phoenix Cardinals / 8th / 199th pick / 1990"
"22","RCB","Thomas Smith",24,"1",16,"0.0 sacks, 1 interception, 0 fumbles recovered","Buffalo Bills / 1st / 28th pick / 1993"
"23","SS","Henry Jones",27,"3",16,"1.0 sacks, 2 interceptions, 1 fumble recovered","Buffalo Bills / 1st / 26th pick / 1991"
"24","FS","Matt Darby",26,"2",16,"0.0 sacks, 4 interceptions, 0 fumbles recovered","Buffalo Bills / 5th / 139th pick / 1992"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Steve Christie",27,"4",0,"24 of 28 field goals & 38 of 38 extra points",""
"27","P","Chris Mohr",28,"5",0,"67 punts for a 41.8 average, 0 blocked","Tampa Bay Buccaneers / 6th / 146th pick / 1989"
"28","PR","Jeff Burris",22,"Rook",0,"32 punt returns for a 10.4 average and 0 td","Buffalo Bills / 1st / 27th pick / 1994"
"29","KR","Yonel Jourdain",23,"Rook",0,"27 kick returns for a 22.3 average and 0 td",""
