"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Sam Bradford",23,"Rook",16,"354 for 590, 3,512 yards, 18 td, 15 int, & 27 rushes for 63 yards and 1 td","St. Louis Rams / 1st / 1st pick / 2010"
"3","RB","Steven Jackson*",27,"6",16,"330 rushes for 1,241 yards, 6 td, & 46 catches for 383 yards and 0 td","St. Louis Rams / 1st / 24th pick / 2004"
"4","WR","Brandon Gibson",23,"1",12,"53 catches for 620 yards, 2 td, & 3 rushes for 28 yards and 0 td","Philadelphia Eagles / 6th / 194th pick / 2009"
"5","WR","Laurent Robinson",25,"3",11,"34 catches for 344 yards, 2 td, & 2 rushes for -14 yards and 0 td","Atlanta Falcons / 3rd / 75th pick / 2007"
"6","TE","Billy Bajema",28,"5",8,"14 catches for 145 yards, 2 td","San Francisco 49ers / 7th / 249th pick / 2005"
"7","LT","Rodger Saffold",22,"Rook",16,"","St. Louis Rams / 2nd / 33rd pick / 2010"
"8","LG","Jacob Bell",29,"6",16,"1 fumble recovered","Tennessee Titans / 5th / 138th pick / 2004"
"9","C","Jason Brown",27,"5",16,"","Baltimore Ravens / 4th / 124th pick / 2005"
"10","RG","Adam Goldberg",30,"6",16,"1 fumble recovered",""
"11","RT","Jason Smith",24,"1",15,"","St. Louis Rams / 1st / 2nd pick / 2009"
"12","","Defensive Starters",NA,"",NA,"",""
"13","DE","James Hall",33,"10",16,"",""
"14","DE","Chris Long",25,"2",16,"","St. Louis Rams / 1st / 2nd pick / 2008"
"15","LDT","Fred Robbins",33,"10",16,"6.0 sacks, 0 interceptions, 2 fumbles recovered","Minnesota Vikings / 2nd / 55th pick / 2000"
"16","RDT","Gary Gibson",28,"3",16,"",""
"17","MLB","James Laurinaitis",24,"1",16,"3.0 sacks, 1 interception, 1 fumble recovered","St. Louis Rams / 2nd / 35th pick / 2009"
"18","LB","Na'il Diggs",32,"10",12,"","Green Bay Packers / 4th / 98th pick / 2000"
"19","LB","Larry Grant",25,"2",8,"","San Francisco 49ers / 7th / 214th pick / 2008"
"20","LCB","Ronald Bartell",28,"5",13,"","St. Louis Rams / 2nd / 50th pick / 2005"
"21","RCB","Bradley Fletcher",24,"1",15,"0.0 sacks, 4 interceptions, 1 fumble recovered","St. Louis Rams / 3rd / 66th pick / 2009"
"22","SS","Craig Dahl",25,"3",13,"1.0 sacks, 2 interceptions, 1 fumble recovered",""
"23","FS","O.J. Atogwe",29,"5",15,"2.0 sacks, 3 interceptions, 0 fumbles recovered","St. Louis Rams / 3rd / 66th pick / 2005"
