"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Jay Schroeder",29,5,16,"182 for 334, 2,849 yards, 19 td, 9 int, & 37 rushes for 81 yards and 0 td","Washington Redskins / 3rd / 83rd pick / 1984"
"3","RB","Marcus Allen",30,8,15,"179 rushes for 682 yards, 12 td, & 15 catches for 189 yards and 1 td","Los Angeles Raiders / 1st / 10th pick / 1982"
"4","FB","Steve Smith",26,3,15,"81 rushes for 327 yards, 2 td, & 4 catches for 30 yards and 3 td","Los Angeles Raiders / 3rd / 81st pick / 1987"
"5","WR","Mervyn Fernandez",31,3,15,"52 catches for 839 yards, 5 td, & 3 rushes for 10 yards and 0 td","Los Angeles Raiders / 10th / 277th pick / 1983"
"6","WR","Willie Gault",30,7,16,"50 catches for 985 yards, 3 td","Chicago Bears / 1st / 18th pick / 1983"
"7","TE","Ethan Horton",28,5,14,"33 catches for 404 yards, 3 td","Kansas City Chiefs / 1st / 15th pick / 1985"
"8","LT","Rory Graves",27,2,15,"",""
"9","LG","Steve Wisniewski*",23,1,16,"","Dallas Cowboys / 2nd / 29th pick / 1989"
"10","C","Don Mosebar*",29,7,16,"1 fumble recovered","Los Angeles Raiders / 1st / 26th pick / 1983"
"11","RG","Max Montoya",34,11,16,"1 fumble recovered","Cincinnati Bengals / 7th / 168th pick / 1979"
"12","RT","Steve Wright",31,9,16,"2 fumbles recovered",""
"13","","Defensive Starters",NA,NA,NA,"",""
"14","LDE","Howie Long",30,9,11,"6.0 sacks, 0 interceptions, 1 fumble recovered","Oakland Raiders / 2nd / 48th pick / 1981"
"15","LDT","Bob Golic",33,11,16,"4.0 sacks, 0 interceptions, 2 fumbles recovered","New England Patriots / 2nd / 52nd pick / 1979"
"16","RDT","Scott Davis",25,2,16,"10.0 sacks, 0 interceptions, 0 fumbles recovered","Los Angeles Raiders / 1st / 25th pick / 1988"
"17","RDE","Greg Townsend*",29,7,16,"12.5 sacks, 1 interception, 1 fumble recovered","Los Angeles Raiders / 4th / 110th pick / 1983"
"18","LLB","Jerry Robinson",34,11,16,"2.0 sacks, 1 interception, 0 fumbles recovered","Philadelphia Eagles / 1st / 21st pick / 1979"
"19","MLB","Riki Ellison",30,7,15,"0.0 sacks, 1 interception, 0 fumbles recovered","San Francisco 49ers / 5th / 117th pick / 1983"
"20","RLB","Thomas Benson",29,6,16,"","Atlanta Falcons / 2nd / 36th pick / 1984"
"21","LCB","Terry McDaniel",25,2,13,"2.0 sacks, 3 interceptions, 2 fumbles recovered","Los Angeles Raiders / 1st / 9th pick / 1988"
"22","RCB","Lionel Washington",30,7,15,"0.0 sacks, 1 interception, 0 fumbles recovered","St. Louis Cardinals / 4th / 103rd pick / 1983"
"23","SS","Mike Harden",31,10,15,"0.0 sacks, 3 interceptions, 0 fumbles recovered","Denver Broncos / 5th / 131st pick / 1980"
"24","FS","Eddie Anderson",27,4,16,"0.0 sacks, 3 interceptions, 1 fumble recovered","Seattle Seahawks / 6th / 153rd pick / 1986"
"25","","Special Teams Starters",NA,NA,NA,"",""
"26","K","Jeff Jaeger",26,3,0,"15 of 20 field goals & 40 of 42 extra points","Cleveland Browns / 3rd / 82nd pick / 1987"
"27","P","Jeff Gossett",33,9,0,"60 punts for a 38.6 average, 2 blocked",""
"28","PR","Tim Brown",24,2,0,"34 punt returns for a 8.7 average and 0 td","Los Angeles Raiders / 1st / 6th pick / 1988"
"29","KR","Jamie Holland",26,3,0,"32 kick returns for a 20.5 average and 0 td","San Diego Chargers / 7th / 173rd pick / 1987"
