"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Tim Couch",26,"4",8,"120 for 203, 1,319 yards, 7 td, 6 int, & 11 rushes for 39 yards and 1 td","Cleveland Browns / 1st / 1st pick / 1999"
"3","QB","Kelly Holcomb",30,"6",8,"193 for 302, 1,797 yards, 10 td, 12 int, & 8 rushes for 7 yards and 0 td",""
"4","WR","Kevin Johnson",27,"4",8,"41 catches for 381 yards, 2 td","Cleveland Browns / 2nd / 32nd pick / 1999"
"5","WR","Quincy Morgan",26,"2",15,"38 catches for 516 yards, 3 td, & 3 rushes for -4 yards and 0 td","Cleveland Browns / 2nd / 33rd pick / 2001"
"6","TE","Steve Heiden",27,"4",9,"18 catches for 134 yards, 0 td","San Diego Chargers / 3rd / 69th pick / 1999"
"7","TE","Darnell Sanders",24,"1",12,"15 catches for 95 yards, 1 td","Cleveland Browns / 4th / 122nd pick / 2002"
"8","LT","Barry Stokes",30,"5",13,"",""
"9","LG","Shaun O'Hara",26,"3",14,"",""
"10","C","Jeff Faine",22,"Rook",9,"1 fumble recovered","Cleveland Browns / 1st / 21st pick / 2003"
"11","RG","Paul Zukauskas",24,"2",10,"","Cleveland Browns / 7th / 203rd pick / 2001"
"12","RT","Ryan Tucker",28,"6",16,"1 fumble recovered","St. Louis Rams / 4th / 112th pick / 1997"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Courtney Brown",25,"3",13,"","Cleveland Browns / 1st / 1st pick / 2000"
"15","DE","Kenard Lang",28,"6",15,"","Washington Redskins / 1st / 17th pick / 1997"
"16","LDT","Gerard Warren",25,"2",15,"5.5 sacks, 0 interceptions, 2 fumbles recovered","Cleveland Browns / 1st / 3rd pick / 2001"
"17","RDT","Orpheus Roye",30,"7",15,"1.5 sacks, 0 interceptions, 1 fumble recovered","Pittsburgh Steelers / 6th / 200th pick / 1996"
"18","MLB","Andra Davis",25,"1",16,"5.0 sacks, 0 interceptions, 0 fumbles recovered","Cleveland Browns / 5th / 141st pick / 2002"
"19","LB","Kevin Bentley",24,"1",14,"","Cleveland Browns / 4th / 101st pick / 2002"
"20","LCB","Anthony Henry",27,"2",13,"0.0 sacks, 1 interception, 0 fumbles recovered","Cleveland Browns / 4th / 97th pick / 2001"
"21","RCB","Daylon McCutcheon",27,"4",14,"0.0 sacks, 1 interception, 0 fumbles recovered","Cleveland Browns / 3rd / 62nd pick / 1999"
"22","SS","Robert Griffith",33,"9",16,"0.0 sacks, 2 interceptions, 0 fumbles recovered",""
"23","FS","Earl Little",30,"5",16,"0.0 sacks, 6 interceptions, 0 fumbles recovered",""
