"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Hugh Millen",29,"5",7,"124 for 203, 1,203 yards, 8 td, 10 int, & 17 rushes for 108 yards and 0 td","Los Angeles Rams / 3rd / 71st pick / 1986"
"3","RB","Leonard Russell",23,"1",10,"123 rushes for 390 yards, 2 td, & 11 catches for 24 yards and 0 td","New England Patriots / 1st / 14th pick / 1991"
"4","FB","John Stephens",26,"4",16,"75 rushes for 277 yards, 2 td, & 21 catches for 161 yards and 0 td","New England Patriots / 1st / 17th pick / 1988"
"5","WR","Irving Fryar",30,"8",14,"55 catches for 791 yards, 4 td, & 1 rush for 6 yards and 0 td","New England Patriots / 1st / 1st pick / 1984"
"6","WR","Greg McMurtry",25,"2",15,"35 catches for 424 yards, 1 td, & 2 rushes for 3 yards and 0 td","New England Patriots / 3rd / 80th pick / 1990"
"7","TE","Marv Cook*",26,"3",15,"52 catches for 413 yards, 2 td","New England Patriots / 3rd / 63rd pick / 1989"
"8","LT","Bruce Armstrong",27,"5",8,"1 fumble recovered","New England Patriots / 1st / 23rd pick / 1987"
"9","LG","Reggie Redding",24,"1",14,"1 fumble recovered","Atlanta Falcons / 5th / 121st pick / 1990"
"10","C","Gene Chilton",28,"6",16,"2 fumbles recovered","St. Louis Cardinals / 3rd / 59th pick / 1986"
"11","RG","Eugene Chung",23,"Rook",14,"","New England Patriots / 1st / 13th pick / 1992"
"12","RT","Pat Harlow",23,"1",16,"","New England Patriots / 1st / 11th pick / 1991"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Ray Agnew",25,"2",14,"1.0 sacks, 0 interceptions, 1 fumble recovered","New England Patriots / 1st / 10th pick / 1990"
"15","NT","Tim Goad",26,"4",16,"2.5 sacks, 0 interceptions, 1 fumble recovered","New England Patriots / 4th / 87th pick / 1988"
"16","RDE","Brent Williams",28,"6",15,"4.0 sacks, 0 interceptions, 0 fumbles recovered","New England Patriots / 7th / 192nd pick / 1986"
"17","LOLB","Andre Tippett",33,"10",13,"7.0 sacks, 0 interceptions, 0 fumbles recovered","New England Patriots / 2nd / 41st pick / 1982"
"18","LILB","Vincent Brown",27,"4",13,"0.5 sacks, 1 interception, 2 fumbles recovered","New England Patriots / 2nd / 43rd pick / 1988"
"19","RILB","Johnny Rembert",31,"9",10,"1.0 sacks, 0 interceptions, 0 fumbles recovered","New England Patriots / 4th / 101st pick / 1983"
"20","ROLB","David Howard",31,"7",10,"1.0 sacks, 1 interception, 1 fumble recovered","Minnesota Vikings / 3rd / 67th pick / 1984 Supp"
"21","LCB","David Pool",26,"2",14,"0.0 sacks, 2 interceptions, 0 fumbles recovered","San Diego Chargers / 6th / 145th pick / 1990"
"22","RCB","Maurice Hurst",25,"3",16,"0.0 sacks, 3 interceptions, 0 fumbles recovered","New England Patriots / 4th / 96th pick / 1989"
"23","SS","Tim Gordon",27,"5",8,"",""
"24","FS","Randy Robbins",30,"8",15,"0.0 sacks, 2 interceptions, 1 fumble recovered","Denver Broncos / 4th / 89th pick / 1984"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Charlie Baumann",25,"1",0,"11 of 17 field goals & 22 of 24 extra points",""
"27","P","Shawn McCarthy",24,"1",0,"103 punts for a 41.0 average, 0 blocked","Atlanta Falcons / 12th / 305th pick / 1990"
"28","PR","Walter Stanley",30,"7",0,"28 punt returns for a 8.1 average and 0 td","Green Bay Packers / 4th / 98th pick / 1985"
"29","KR","Walter Stanley",30,"7",0,"29 kick returns for a 18.2 average and 0 td","Green Bay Packers / 4th / 98th pick / 1985"
