"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Jeff Garcia",34,5,10,"144 for 252, 1,731 yards, 10 td, 9 int, & 35 rushes for 169 yards and 2 td",""
"3","RB","William Green",25,2,13,"163 rushes for 585 yards, 2 td, & 14 catches for 84 yards and 0 td","Cleveland Browns / 1st / 16th pick / 2002"
"4","FB","Terrelle Smith",26,4,9,"4 rushes for 9 yards, 0 td, & 7 catches for 39 yards and 0 td","New Orleans Saints / 4th / 96th pick / 2000"
"5","WR","Dennis Northcutt",27,4,11,"55 catches for 806 yards, 2 td, & 8 rushes for 19 yards and 0 td","Cleveland Browns / 2nd / 32nd pick / 2000"
"6","TE","Steve Heiden",28,5,13,"28 catches for 287 yards, 5 td","San Diego Chargers / 3rd / 69th pick / 1999"
"7","TE","Aaron Shea",28,4,8,"26 catches for 252 yards, 4 td","Cleveland Browns / 4th / 110th pick / 2000"
"8","LT","Ross Verba",31,7,16,"","Green Bay Packers / 1st / 30th pick / 1997"
"9","LG","Enoch DeMar",24,1,11,"",""
"10","C","Jeff Faine",23,1,13,"1 fumble recovered","Cleveland Browns / 1st / 21st pick / 2003"
"11","RG","Kelvin Garmon",28,3,8,"","Dallas Cowboys / 7th / 243rd pick / 1999"
"12","RT","Joaquin Gonzalez",25,2,11,"1 fumble recovered","Cleveland Browns / 7th / 227th pick / 2002"
"13","","Defensive Starters",NA,NA,NA,"",""
"14","DE","Ebenezer Ekuban",28,5,11,"","Dallas Cowboys / 1st / 20th pick / 1999"
"15","DE","Kenard Lang",29,7,15,"","Washington Redskins / 1st / 17th pick / 1997"
"16","LDT","Gerard Warren",26,3,13,"4.0 sacks, 0 interceptions, 0 fumbles recovered","Cleveland Browns / 1st / 3rd pick / 2001"
"17","RDT","Orpheus Roye",31,8,14,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Pittsburgh Steelers / 6th / 200th pick / 1996"
"18","MLB","Andra Davis",26,2,11,"0.5 sacks, 3 interceptions, 1 fumble recovered","Cleveland Browns / 5th / 141st pick / 2002"
"19","LB","Warrick Holdman",29,5,14,"","Chicago Bears / 4th / 106th pick / 1999"
"20","LB","Chaun Thompson",24,1,13,"","Cleveland Browns / 2nd / 52nd pick / 2003"
"21","LCB","Anthony Henry",28,3,14,"0.0 sacks, 4 interceptions, 0 fumbles recovered","Cleveland Browns / 4th / 97th pick / 2001"
"22","RCB","Daylon McCutcheon",28,5,10,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Cleveland Browns / 3rd / 62nd pick / 1999"
"23","SS","Robert Griffith",34,10,16,"1.0 sacks, 1 interception, 0 fumbles recovered",""
"24","FS","Earl Little",31,6,11,"0.0 sacks, 1 interception, 1 fumble recovered",""
