"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Vince Ferragamo",26,"3",15,"240 for 404, 3,199 yards, 30 td, 19 int, & 15 rushes for 34 yards and 1 td","Los Angeles Rams / 4th / 91st pick / 1977"
"3","RB","Elvis Peacock",24,"1",9,"164 rushes for 777 yards, 7 td, & 25 catches for 213 yards and 2 td","Los Angeles Rams / 1st / 20th pick / 1978"
"4","FB","Cullen Bryant",29,"7",16,"183 rushes for 807 yards, 3 td, & 53 catches for 386 yards and 3 td","Los Angeles Rams / 2nd / 31st pick / 1973"
"5","WR","Preston Dennard",25,"2",16,"36 catches for 596 yards, 6 td, & 2 rushes for 20 yards and 0 td",""
"6","WR","Billy Waddy",26,"3",15,"38 catches for 670 yards, 5 td, & 1 rush for -1 yards and 0 td","Los Angeles Rams / 2nd / 50th pick / 1977"
"7","TE","Victor Hicks",23,"Rook",14,"23 catches for 318 yards, 3 td, & 1 rush for 19 yards and 0 td","Los Angeles Rams / 5th / 122nd pick / 1979"
"8","LT","Doug France",27,"5",16,"","Los Angeles Rams / 1st / 20th pick / 1975"
"9","LG","Kent Hill*",23,"1",16,"","Los Angeles Rams / 1st / 26th pick / 1979"
"10","C","Rich Saul*",32,"10",16,"","Los Angeles Rams / 8th / 204th pick / 1970"
"11","RG","Doug Smith",24,"2",8,"",""
"12","RT","Jackie Slater",26,"4",15,"1 fumble recovered","Los Angeles Rams / 3rd / 86th pick / 1976"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Jack Youngblood",30,"9",16,"","Los Angeles Rams / 1st / 20th pick / 1971"
"15","LDT","Larry Brooks*",30,"8",14,"","Los Angeles Rams / 14th / 355th pick / 1972"
"16","RDT","Cody Jones",29,"6",15,"","Los Angeles Rams / 5th / 115th pick / 1973"
"17","RDE","Fred Dryer",34,"11",16,"","New York Giants / 1st / 13th pick / 1969"
"18","LLB","Jim Youngblood",30,"7",15,"1 interception, 0 fumbles recovered","Los Angeles Rams / 2nd / 42nd pick / 1973"
"19","MLB","Jack Reynolds*",33,"10",16,"1 interception, 2 fumbles recovered","Los Angeles Rams / 1st / 22nd pick / 1970"
"20","RLB","Bob Brudzinski",25,"3",8,"","Los Angeles Rams / 1st / 23rd pick / 1977"
"21","LCB","Pat Thomas*+",26,"4",14,"3 interceptions, 1 fumble recovered","Los Angeles Rams / 2nd / 39th pick / 1976"
"22","RCB","Rod Perry*",27,"5",16,"5 interceptions, 0 fumbles recovered","Los Angeles Rams / 4th / 98th pick / 1975"
"23","SS","Johnnie Johnson",24,"Rook",16,"3 interceptions, 5 fumbles recovered","Los Angeles Rams / 1st / 17th pick / 1980"
"24","FS","Nolan Cromwell*+",25,"3",16,"8 interceptions, 1 fumble recovered","Los Angeles Rams / 2nd / 31st pick / 1977"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Frank Corral",25,"2",0,"16 of 30 field goals & 51 of 52 extra points","Los Angeles Rams / 3rd / 78th pick / 1978"
"27","P","Frank Corral",25,"2",0,"76 punts for a 39.5 average, 1 blocked","Los Angeles Rams / 3rd / 78th pick / 1978"
"28","PR","LeRoy Irvin",23,"Rook",2,"42 punt returns for a 7.0 average and 0 td","Los Angeles Rams / 3rd / 70th pick / 1980"
"29","KR","Drew Hill",24,"1",0,"43 kick returns for a 20.5 average and 1 td","Los Angeles Rams / 12th / 328th pick / 1979"
