"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Bill Kenney",32,"7",8,"154 for 273, 2,107 yards, 15 td, 9 int, & 12 rushes for -2 yards and 0 td","Miami Dolphins / 12th / 333rd pick / 1978"
"3","RB","Herman Heard",26,"3",6,"82 rushes for 466 yards, 3 td, & 14 catches for 118 yards and 0 td","Kansas City Chiefs / 3rd / 61st pick / 1984"
"4","FB","Christian Okoye",26,"Rook",12,"157 rushes for 660 yards, 3 td, & 24 catches for 169 yards and 0 td","Kansas City Chiefs / 2nd / 35th pick / 1987"
"5","WR","Carlos Carson*",29,"7",12,"55 catches for 1,044 yards, 7 td, & 1 rush for -7 yards and 0 td","Kansas City Chiefs / 5th / 114th pick / 1980"
"6","WR","Stephone Paige",26,"4",11,"43 catches for 707 yards, 4 td",""
"7","TE","Jonathan Hayes",25,"2",7,"21 catches for 272 yards, 2 td","Kansas City Chiefs / 2nd / 41st pick / 1985"
"8","LT","John Alt",25,"3",9,"","Kansas City Chiefs / 1st / 21st pick / 1984"
"9","LG","Rich Baldinger",28,"5",11,"1 fumble recovered","New York Giants / 10th / 270th pick / 1982"
"10","C","Tom Baugh",24,"1",6,"2 fumbles recovered","Kansas City Chiefs / 4th / 87th pick / 1986"
"11","RG","Mark Adickes",26,"1",12,"1 fumble recovered","Kansas City Chiefs / 1st / 5th pick / 1984 Supp"
"12","RT","Irv Eatman",26,"1",8,"","Kansas City Chiefs / 8th / 204th pick / 1983"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Art Still",32,"9",12,"5.5 sacks, 0 interceptions, 0 fumbles recovered","Kansas City Chiefs / 1st / 2nd pick / 1978"
"15","NT","Bill Maas*",25,"3",11,"6.0 sacks, 0 interceptions, 1 fumble recovered","Kansas City Chiefs / 1st / 5th pick / 1984"
"16","RDE","Mike Bell",30,"8",12,"6.5 sacks, 0 interceptions, 2 fumbles recovered","Kansas City Chiefs / 1st / 2nd pick / 1979"
"17","LOLB","Louis Cooper",24,"2",6,"0.0 sacks, 1 interception, 0 fumbles recovered","Seattle Seahawks / 11th / 305th pick / 1985"
"18","LILB","Aaron Pearson",23,"1",9,"","Kansas City Chiefs / 11th / 285th pick / 1986"
"19","RILB","Dino Hackett",23,"1",11,"2.0 sacks, 0 interceptions, 0 fumbles recovered","Kansas City Chiefs / 2nd / 35th pick / 1986"
"20","ROLB","Jack Del Rio",24,"2",7,"3.0 sacks, 0 interceptions, 0 fumbles recovered","New Orleans Saints / 3rd / 68th pick / 1985"
"21","LCB","Albert Lewis*",27,"4",12,"0.0 sacks, 1 interception, 1 fumble recovered","Kansas City Chiefs / 3rd / 61st pick / 1983"
"22","RCB","Kevin Ross",25,"3",11,"1.0 sacks, 3 interceptions, 0 fumbles recovered","Kansas City Chiefs / 7th / 173rd pick / 1984"
"23","SS","Lloyd Burruss",30,"6",11,"","Kansas City Chiefs / 3rd / 78th pick / 1981"
"24","FS","Deron Cherry*",28,"6",8,"0.0 sacks, 3 interceptions, 1 fumble recovered",""
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Nick Lowery",31,"9",0,"19 of 23 field goals & 26 of 26 extra points",""
"27","P","Kelly Goodburn",25,"Rook",0,"59 punts for a 40.9 average, 0 blocked",""
"28","PR","Michael Clemons",22,"Rook",0,"19 punt returns for a 8.5 average and 0 td","Kansas City Chiefs / 8th / 218th pick / 1987"
"29","KR","Paul Palmer",23,"Rook",1,"38 kick returns for a 24.3 average and 2 td","Kansas City Chiefs / 1st / 19th pick / 1987"
