"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Chris Chandler",36,"13",14,"223 for 365, 2,847 yards, 16 td, 14 int, & 25 rushes for 84 yards and 0 td","Indianapolis Colts / 3rd / 76th pick / 1988"
"3","RB","Maurice Smith",25,"1",12,"237 rushes for 760 yards, 5 td, & 19 catches for 230 yards and 1 td",""
"4","FB","Bob Christian",33,"9",8,"44 rushes for 284 yards, 2 td, & 45 catches for 392 yards and 2 td","Atlanta Falcons / 12th / 310th pick / 1991"
"5","WR","Tony Martin",36,"11",9,"37 catches for 548 yards, 3 td","New York Jets / 5th / 126th pick / 1989"
"6","WR","Terance Mathis",34,"11",16,"51 catches for 564 yards, 2 td","New York Jets / 6th / 140th pick / 1990"
"7","TE","Alge Crumpler",24,"Rook",12,"25 catches for 330 yards, 3 td","Atlanta Falcons / 2nd / 35th pick / 2001"
"8","TE","Reggie Kelly",24,"2",13,"16 catches for 142 yards, 0 td","Atlanta Falcons / 2nd / 42nd pick / 1999"
"9","LT","Bob Whitfield",30,"9",16,"2 fumbles recovered","Atlanta Falcons / 1st / 8th pick / 1992"
"10","LG","Bob Hallen",26,"3",12,"","Atlanta Falcons / 2nd / 53rd pick / 1998"
"11","C","Todd McClure",24,"1",15,"1 fumble recovered","Atlanta Falcons / 7th / 237th pick / 1999"
"12","RG","Travis Claridge",23,"1",11,"","Atlanta Falcons / 2nd / 37th pick / 2000"
"13","RG","Kynan Forney",23,"Rook",8,"","Atlanta Falcons / 7th / 219th pick / 2001"
"14","RT","Ephraim Salaam",25,"3",13,"","Atlanta Falcons / 7th / 199th pick / 1998"
"15","","Defensive Starters",NA,"",NA,"",""
"16","DE","Patrick Kerney",25,"2",16,"","Atlanta Falcons / 1st / 30th pick / 1999"
"17","DE","Brady Smith",28,"5",15,"","New Orleans Saints / 3rd / 70th pick / 1996"
"18","LDT","Travis Hall",29,"6",16,"2.5 sacks, 0 interceptions, 1 fumble recovered","Atlanta Falcons / 6th / 181st pick / 1995"
"19","RDT","Shane Dronett",30,"9",15,"5.5 sacks, 1 interception, 1 fumble recovered","Denver Broncos / 2nd / 54th pick / 1992"
"20","MLB","Keith Brooking*",26,"3",16,"3.5 sacks, 2 interceptions, 2 fumbles recovered","Atlanta Falcons / 1st / 12th pick / 1998"
"21","LB","Henri Crockett",27,"4",15,"","Atlanta Falcons / 4th / 100th pick / 1997"
"22","LB","Chris Draft",25,"3",10,"","Chicago Bears / 6th / 157th pick / 1998"
"23","LCB","Ray Buchanan",30,"8",16,"0.0 sacks, 5 interceptions, 1 fumble recovered","Indianapolis Colts / 3rd / 65th pick / 1993"
"24","RCB","Ashley Ambrose",31,"9",16,"0.0 sacks, 5 interceptions, 2 fumbles recovered","Indianapolis Colts / 2nd / 29th pick / 1992"
"25","SS","Gerald McBurrows",28,"6",8,"0.0 sacks, 0 interceptions, 1 fumble recovered","St. Louis Rams / 7th / 214th pick / 1995"
"26","FS","Ronnie Bradford",31,"8",14,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Miami Dolphins / 4th / 105th pick / 1993"
