"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Andy Dalton*",27,"3",16,"309 for 481, 3,398 yards, 19 td, 17 int, & 60 rushes for 169 yards and 4 td","Cincinnati Bengals / 2nd / 35th pick / 2011"
"3","RB","Giovani Bernard",23,"1",9,"168 rushes for 680 yards, 5 td, & 43 catches for 349 yards and 2 td","Cincinnati Bengals / 2nd / 37th pick / 2013"
"4","RB","Ryan Hewitt",23,"Rook",11,"1 rush for 0 yards, 0 td, & 10 catches for 86 yards and 0 td",""
"5","RB","Jeremy Hill",22,"Rook",8,"222 rushes for 1,124 yards, 9 td, & 27 catches for 215 yards and 0 td","Cincinnati Bengals / 2nd / 55th pick / 2014"
"6","WR","A.J. Green*",26,"3",13,"69 catches for 1,041 yards, 6 td, & 2 rushes for 2 yards and 0 td","Cincinnati Bengals / 1st / 4th pick / 2011"
"7","WR","Mohamed Sanu",25,"2",13,"56 catches for 790 yards, 5 td, & 7 rushes for 51 yards and 0 td","Cincinnati Bengals / 3rd / 83rd pick / 2012"
"8","TE","Jermaine Gresham",26,"4",15,"62 catches for 460 yards, 5 td","Cincinnati Bengals / 1st / 21st pick / 2010"
"9","LT","Andrew Whitworth",33,"8",16,"","Cincinnati Bengals / 2nd / 55th pick / 2006"
"10","LG","Clint Boling",25,"3",16,"2 fumbles recovered","Cincinnati Bengals / 4th / 101st pick / 2011"
"11","C","Russell Bodine",22,"Rook",16,"","Cincinnati Bengals / 4th / 111th pick / 2014"
"12","RG","Kevin Zeitler",24,"2",12,"","Cincinnati Bengals / 1st / 27th pick / 2012"
"13","RT","Andre Smith",27,"5",9,"","Cincinnati Bengals / 1st / 6th pick / 2009"
"14","","Defensive Starters",NA,"",NA,"",""
"15","DE","Carlos Dunlap",25,"4",16,"","Cincinnati Bengals / 2nd / 54th pick / 2010"
"16","DE","Wallace Gilberry",30,"6",16,"",""
"17","DT","Geno Atkins*",26,"4",16,"","Cincinnati Bengals / 4th / 120th pick / 2010"
"18","NT","Domata Peko",30,"8",16,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Cincinnati Bengals / 4th / 123rd pick / 2006"
"19","MLB","Rey Maualuga",27,"5",12,"0.0 sacks, 1 interception, 0 fumbles recovered","Cincinnati Bengals / 2nd / 38th pick / 2009"
"20","LB","Emmanuel Lamur",25,"2",13,"",""
"21","LB","Vincent Rey",27,"4",13,"",""
"22","LCB","Terence Newman",36,"11",13,"0.0 sacks, 1 interception, 0 fumbles recovered","Dallas Cowboys / 1st / 5th pick / 2003"
"23","RCB","Leon Hall",30,"7",15,"0.0 sacks, 1 interception, 0 fumbles recovered","Cincinnati Bengals / 1st / 18th pick / 2007"
"24","SS","George Iloka",24,"2",16,"0.0 sacks, 3 interceptions, 0 fumbles recovered","Cincinnati Bengals / 5th / 167th pick / 2012"
"25","FS","Reggie Nelson",31,"7",16,"1.5 sacks, 4 interceptions, 1 fumble recovered","Jacksonville Jaguars / 1st / 21st pick / 2007"
