"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Donovan McNabb*",27,"4",16,"275 for 478, 3,216 yards, 16 td, 11 int, & 71 rushes for 355 yards and 3 td","Philadelphia Eagles / 1st / 2nd pick / 1999"
"3","RB","Brian Westbrook",24,"1",8,"117 rushes for 613 yards, 7 td, & 37 catches for 332 yards and 4 td","Philadelphia Eagles / 3rd / 91st pick / 2002"
"4","WR","Todd Pinkston",26,"3",15,"36 catches for 575 yards, 2 td, & 1 rush for -11 yards and 0 td","Philadelphia Eagles / 2nd / 36th pick / 2000"
"5","WR","James Thrash",28,"6",16,"49 catches for 558 yards, 1 td, & 5 rushes for 52 yards and 0 td",""
"6","TE","Chad Lewis",32,"6",14,"23 catches for 293 yards, 1 td",""
"7","LT","Tra Thomas",29,"5",15,"","Philadelphia Eagles / 1st / 11th pick / 1998"
"8","LG","John Welbourn",27,"4",13,"2 fumbles recovered","Philadelphia Eagles / 4th / 97th pick / 1999"
"9","C","Hank Fraley",26,"2",16,"1 fumble recovered",""
"10","RG","Bobbie Williams",27,"2",11,"","Philadelphia Eagles / 2nd / 61st pick / 2000"
"11","RT","Jon Runyan",30,"7",16,"2 fumbles recovered","Houston Oilers / 4th / 109th pick / 1996"
"12","","Defensive Starters",NA,"",NA,"",""
"13","DE","N.D. Kalu",28,"6",16,"","Philadelphia Eagles / 5th / 152nd pick / 1997"
"14","DE","Brandon Whiting",27,"5",14,"","Philadelphia Eagles / 4th / 112th pick / 1998"
"15","LDT","Corey Simon*",26,"3",16,"7.5 sacks, 0 interceptions, 1 fumble recovered","Philadelphia Eagles / 1st / 6th pick / 2000"
"16","RDT","Darwin Walker",26,"3",16,"6.0 sacks, 0 interceptions, 2 fumbles recovered","Arizona Cardinals / 3rd / 71st pick / 2000"
"17","MLB","Mark Simoneau",26,"3",16,"2.0 sacks, 0 interceptions, 0 fumbles recovered","Atlanta Falcons / 3rd / 67th pick / 2000"
"18","LB","Carlos Emmons",30,"7",15,"","Pittsburgh Steelers / 7th / 242nd pick / 1996"
"19","LB","Nate Wayne",28,"5",16,"","Denver Broncos / 7th / 219th pick / 1998"
"20","LCB","Troy Vincent*",32,"11",13,"0.0 sacks, 3 interceptions, 1 fumble recovered","Miami Dolphins / 1st / 7th pick / 1992"
"21","SS","Michael Lewis",23,"1",16,"2.0 sacks, 3 interceptions, 1 fumble recovered","Philadelphia Eagles / 2nd / 58th pick / 2002"
"22","FS","Clinton Hart",26,"Rook",9,"1.0 sacks, 0 interceptions, 1 fumble recovered",""
