"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","James Harris",28,"6",13,"157 for 285, 2,148 yards, 14 td, 15 int, & 18 rushes for 45 yards and 1 td","Buffalo Bills / 8th / 192nd pick / 1969"
"3","RB","Lawrence McCutcheon*",25,"3",13,"213 rushes for 911 yards, 2 td, & 31 catches for 230 yards and 1 td","Los Angeles Rams / 3rd / 70th pick / 1972"
"4","FB","Cullen Bryant",24,"2",13,"117 rushes for 467 yards, 2 td, & 20 catches for 229 yards and 0 td","Los Angeles Rams / 2nd / 31st pick / 1973"
"5","WR","Harold Jackson*",29,"7",14,"43 catches for 786 yards, 7 td","Los Angeles Rams / 12th / 323rd pick / 1968"
"6","WR","Ron Jessie",27,"4",14,"41 catches for 547 yards, 3 td, & 2 rushes for 15 yards and 0 td","Dallas Cowboys / 8th / 206th pick / 1971"
"7","TE","Bob Klein",28,"6",11,"16 catches for 237 yards, 2 td","Los Angeles Rams / 1st / 21st pick / 1969"
"8","LT","Charlie Cowan",37,"14",13,"","Denver Broncos / 5th / 33rd pick / 1961, Los Angeles Rams / 4th / 45th pick / 1961"
"9","LG","Tom Mack*",32,"9",14,"1 fumble recovered","Los Angeles Rams / 1st / 2nd pick / 1966"
"10","C","Rich Saul",27,"5",14,"","Los Angeles Rams / 8th / 204th pick / 1970"
"11","RG","Joe Scibelli",36,"14",14,"","New York Titans / 10th / 77th pick / 1961, Los Angeles Rams / 10th / 130th pick / 1961"
"12","RT","John Williams",30,"7",14,"1 fumble recovered","Baltimore Colts / 1st / 23rd pick / 1968"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Jack Youngblood*+",25,"4",14,"0 interceptions, 2 fumbles recovered","Los Angeles Rams / 1st / 20th pick / 1971"
"15","LDT","Larry Brooks",25,"3",8,"0 interceptions, 1 fumble recovered","Los Angeles Rams / 14th / 355th pick / 1972"
"16","RDT","Merlin Olsen*",35,"13",14,"0 interceptions, 1 fumble recovered","Denver Broncos / 1st / 2nd pick / 1962, Los Angeles Rams / 1st / 3rd pick / 1962"
"17","RDE","Fred Dryer*",29,"6",14,"1 interception, 2 fumbles recovered","New York Giants / 1st / 13th pick / 1969"
"18","LLB","Ken Geddes",29,"4",14,"1 interception, 1 fumble recovered","Detroit Lions / 7th / 175th pick / 1970"
"19","MLB","Jack Reynolds*",28,"5",14,"1 interception, 2 fumbles recovered","Los Angeles Rams / 1st / 22nd pick / 1970"
"20","RLB","Isiah Robertson*",26,"4",14,"4 interceptions, 2 fumbles recovered","Los Angeles Rams / 1st / 10th pick / 1971"
"21","LCB","Eddie McMillan",24,"2",14,"3 interceptions, 0 fumbles recovered","Los Angeles Rams / 4th / 95th pick / 1973"
"22","RCB","Monte Jackson",22,"Rook",9,"2 interceptions, 0 fumbles recovered","Los Angeles Rams / 2nd / 28th pick / 1975"
"23","SS","Dave Elmendorf",26,"4",14,"4 interceptions, 1 fumble recovered","Los Angeles Rams / 3rd / 63rd pick / 1971"
"24","FS","Bill Simpson",24,"1",14,"6 interceptions, 5 fumbles recovered","Los Angeles Rams / 2nd / 50th pick / 1974"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Tom Dempsey",28,"6",0,"21 of 26 field goals & 31 of 36 extra points",""
"27","P","Duane Carrell",26,"1",0,"73 punts for a 39.4 average, 0 blocked",""
"28","PR","Rob Scribner",24,"2",0,"26 punt returns for a 7.9 average and 0 td",""
"29","KR","Willie McGee",25,"2",0,"17 kick returns for a 23.8 average and 0 td","San Diego Chargers / 5th / 123rd pick / 1973"
