"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Dan Marino*",22,"Rook",9,"173 for 296, 2,210 yards, 20 td, 6 int, & 28 rushes for 45 yards and 2 td","Miami Dolphins / 1st / 27th pick / 1983"
"3","RB","Tony Nathan",27,"4",12,"151 rushes for 685 yards, 3 td, & 52 catches for 461 yards and 1 td","Miami Dolphins / 3rd / 61st pick / 1979"
"4","FB","Andra Franklin",24,"2",12,"224 rushes for 746 yards, 8 td, & 0 catches for 0 yards and 0 td","Miami Dolphins / 2nd / 56th pick / 1981"
"5","WR","Mark Duper*",24,"1",11,"51 catches for 1,003 yards, 10 td","Miami Dolphins / 2nd / 52nd pick / 1982"
"6","WR","Nat Moore",32,"9",15,"39 catches for 558 yards, 6 td","Miami Dolphins / 3rd / 78th pick / 1974"
"7","TE","Dan Johnson",23,"Rook",16,"24 catches for 189 yards, 4 td","Miami Dolphins / 7th / 170th pick / 1982"
"8","LT","Jon Giesler",27,"4",16,"","Miami Dolphins / 1st / 24th pick / 1979"
"9","LG","Bob Kuechenberg*",36,"13",15,"","Philadelphia Eagles / 4th / 80th pick / 1969"
"10","C","Dwight Stephenson*",26,"3",16,"","Miami Dolphins / 2nd / 48th pick / 1980"
"11","RG","Ed Newman*",32,"10",16,"","Miami Dolphins / 6th / 156th pick / 1973"
"12","RT","Eric Laakso",27,"5",14,"","Miami Dolphins / 4th / 106th pick / 1978"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Doug Betters*+",27,"5",16,"16.0 sacks, 0 interceptions, 4 fumbles recovered","Miami Dolphins / 6th / 163rd pick / 1978"
"15","NT","Bob Baumhower*+",28,"6",16,"8.0 sacks, 0 interceptions, 1 fumble recovered","Miami Dolphins / 2nd / 40th pick / 1977"
"16","RDE","Kim Bokamper",29,"6",15,"2.0 sacks, 2 interceptions, 1 fumble recovered","Miami Dolphins / 1st / 19th pick / 1976"
"17","LOLB","Bob Brudzinski",28,"6",16,"1.0 sacks, 0 interceptions, 1 fumble recovered","Los Angeles Rams / 1st / 23rd pick / 1977"
"18","LILB","A.J. Duhe",28,"6",15,"5.5 sacks, 0 interceptions, 1 fumble recovered","Miami Dolphins / 1st / 13th pick / 1977"
"19","RILB","Earnest Rhone",30,"8",12,"3.0 sacks, 1 interception, 2 fumbles recovered",""
"20","ROLB","Charles Bowser",24,"1",16,"6.5 sacks, 0 interceptions, 0 fumbles recovered","Miami Dolphins / 4th / 108th pick / 1982"
"21","LCB","William Judson",24,"1",16,"0.0 sacks, 6 interceptions, 0 fumbles recovered","Miami Dolphins / 8th / 208th pick / 1981"
"22","RCB","Gerald Small",27,"5",15,"0.0 sacks, 5 interceptions, 0 fumbles recovered","Miami Dolphins / 4th / 93rd pick / 1978"
"23","SS","Glenn Blackwood",26,"4",16,"1.0 sacks, 3 interceptions, 4 fumbles recovered","Miami Dolphins / 8th / 215th pick / 1979"
"24","FS","Lyle Blackwood",32,"10",16,"0.0 sacks, 4 interceptions, 0 fumbles recovered","Denver Broncos / 9th / 217th pick / 1973"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Uwe von Schamann",27,"4",0,"18 of 27 field goals & 45 of 48 extra points","Miami Dolphins / 7th / 189th pick / 1979"
"27","P","Reggie Roby",22,"Rook",0,"74 punts for a 43.1 average, 1 blocked","Miami Dolphins / 6th / 167th pick / 1983"
"28","PR","Mark Clayton",22,"Rook",0,"41 punt returns for a 9.6 average and 1 td","Miami Dolphins / 8th / 223rd pick / 1983"
"29","KR","Fulton Walker",25,"2",0,"36 kick returns for a 26.7 average and 0 td","Miami Dolphins / 6th / 154th pick / 1981"
