"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Troy Aikman*",25,"2",12,"237 for 363, 2,754 yards, 11 td, 10 int, & 16 rushes for 5 yards and 1 td","Dallas Cowboys / 1st / 1st pick / 1989"
"3","RB","Emmitt Smith*",22,"1",16,"365 rushes for 1,563 yards, 12 td, & 49 catches for 258 yards and 1 td","Dallas Cowboys / 1st / 17th pick / 1990"
"4","FB","Daryl Johnston",25,"2",14,"17 rushes for 54 yards, 0 td, & 28 catches for 244 yards and 1 td","Dallas Cowboys / 2nd / 39th pick / 1989"
"5","WR","Michael Irvin*+",25,"3",16,"93 catches for 1,523 yards, 8 td","Dallas Cowboys / 1st / 11th pick / 1988"
"6","WR","Alfredo Roberts",26,"3",10,"16 catches for 136 yards, 1 td","Kansas City Chiefs / 8th / 197th pick / 1988"
"7","TE","Jay Novacek*",29,"6",12,"59 catches for 664 yards, 4 td","St. Louis Cardinals / 6th / 158th pick / 1985"
"8","LT","Mark Tuinei",31,"8",12,"",""
"9","LG","Kevin Gogan",27,"4",16,"","Dallas Cowboys / 8th / 206th pick / 1987"
"10","C","Mark Stepnoski",24,"2",16,"","Dallas Cowboys / 3rd / 57th pick / 1989"
"11","RG","John Gesek",28,"4",15,"","Los Angeles Raiders / 10th / 265th pick / 1987"
"12","RT","Nate Newton",30,"5",14,"1 fumble recovered",""
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Tony Tolbert",24,"2",16,"7.0 sacks, 0 interceptions, 1 fumble recovered","Dallas Cowboys / 4th / 85th pick / 1989"
"15","LDT","Tony Casillas",28,"5",16,"2.5 sacks, 0 interceptions, 1 fumble recovered","Atlanta Falcons / 1st / 2nd pick / 1986"
"16","RDT","Russell Maryland",22,"Rook",7,"4.5 sacks, 0 interceptions, 0 fumbles recovered","Dallas Cowboys / 1st / 1st pick / 1991"
"17","RDE","Jim Jeffcoat",30,"8",16,"4.0 sacks, 0 interceptions, 0 fumbles recovered","Dallas Cowboys / 1st / 23rd pick / 1983"
"18","LLB","Ken Norton",25,"3",16,"","Dallas Cowboys / 2nd / 41st pick / 1988"
"19","MLB","Jack Del Rio",28,"6",16,"0.0 sacks, 0 interceptions, 1 fumble recovered","New Orleans Saints / 3rd / 68th pick / 1985"
"20","RLB","Vinson Smith",26,"3",12,"",""
"21","LCB","Issiac Holt",29,"6",15,"0.0 sacks, 4 interceptions, 0 fumbles recovered","Minnesota Vikings / 2nd / 30th pick / 1985"
"22","RCB","Larry Brown",22,"Rook",13,"0.0 sacks, 2 interceptions, 1 fumble recovered","Dallas Cowboys / 12th / 320th pick / 1991"
"23","SS","James Washington",26,"3",16,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Los Angeles Rams / 5th / 137th pick / 1988"
"24","FS","Ray Horton",31,"8",16,"0.0 sacks, 1 interception, 3 fumbles recovered","Cincinnati Bengals / 2nd / 53rd pick / 1983"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Ken Willis",25,"1",0,"27 of 39 field goals & 37 of 37 extra points",""
"27","P","Mike Saxon",29,"6",0,"57 punts for a 42.6 average, 0 blocked","Detroit Lions / 11th / 300th pick / 1984"
"28","PR","Kelvin Martin",26,"4",0,"21 punt returns for a 11.6 average and 1 td","Dallas Cowboys / 4th / 95th pick / 1987"
"29","KR","Alexander Wright",24,"1",5,"21 kick returns for a 24.5 average and 1 td","Dallas Cowboys / 2nd / 26th pick / 1990"
