"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Brian Griese",24,"1",13,"261 for 452, 3,032 yards, 14 td, 14 int, & 46 rushes for 138 yards and 2 td","Denver Broncos / 3rd / 91st pick / 1998"
"3","RB","Olandis Gary",24,"Rook",12,"276 rushes for 1,159 yards, 7 td, & 21 catches for 159 yards and 0 td","Denver Broncos / 4th / 127th pick / 1999"
"4","FB","Howard Griffith",32,"6",16,"17 rushes for 66 yards, 1 td, & 26 catches for 192 yards and 1 td","Indianapolis Colts / 9th / 236th pick / 1991"
"5","WR","Ed McCaffrey",31,"8",15,"71 catches for 1,018 yards, 7 td","New York Giants / 3rd / 83rd pick / 1991"
"6","WR","Rod Smith",29,"4",15,"79 catches for 1,020 yards, 4 td",""
"7","TE","Dwayne Carswell",27,"5",11,"24 catches for 201 yards, 2 td",""
"8","LT","Tony Jones",33,"11",12,"",""
"9","LG","Mark Schlereth",33,"10",16,"","Washington Redskins / 10th / 263rd pick / 1989"
"10","C","Tom Nalen*",28,"5",16,"","Denver Broncos / 7th / 218th pick / 1994"
"11","RG","Dan Neil",26,"2",15,"","Denver Broncos / 3rd / 67th pick / 1997"
"12","RT","Matt Lepsis",25,"1",16,"",""
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Neil Smith",33,"11",8,"","Kansas City Chiefs / 1st / 2nd pick / 1988"
"15","DE","Maa Tanuvasa",29,"4",16,"","Los Angeles Rams / 8th / 209th pick / 1993"
"16","LDT","Keith Traylor",30,"8",15,"1.5 sacks, 0 interceptions, 0 fumbles recovered","Denver Broncos / 3rd / 61st pick / 1991"
"17","RDT","Trevor Pryce*+",24,"2",15,"13.0 sacks, 1 interception, 1 fumble recovered","Denver Broncos / 1st / 28th pick / 1997"
"18","MLB","Al Wilson",22,"Rook",12,"1.0 sacks, 0 interceptions, 2 fumbles recovered","Denver Broncos / 1st / 31st pick / 1999"
"19","LB","Glenn Cadrez",29,"7",15,"","New York Jets / 6th / 154th pick / 1992"
"20","LB","Bill Romanowski",33,"11",16,"","San Francisco 49ers / 3rd / 80th pick / 1988"
"21","LCB","Ray Crockett",32,"10",16,"2.0 sacks, 2 interceptions, 1 fumble recovered","Detroit Lions / 4th / 86th pick / 1989"
"22","RCB","Dale Carter",30,"7",14,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Kansas City Chiefs / 1st / 20th pick / 1992"
"23","SS","Tyrone Braxton",35,"12",15,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Denver Broncos / 12th / 334th pick / 1987"
"24","FS","Eric Brown",24,"1",10,"1.5 sacks, 1 interception, 1 fumble recovered","Denver Broncos / 2nd / 61st pick / 1998"
