"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Richard Todd",31,"8",14,"161 for 312, 2,178 yards, 11 td, 19 int, & 28 rushes for 111 yards and 0 td","New York Jets / 1st / 6th pick / 1976"
"3","RB","George Rogers",26,"3",16,"239 rushes for 914 yards, 2 td, & 12 catches for 76 yards and 0 td","New Orleans Saints / 1st / 1st pick / 1981"
"4","FB","Hokie Gajan",25,"2",14,"102 rushes for 615 yards, 5 td, & 35 catches for 288 yards and 2 td","New Orleans Saints / 10th / 249th pick / 1981"
"5","WR","Jeff Groth",27,"5",13,"33 catches for 487 yards, 0 td","Miami Dolphins / 8th / 206th pick / 1979"
"6","WR","Tyrone Young",24,"1",8,"29 catches for 597 yards, 3 td",""
"7","TE","Hoby Brenner",25,"3",16,"28 catches for 554 yards, 6 td","New Orleans Saints / 3rd / 71st pick / 1981"
"8","LT","Kelvin Clark",28,"5",15,"","Denver Broncos / 1st / 22nd pick / 1979"
"9","LG","Brad Edelman",24,"2",11,"","New Orleans Saints / 2nd / 30th pick / 1982"
"10","C","John Hill",34,"12",11,"","New York Giants / 6th / 132nd pick / 1972"
"11","RG","Steve Korte",24,"1",15,"1 fumble recovered","New Orleans Saints / 2nd / 38th pick / 1983"
"12","RT","Stan Brock",26,"4",14,"","New Orleans Saints / 1st / 12th pick / 1980"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Bruce Clark*",26,"2",15,"10.5 sacks, 1 interception, 2 fumbles recovered","Green Bay Packers / 1st / 4th pick / 1980"
"15","NT","Derland Moore",33,"11",11,"2.0 sacks, 0 interceptions, 0 fumbles recovered","New Orleans Saints / 2nd / 29th pick / 1973"
"16","RDE","Jim Wilks",26,"3",16,"7.5 sacks, 0 interceptions, 1 fumble recovered","New Orleans Saints / 12th / 305th pick / 1981"
"17","LOLB","Rickey Jackson*",26,"3",16,"12.0 sacks, 1 interception, 4 fumbles recovered","New Orleans Saints / 2nd / 51st pick / 1981"
"18","LILB","Dirt Winston",29,"7",16,"0.5 sacks, 2 interceptions, 1 fumble recovered","Pittsburgh Steelers / 5th / 132nd pick / 1977"
"19","RILB","Jim Kovach",28,"5",15,"1.0 sacks, 1 interception, 0 fumbles recovered","New Orleans Saints / 4th / 93rd pick / 1979"
"20","ROLB","Whitney Paul",31,"8",16,"9.5 sacks, 0 interceptions, 0 fumbles recovered","Kansas City Chiefs / 10th / 277th pick / 1976"
"21","LCB","Dave Waymer",26,"4",16,"0.0 sacks, 4 interceptions, 0 fumbles recovered","New Orleans Saints / 2nd / 41st pick / 1980"
"22","RCB","Johnnie Poe",25,"3",16,"0.0 sacks, 1 interception, 0 fumbles recovered","New Orleans Saints / 6th / 144th pick / 1981"
"23","SS","Russell Gary",25,"3",16,"0.0 sacks, 0 interceptions, 1 fumble recovered","New Orleans Saints / 2nd / 29th pick / 1981"
"24","FS","Frank Wattelet",26,"3",16,"0.0 sacks, 2 interceptions, 2 fumbles recovered",""
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Morten Andersen",24,"2",0,"20 of 27 field goals & 34 of 34 extra points","New Orleans Saints / 4th / 86th pick / 1982"
"27","P","Brian Hansen*",24,"Rook",0,"69 punts for a 43.8 average, 1 blocked","New Orleans Saints / 9th / 237th pick / 1984"
"28","PR","Jitter Fields",22,"Rook",0,"27 punt returns for a 8.7 average and 0 td","New Orleans Saints / 5th / 123rd pick / 1984"
"29","KR","Kenny Duckett",25,"2",0,"29 kick returns for a 20.0 average and 0 td","New Orleans Saints / 3rd / 68th pick / 1982"
