"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Peyton Manning*+",32,"10",16,"371 for 555, 4,002 yards, 27 td, 12 int, & 20 rushes for 21 yards and 1 td","Indianapolis Colts / 1st / 1st pick / 1998"
"3","RB","Joseph Addai",25,"2",12,"155 rushes for 544 yards, 5 td, & 25 catches for 206 yards and 2 td","Indianapolis Colts / 1st / 30th pick / 2006"
"4","RB","Gijon Robinson",24,"Rook",14,"0 rushes for 0 yards, 0 td, & 19 catches for 166 yards and 0 td",""
"5","WR","Marvin Harrison",36,"12",15,"60 catches for 636 yards, 5 td","Indianapolis Colts / 1st / 19th pick / 1996"
"6","WR","Reggie Wayne*",30,"7",16,"82 catches for 1,145 yards, 6 td","Indianapolis Colts / 1st / 30th pick / 2001"
"7","TE","Dallas Clark",29,"5",15,"77 catches for 848 yards, 6 td","Indianapolis Colts / 1st / 24th pick / 2003"
"8","LT","Tony Ugoh",25,"1",12,"","Indianapolis Colts / 2nd / 42nd pick / 2007"
"9","LG","Charlie Johnson",24,"2",16,"","Indianapolis Colts / 6th / 199th pick / 2006"
"10","C","Jeff Saturday",33,"9",12,"",""
"11","RG","Mike Pollak",23,"Rook",13,"","Indianapolis Colts / 2nd / 59th pick / 2008"
"12","RT","Ryan Diem",29,"7",16,"","Indianapolis Colts / 4th / 118th pick / 2001"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Raheem Brock",30,"6",15,"","Philadelphia Eagles / 7th / 238th pick / 2002"
"15","DE","Dwight Freeney*",28,"6",14,"","Indianapolis Colts / 1st / 11th pick / 2002"
"16","LDT","Eric Foster",23,"Rook",11,"",""
"17","RDT","Keyunta Dawson",23,"1",14,"0.0 sacks, 0 interceptions, 1 fumble recovered","Indianapolis Colts / 7th / 242nd pick / 2007"
"18","MLB","Gary Brackett",28,"5",12,"0.0 sacks, 0 interceptions, 1 fumble recovered",""
"19","LB","Freddy Keiaho",26,"2",14,"","Indianapolis Colts / 3rd / 94th pick / 2006"
"20","LB","Clint Session",24,"1",15,"","Indianapolis Colts / 4th / 136th pick / 2007"
"21","LCB","Kelvin Hayden",25,"3",10,"0.0 sacks, 3 interceptions, 0 fumbles recovered","Indianapolis Colts / 2nd / 60th pick / 2005"
"22","SS","Melvin Bullitt",24,"1",9,"0.0 sacks, 4 interceptions, 0 fumbles recovered",""
"23","FS","Antoine Bethea",24,"2",16,"0.0 sacks, 2 interceptions, 1 fumble recovered","Indianapolis Colts / 6th / 207th pick / 2006"
