"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","David Whitehurst",23,"1",16,"168 for 328, 2,093 yards, 10 td, 17 int, & 28 rushes for 67 yards and 1 td","Green Bay Packers / 8th / 206th pick / 1977"
"3","RB","Terdell Middleton*",23,"1",16,"284 rushes for 1,116 yards, 11 td, & 34 catches for 332 yards and 1 td","St. Louis Cardinals / 3rd / 80th pick / 1977"
"4","FB","Barty Smith",26,"4",16,"154 rushes for 567 yards, 4 td, & 37 catches for 256 yards and 0 td","Green Bay Packers / 1st / 12th pick / 1974"
"5","WR","James Lofton*",22,"Rook",16,"46 catches for 818 yards, 6 td, & 3 rushes for 13 yards and 0 td","Green Bay Packers / 1st / 6th pick / 1978"
"6","WR","Aundra Thompson",25,"1",16,"26 catches for 527 yards, 2 td, & 4 rushes for 25 yards and 0 td","Green Bay Packers / 5th / 132nd pick / 1976"
"7","TE","Rich McGeorge",30,"8",16,"23 catches for 247 yards, 1 td","Green Bay Packers / 1st / 16th pick / 1970"
"8","LT","Tim Stokes",28,"4",16,"","Los Angeles Rams / 3rd / 60th pick / 1973"
"9","LG","Derrel Gofourth",23,"1",16,"","Green Bay Packers / 7th / 172nd pick / 1977"
"10","C","Larry McCarren",27,"5",16,"","Green Bay Packers / 12th / 308th pick / 1973"
"11","RG","Melvin Jackson",24,"2",16,"","Green Bay Packers / 12th / 328th pick / 1976"
"12","RT","Greg Koch",23,"1",16,"","Green Bay Packers / 2nd / 39th pick / 1977"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Mike Butler",24,"1",16,"","Green Bay Packers / 1st / 9th pick / 1977"
"15","LDT","Dave Roller",29,"7",16,"0 interceptions, 2 fumbles recovered","New York Giants / 13th / 330th pick / 1971"
"16","RDT","Carl Barzilauskas",27,"4",16,"1 interception, 0 fumbles recovered","New York Jets / 1st / 6th pick / 1974"
"17","RDE","Ezra Johnson*",23,"1",16,"0 interceptions, 2 fumbles recovered","Green Bay Packers / 1st / 28th pick / 1977"
"18","LLB","Gary Weaver",29,"5",16,"0 interceptions, 1 fumble recovered","Oakland Raiders / 7th / 179th pick / 1973"
"19","MLB","Mike Hunt",22,"Rook",15,"1 interception, 1 fumble recovered","Green Bay Packers / 2nd / 34th pick / 1978"
"20","RLB","John Anderson",22,"Rook",12,"5 interceptions, 1 fumble recovered","Green Bay Packers / 1st / 26th pick / 1978"
"21","LCB","Willie Buchanon*+",28,"6",16,"9 interceptions, 1 fumble recovered","Green Bay Packers / 1st / 7th pick / 1972"
"22","RCB","Mike McCoy",25,"2",16,"3 interceptions, 1 fumble recovered","Green Bay Packers / 3rd / 72nd pick / 1976"
"23","SS","Steve Luke",25,"3",16,"2 interceptions, 2 fumbles recovered","Green Bay Packers / 4th / 88th pick / 1975"
"24","FS","Johnnie Gray",25,"3",16,"3 interceptions, 2 fumbles recovered",""
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Chester Marcol",29,"6",0,"11 of 19 field goals & 30 of 30 extra points","Green Bay Packers / 2nd / 34th pick / 1972"
"27","P","David Beverly",28,"4",0,"106 punts for a 35.5 average, 0 blocked",""
"28","PR","Steve Odom",26,"4",0,"33 punt returns for a 9.0 average and 0 td","Green Bay Packers / 5th / 116th pick / 1974"
"29","KR","Steve Odom",26,"4",0,"25 kick returns for a 27.1 average and 1 td","Green Bay Packers / 5th / 116th pick / 1974"
