"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Blake Bortles",23,"1",16,"355 for 606, 4,428 yards, 35 td, 18 int, & 52 rushes for 310 yards and 2 td","Jacksonville Jaguars / 1st / 3rd pick / 2014"
"3","RB","T.J. Yeldon",22,"Rook",12,"182 rushes for 740 yards, 2 td, & 36 catches for 279 yards and 1 td","Jacksonville Jaguars / 2nd / 36th pick / 2015"
"4","WR","Allen Hurns",24,"1",14,"64 catches for 1,031 yards, 10 td",""
"5","WR","Allen Robinson*",22,"1",16,"80 catches for 1,400 yards, 14 td","Jacksonville Jaguars / 2nd / 61st pick / 2014"
"6","TE","Marcedes Lewis",31,"9",16,"16 catches for 226 yards, 0 td","Jacksonville Jaguars / 1st / 28th pick / 2006"
"7","TE","Julius Thomas",27,"4",11,"46 catches for 455 yards, 5 td","Denver Broncos / 4th / 129th pick / 2011"
"8","LT","Luke Joeckel",24,"2",14,"","Jacksonville Jaguars / 1st / 2nd pick / 2013"
"9","LG","Zane Beadles",29,"5",16,"1 fumble recovered","Denver Broncos / 2nd / 45th pick / 2010"
"10","C","Stefen Wisniewski",26,"4",16,"1 fumble recovered","Oakland Raiders / 2nd / 48th pick / 2011"
"11","RG","A.J. Cann",24,"Rook",13,"","Jacksonville Jaguars / 3rd / 67th pick / 2015"
"12","RT","Jermey Parnell",29,"4",15,"1 fumble recovered",""
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Jared Odrick",28,"5",16,"","Miami Dolphins / 1st / 28th pick / 2010"
"15","DT","Tyson Alualu",28,"5",14,"","Jacksonville Jaguars / 1st / 10th pick / 2010"
"16","DT","Roy Miller",28,"6",15,"","Tampa Bay Buccaneers / 3rd / 81st pick / 2009"
"17","MLB","Paul Posluszny",31,"8",14,"1.0 sacks, 3 interceptions, 0 fumbles recovered","Buffalo Bills / 2nd / 34th pick / 2007"
"18","LB","Dan Skuta",29,"6",8,"",""
"19","LB","Telvin Smith",24,"1",14,"","Jacksonville Jaguars / 5th / 144th pick / 2014"
"20","LCB","Davon House",26,"4",16,"0.0 sacks, 4 interceptions, 1 fumble recovered","Green Bay Packers / 4th / 131st pick / 2011"
"21","RCB","Aaron Colvin",24,"1",15,"4.0 sacks, 0 interceptions, 0 fumbles recovered","Jacksonville Jaguars / 4th / 114th pick / 2014"
"22","SS","Jonathan Cyprien",25,"2",14,"0.0 sacks, 1 interception, 1 fumble recovered","Jacksonville Jaguars / 2nd / 33rd pick / 2013"
"23","FS","Josh Evans",24,"2",11,"0.0 sacks, 0 interceptions, 1 fumble recovered","Jacksonville Jaguars / 6th / 169th pick / 2013"
