"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Steve Ramsey",28,"6",12,"128 for 270, 1,931 yards, 11 td, 13 int, & 13 rushes for 51 yards and 0 td","New Orleans Saints / 5th / 126th pick / 1970"
"3","RB","Otis Armstrong*",26,"3",14,"247 rushes for 1,008 yards, 5 td, & 39 catches for 457 yards and 1 td","Denver Broncos / 1st / 9th pick / 1973"
"4","FB","Jon Keyworth",26,"2",13,"122 rushes for 349 yards, 3 td, & 22 catches for 201 yards and 1 td","Washington Redskins / 6th / 144th pick / 1974"
"5","WR","Haven Moses",30,"8",14,"25 catches for 498 yards, 7 td, & 1 rush for -4 yards and 0 td","Buffalo Bills / 1st / 9th pick / 1968"
"6","WR","Rick Upchurch*+",24,"1",9,"12 catches for 340 yards, 1 td, & 6 rushes for 71 yards and 1 td","Denver Broncos / 4th / 95th pick / 1975"
"7","TE","Riley Odoms",26,"4",14,"30 catches for 477 yards, 3 td, & 3 rushes for 36 yards and 2 td","Denver Broncos / 1st / 5th pick / 1972"
"8","LT","Bill Bain",24,"1",13,"","Green Bay Packers / 2nd / 47th pick / 1975"
"9","LG","Tom Glassic",22,"Rook",14,"","Denver Broncos / 1st / 15th pick / 1976"
"10","C","Bobby Maples",34,"11",10,"","Houston Oilers / 4th / 26th pick / 1965, Cleveland Browns / 3rd / 41st pick / 1965"
"11","RG","Tommy Lyons",28,"5",14,"","Denver Broncos / 14th / 350th pick / 1971"
"12","RT","Claudie Minor",25,"2",14,"","Denver Broncos / 3rd / 68th pick / 1974"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Barney Chavous",25,"3",14,"","Denver Broncos / 2nd / 36th pick / 1973"
"15","NT","Rubin Carter",24,"1",14,"0 interceptions, 1 fumble recovered","Denver Broncos / 5th / 121st pick / 1975"
"16","RDE","Paul Smith",31,"8",10,"","Denver Broncos / 9th / 222nd pick / 1968"
"17","LOLB","Bob Swenson",23,"1",6,"2 interceptions, 1 fumble recovered",""
"18","LILB","Joe Rizzo",26,"2",12,"1 interception, 0 fumbles recovered","Buffalo Bills / 15th / 369th pick / 1973"
"19","RILB","Randy Gradishar",24,"2",14,"3 interceptions, 1 fumble recovered","Denver Broncos / 1st / 14th pick / 1974"
"20","ROLB","Tom Jackson",25,"3",14,"7 interceptions, 2 fumbles recovered","Denver Broncos / 4th / 88th pick / 1973"
"21","LCB","Louis Wright",23,"1",14,"0 interceptions, 1 fumble recovered","Denver Broncos / 1st / 17th pick / 1975"
"22","RCB","Calvin Jones",25,"3",8,"2 interceptions, 1 fumble recovered","Denver Broncos / 15th / 373rd pick / 1973"
"23","SS","Bill Thompson",30,"7",14,"","Denver Broncos / 3rd / 61st pick / 1969"
"24","FS","John Rowser",32,"9",14,"4 interceptions, 1 fumble recovered","Green Bay Packers / 3rd / 78th pick / 1967"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Jim Turner",35,"12",0,"15 of 21 field goals & 36 of 39 extra points","Washington Redskins / 19th / 259th pick / 1963"
"27","P","Norris Weese",25,"Rook",0,"52 punts for a 35.6 average, 0 blocked","Los Angeles Rams / 4th / 99th pick / 1974"
"28","PR","Rick Upchurch*+",24,"1",9,"39 punt returns for a 13.7 average and 4 td","Denver Broncos / 4th / 95th pick / 1975"
"29","KR","Rick Upchurch*+",24,"1",9,"22 kick returns for a 23.4 average and 0 td","Denver Broncos / 4th / 95th pick / 1975"
