"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Jim Everett",33,10,15,"267 for 464, 2,797 yards, 12 td, 16 int, & 22 rushes for 3 yards and 0 td","Houston Oilers / 1st / 3rd pick / 1986"
"3","RB","Mario Bates",23,2,10,"164 rushes for 584 yards, 4 td, & 13 catches for 44 yards and 0 td","New Orleans Saints / 2nd / 44th pick / 1994"
"4","FB","Lorenzo Neal",26,3,11,"21 rushes for 58 yards, 1 td, & 31 catches for 194 yards and 1 td","New Orleans Saints / 4th / 89th pick / 1993"
"5","WR","Michael Haynes",31,8,10,"44 catches for 786 yards, 4 td","Atlanta Falcons / 7th / 166th pick / 1988"
"6","WR","Torrance Small",26,4,13,"50 catches for 558 yards, 2 td, & 4 rushes for 51 yards and 1 td","New Orleans Saints / 5th / 138th pick / 1992"
"7","TE","Irv Smith",25,3,7,"15 catches for 144 yards, 0 td","New Orleans Saints / 1st / 20th pick / 1993"
"8","LT","Willie Roaf*",26,3,13,"1 fumble recovered","New Orleans Saints / 1st / 8th pick / 1993"
"9","LG","Jim Dombrowski",33,10,10,"","New Orleans Saints / 1st / 6th pick / 1986"
"10","C","Andy McCollum",26,1,16,"1 fumble recovered",""
"11","RG","Ed King",27,5,16,"1 fumble recovered","Cleveland Browns / 2nd / 29th pick / 1991"
"12","RT","Clarence Jones",28,5,16,"","New York Giants / 4th / 111th pick / 1991"
"13","","Defensive Starters",NA,NA,NA,"",""
"14","LDE","Darren Mickell",26,4,12,"3.0 sacks, 0 interceptions, 0 fumbles recovered","Kansas City Chiefs / 2nd / 2nd pick / 1992 Supp"
"15","LDT","Wayne Martin",31,7,16,"11.0 sacks, 0 interceptions, 1 fumble recovered","New Orleans Saints / 1st / 19th pick / 1989"
"16","RDT","Austin Robbins",25,2,7,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Los Angeles Raiders / 4th / 120th pick / 1994"
"17","RDE","Joe Johnson",24,2,13,"7.5 sacks, 0 interceptions, 0 fumbles recovered","New Orleans Saints / 1st / 13th pick / 1994"
"18","LLB","Rufus Porter",31,8,9,"",""
"19","MLB","Winfred Tubbs",26,2,13,"1.0 sacks, 1 interception, 1 fumble recovered","New Orleans Saints / 3rd / 79th pick / 1994"
"20","RLB","Mark Fields",24,1,15,"2.0 sacks, 0 interceptions, 1 fumble recovered","New Orleans Saints / 1st / 13th pick / 1995"
"21","LCB","Mark McMillian",26,4,16,"0.0 sacks, 2 interceptions, 1 fumble recovered","Philadelphia Eagles / 10th / 272nd pick / 1992"
"22","RCB","Eric Allen",31,8,16,"0.0 sacks, 1 interception, 0 fumbles recovered","Philadelphia Eagles / 2nd / 30th pick / 1988"
"23","SS","Anthony Newman",31,8,16,"0.0 sacks, 3 interceptions, 2 fumbles recovered","Los Angeles Rams / 2nd / 35th pick / 1988"
"24","FS","Greg Jackson",30,7,15,"0.0 sacks, 3 interceptions, 0 fumbles recovered","New York Giants / 3rd / 78th pick / 1989"
"25","","Special Teams Starters",NA,NA,NA,"",""
"26","K","Doug Brien",26,2,0,"21 of 25 field goals & 18 of 18 extra points","San Francisco 49ers / 3rd / 85th pick / 1994"
"27","P","Klaus Wilmsmeyer",29,4,0,"87 punts for a 40.8 average, 0 blocked","Tampa Bay Buccaneers / 12th / 311th pick / 1992"
"28","PR","Tyrone Hughes",26,3,1,"30 punt returns for a 5.1 average and 0 td","New Orleans Saints / 5th / 137th pick / 1993"
"29","KR","Tyrone Hughes",26,3,1,"70 kick returns for a 25.6 average and 0 td","New Orleans Saints / 5th / 137th pick / 1993"
