"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Lynn Dickey",34,"12",16,"289 for 484, 4,458 yards, 32 td, 29 int, & 21 rushes for 12 yards and 3 td","Houston Oilers / 3rd / 56th pick / 1971"
"3","RB","Eddie Lee Ivery",26,"4",8,"86 rushes for 340 yards, 2 td, & 16 catches for 139 yards and 1 td","Green Bay Packers / 1st / 15th pick / 1979"
"4","FB","Gerry Ellis",26,"3",14,"141 rushes for 696 yards, 4 td, & 52 catches for 603 yards and 2 td","Los Angeles Rams / 7th / 192nd pick / 1980"
"5","WR","John Jefferson",27,"5",16,"57 catches for 830 yards, 7 td","San Diego Chargers / 1st / 14th pick / 1978"
"6","WR","James Lofton*",27,"5",16,"58 catches for 1,300 yards, 8 td, & 9 rushes for 36 yards and 0 td","Green Bay Packers / 1st / 6th pick / 1978"
"7","TE","Paul Coffman*",27,"5",16,"54 catches for 814 yards, 11 td",""
"8","LT","Karl Swanke",26,"3",16,"2 fumbles recovered","Green Bay Packers / 6th / 143rd pick / 1980"
"9","LG","Dave Drechsler",23,"Rook",12,"","Green Bay Packers / 2nd / 48th pick / 1983"
"10","C","Larry McCarren*",32,"10",16,"","Green Bay Packers / 12th / 308th pick / 1973"
"11","RG","Syd Kitson",25,"3",9,"","Green Bay Packers / 3rd / 61st pick / 1980"
"12","RT","Greg Koch",28,"6",14,"","Green Bay Packers / 2nd / 39th pick / 1977"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Byron Braggs",24,"2",14,"5.5 sacks, 0 interceptions, 2 fumbles recovered","Green Bay Packers / 5th / 117th pick / 1981"
"15","NT","Charles Johnson",26,"4",7,"3.5 sacks, 0 interceptions, 0 fumbles recovered","Green Bay Packers / 3rd / 71st pick / 1979"
"16","RDE","Ezra Johnson",28,"6",16,"14.5 sacks, 0 interceptions, 2 fumbles recovered","Green Bay Packers / 1st / 28th pick / 1977"
"17","LOLB","John Anderson",27,"5",16,"4.5 sacks, 5 interceptions, 1 fumble recovered","Green Bay Packers / 1st / 26th pick / 1978"
"18","LILB","Rich Wingo",27,"4",11,"","Green Bay Packers / 7th / 184th pick / 1979"
"19","RILB","George Cumby",27,"3",14,"2.0 sacks, 0 interceptions, 0 fumbles recovered","Green Bay Packers / 1st / 26th pick / 1980"
"20","ROLB","Mike Douglass",28,"5",15,"5.5 sacks, 0 interceptions, 4 fumbles recovered","Green Bay Packers / 5th / 116th pick / 1978"
"21","LCB","Mark Lee",25,"3",16,"0.0 sacks, 4 interceptions, 1 fumble recovered","Green Bay Packers / 2nd / 34th pick / 1980"
"22","RCB","Mike McCoy",30,"7",9,"","Green Bay Packers / 3rd / 72nd pick / 1976"
"23","SS","Johnnie Gray",30,"8",16,"0.0 sacks, 2 interceptions, 1 fumble recovered",""
"24","FS","Mark Murphy",25,"3",12,"0.0 sacks, 0 interceptions, 1 fumble recovered",""
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Jan Stenerud",41,"16",0,"21 of 26 field goals & 52 of 52 extra points",""
"27","P","Bucky Scribner",23,"Rook",0,"69 punts for a 41.6 average, 1 blocked","Green Bay Packers / 11th / 299th pick / 1983"
"28","PR","Phil Epps",25,"1",0,"36 punt returns for a 9.0 average and 1 td","Green Bay Packers / 12th / 321st pick / 1982"
"29","KR","Harlan Huckleby",26,"3",2,"41 kick returns for a 18.5 average and 0 td","New Orleans Saints / 5th / 120th pick / 1979"
