"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Elvis Grbac",31,"7",14,"265 for 467, 3,033 yards, 15 td, 18 int, & 21 rushes for 18 yards and 1 td","San Francisco 49ers / 8th / 219th pick / 1993"
"3","RB","Terry Allen",33,"10",8,"168 rushes for 658 yards, 3 td, & 17 catches for 68 yards and 0 td","Minnesota Vikings / 9th / 241st pick / 1990"
"4","WR","Qadry Ismail",31,"8",15,"74 catches for 1,059 yards, 7 td","Minnesota Vikings / 2nd / 52nd pick / 1993"
"5","WR","Travis Taylor",22,"1",13,"42 catches for 560 yards, 3 td, & 5 rushes for 46 yards and 0 td","Baltimore Ravens / 1st / 10th pick / 2000"
"6","TE","Shannon Sharpe*",33,"11",15,"73 catches for 811 yards, 2 td","Denver Broncos / 7th / 192nd pick / 1990"
"7","LT","Jonathan Ogden*",27,"5",16,"","Baltimore Ravens / 1st / 4th pick / 1996"
"8","LG","Edwin Mulitalo",27,"2",14,"","Baltimore Ravens / 4th / 129th pick / 1999"
"9","C","Mike Flynn",27,"3",16,"1 fumble recovered",""
"10","RG","Bennie Anderson",24,"Rook",13,"1 fumble recovered",""
"11","RT","Kipp Vickers",32,"6",14,"",""
"12","","Defensive Starters",NA,"",NA,"",""
"13","DE","Rob Burnett",34,"11",13,"","Cleveland Browns / 5th / 129th pick / 1990"
"14","DE","Michael McCrary",31,"8",10,"","Seattle Seahawks / 7th / 170th pick / 1993"
"15","LDT","Sam Adams*",28,"7",14,"2.0 sacks, 0 interceptions, 0 fumbles recovered","Seattle Seahawks / 1st / 8th pick / 1994"
"16","RDT","Tony Siragusa",34,"11",13,"2.0 sacks, 0 interceptions, 0 fumbles recovered",""
"17","MLB","Ray Lewis*+",26,"5",16,"3.5 sacks, 3 interceptions, 1 fumble recovered","Baltimore Ravens / 1st / 26th pick / 1996"
"18","LB","Peter Boulware",27,"4",14,"","Baltimore Ravens / 1st / 4th pick / 1997"
"19","LB","Jamie Sharper",27,"4",16,"","Baltimore Ravens / 2nd / 34th pick / 1997"
"20","LCB","Duane Starks",27,"3",15,"0.0 sacks, 4 interceptions, 0 fumbles recovered","Baltimore Ravens / 1st / 10th pick / 1998"
"21","RCB","Chris McAlister",24,"2",16,"0.0 sacks, 1 interception, 0 fumbles recovered","Baltimore Ravens / 1st / 10th pick / 1999"
"22","SS","Corey Harris",32,"9",16,"0.0 sacks, 2 interceptions, 4 fumbles recovered","Houston Oilers / 3rd / 77th pick / 1992"
"23","FS","Rod Woodson*",36,"14",16,"0.0 sacks, 3 interceptions, 1 fumble recovered","Pittsburgh Steelers / 1st / 10th pick / 1987"
