"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Marc Bulger",30,"5",12,"221 for 378, 2,392 yards, 11 td, 15 int, & 9 rushes for 13 yards and 0 td","New Orleans Saints / 6th / 168th pick / 2000"
"3","RB","Steven Jackson",24,"3",12,"237 rushes for 1,002 yards, 5 td, & 38 catches for 271 yards and 1 td","St. Louis Rams / 1st / 24th pick / 2004"
"4","WR","Isaac Bruce",35,"13",12,"55 catches for 733 yards, 4 td, & 2 rushes for -4 yards and 0 td","Los Angeles Rams / 2nd / 33rd pick / 1994"
"5","WR","Torry Holt*",31,"8",16,"93 catches for 1,189 yards, 7 td","St. Louis Rams / 1st / 6th pick / 1999"
"6","TE","Joe Klopfenstein",24,"1",11,"2 catches for 37 yards, 1 td","St. Louis Rams / 2nd / 46th pick / 2006"
"7","TE","Randy McMichael",28,"5",15,"39 catches for 429 yards, 3 td","Miami Dolphins / 4th / 114th pick / 2002"
"8","LT","Alex Barron",25,"2",16,"","St. Louis Rams / 1st / 19th pick / 2005"
"9","LG","Milford Brown",27,"4",15,"","Houston Texans / 6th / 1st pick / 2002 Supp"
"10","C","Brett Romberg",28,"1",9,"",""
"11","RT","Brandon Gorin",29,"4",8,"","San Diego Chargers / 7th / 201st pick / 2001"
"12","","Defensive Starters",NA,"",NA,"",""
"13","DE","James Hall",30,"7",15,"",""
"14","DT","La'Roi Glover",33,"11",16,"","Oakland Raiders / 5th / 166th pick / 1996"
"15","NT","Adam Carriker",23,"Rook",16,"2.0 sacks, 0 interceptions, 1 fumble recovered","St. Louis Rams / 1st / 13th pick / 2007"
"16","MLB","Will Witherspoon",27,"5",16,"7.0 sacks, 0 interceptions, 1 fumble recovered","Carolina Panthers / 3rd / 73rd pick / 2002"
"17","LB","Brandon Chillar",25,"3",15,"","St. Louis Rams / 4th / 130th pick / 2004"
"18","LB","Pisa Tinoisamoa",26,"4",9,"","St. Louis Rams / 2nd / 43rd pick / 2003"
"19","RCB","Fakhir Brown",30,"8",12,"0.0 sacks, 4 interceptions, 0 fumbles recovered",""
"20","SS","Corey Chavous",31,"9",14,"3.5 sacks, 0 interceptions, 0 fumbles recovered","Arizona Cardinals / 2nd / 33rd pick / 1998"
"21","FS","O.J. Atogwe",26,"2",16,"0.0 sacks, 8 interceptions, 1 fumble recovered","St. Louis Rams / 3rd / 66th pick / 2005"
