"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Vinny Testaverde",41,"17",15,"297 for 495, 3,532 yards, 17 td, 20 int, & 21 rushes for 38 yards and 1 td","Tampa Bay Buccaneers / 1st / 1st pick / 1987"
"3","RB","Eddie George",31,"8",8,"132 rushes for 432 yards, 4 td, & 9 catches for 83 yards and 0 td","Houston Oilers / 1st / 14th pick / 1996"
"4","FB","Darian Barnes",24,"2",10,"5 rushes for 10 yards, 0 td, & 10 catches for 59 yards and 1 td",""
"5","WR","Keyshawn Johnson",32,"8",16,"70 catches for 981 yards, 6 td, & 2 rushes for 13 yards and 0 td","New York Jets / 1st / 1st pick / 1996"
"6","TE","Jason Witten*",22,"1",15,"87 catches for 980 yards, 6 td","Dallas Cowboys / 3rd / 69th pick / 2003"
"7","LT","Flozell Adams*",29,"6",16,"1 fumble recovered","Dallas Cowboys / 2nd / 38th pick / 1998"
"8","LG","Larry Allen*",33,"10",16,"","Dallas Cowboys / 2nd / 46th pick / 1994"
"9","C","Al Johnson",25,"Rook",15,"","Dallas Cowboys / 2nd / 38th pick / 2003"
"10","RG","Andre Gurode",26,"2",13,"","Dallas Cowboys / 2nd / 37th pick / 2002"
"11","RT","Torrin Tucker",25,"1",13,"",""
"12","","Defensive Starters",NA,"",NA,"",""
"13","DE","Greg Ellis",29,"6",16,"","Dallas Cowboys / 1st / 8th pick / 1998"
"14","DE","Marcellus Wiley",30,"7",15,"","Buffalo Bills / 2nd / 52nd pick / 1997"
"15","LDT","Leonardo Carson",27,"4",15,"0.5 sacks, 0 interceptions, 1 fumble recovered","San Diego Chargers / 4th / 113th pick / 2000"
"16","RDT","La'Roi Glover*",30,"8",16,"7.0 sacks, 0 interceptions, 0 fumbles recovered","Oakland Raiders / 5th / 166th pick / 1996"
"17","MLB","Dat Nguyen",29,"5",16,"1.0 sacks, 3 interceptions, 1 fumble recovered","Dallas Cowboys / 3rd / 85th pick / 1999"
"18","LB","Dexter Coakley",32,"7",16,"","Dallas Cowboys / 3rd / 65th pick / 1997"
"19","LB","Alshermond Singleton",29,"7",12,"","Tampa Bay Buccaneers / 4th / 128th pick / 1997"
"20","LCB","Terence Newman",26,"1",16,"0.0 sacks, 4 interceptions, 0 fumbles recovered","Dallas Cowboys / 1st / 5th pick / 2003"
"21","RCB","Lance Frazier",23,"Rook",8,"0.0 sacks, 2 interceptions, 2 fumbles recovered",""
"22","SS","Lynn Scott",27,"3",9,"1.0 sacks, 1 interception, 1 fumble recovered",""
"23","FS","Roy Williams*",24,"2",16,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Dallas Cowboys / 1st / 8th pick / 2002"
