"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Trent Dilfer*",25,"3",16,"217 for 386, 2,555 yards, 21 td, 11 int, & 33 rushes for 99 yards and 1 td","Tampa Bay Buccaneers / 1st / 6th pick / 1994"
"3","RB","Warrick Dunn*",22,"Rook",10,"224 rushes for 978 yards, 4 td, & 39 catches for 462 yards and 3 td","Tampa Bay Buccaneers / 1st / 12th pick / 1997"
"4","FB","Mike Alstott*+",24,"1",15,"176 rushes for 665 yards, 7 td, & 23 catches for 178 yards and 3 td","Tampa Bay Buccaneers / 2nd / 35th pick / 1996"
"5","WR","Reidel Anthony",21,"Rook",13,"35 catches for 448 yards, 4 td, & 5 rushes for 84 yards and 0 td","Tampa Bay Buccaneers / 1st / 16th pick / 1997"
"6","WR","Horace Copeland",26,"4",11,"33 catches for 431 yards, 1 td","Tampa Bay Buccaneers / 4th / 104th pick / 1993"
"7","TE","Jackie Harris",29,"7",11,"19 catches for 197 yards, 1 td","Green Bay Packers / 4th / 102nd pick / 1990"
"8","LT","Paul Gruber",32,"9",16,"1 fumble recovered","Tampa Bay Buccaneers / 1st / 4th pick / 1988"
"9","LG","Jim Pyne",26,"2",14,"","Tampa Bay Buccaneers / 7th / 200th pick / 1994"
"10","C","Tony Mayberry*",30,"7",16,"","Tampa Bay Buccaneers / 4th / 108th pick / 1990"
"11","RG","Jorge Diaz",24,"1",16,"1 fumble recovered",""
"12","RT","Jason Odom",23,"1",16,"","Tampa Bay Buccaneers / 4th / 96th pick / 1996"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Chidi Ahanotu",27,"4",15,"10.0 sacks, 0 interceptions, 2 fumbles recovered","Tampa Bay Buccaneers / 6th / 145th pick / 1993"
"15","LDT","Brad Culpepper",28,"5",16,"8.5 sacks, 0 interceptions, 0 fumbles recovered","Minnesota Vikings / 10th / 264th pick / 1992"
"16","RDT","Warren Sapp*",25,"2",15,"10.5 sacks, 0 interceptions, 1 fumble recovered","Tampa Bay Buccaneers / 1st / 12th pick / 1995"
"17","RDE","Regan Upshaw",22,"1",15,"7.5 sacks, 0 interceptions, 1 fumble recovered","Tampa Bay Buccaneers / 1st / 12th pick / 1996"
"18","LLB","Rufus Porter",32,"9",10,"0.5 sacks, 0 interceptions, 0 fumbles recovered",""
"19","MLB","Hardy Nickerson*+",32,"10",16,"1.0 sacks, 0 interceptions, 2 fumbles recovered","Pittsburgh Steelers / 5th / 122nd pick / 1987"
"20","RLB","Derrick Brooks*",24,"2",16,"1.5 sacks, 2 interceptions, 1 fumble recovered","Tampa Bay Buccaneers / 1st / 28th pick / 1995"
"21","LCB","Donnie Abraham",24,"1",16,"0.0 sacks, 5 interceptions, 1 fumble recovered","Tampa Bay Buccaneers / 3rd / 71st pick / 1996"
"22","RCB","Anthony Parker",31,"8",14,"1.0 sacks, 1 interception, 0 fumbles recovered",""
"23","SS","John Lynch*",26,"4",16,"0.0 sacks, 2 interceptions, 2 fumbles recovered","Tampa Bay Buccaneers / 3rd / 82nd pick / 1993"
"24","FS","Charles Mincy",28,"6",9,"0.0 sacks, 1 interception, 1 fumble recovered","Kansas City Chiefs / 5th / 133rd pick / 1991"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Michael Husted",27,"4",0,"13 of 17 field goals & 32 of 35 extra points",""
"27","P","Sean Landeta",35,"12",0,"54 punts for a 42.1 average, 1 blocked",""
"28","PR","Karl Williams",26,"1",7,"46 punt returns for a 13.0 average and 1 td",""
"29","KR","Reidel Anthony",21,"Rook",13,"25 kick returns for a 23.7 average and 0 td","Tampa Bay Buccaneers / 1st / 16th pick / 1997"
