"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Steve Dils",28,4,12,"239 for 444, 2,840 yards, 11 td, 16 int, & 16 rushes for 28 yards and 0 td","Minnesota Vikings / 4th / 97th pick / 1979"
"3","RB","Darrin Nelson",24,1,9,"154 rushes for 642 yards, 1 td, & 51 catches for 618 yards and 0 td","Minnesota Vikings / 1st / 7th pick / 1982"
"4","FB","Ted Brown",26,4,8,"120 rushes for 476 yards, 10 td, & 41 catches for 357 yards and 1 td","Minnesota Vikings / 1st / 16th pick / 1979"
"5","WR","Terry LeCount",27,5,10,"21 catches for 318 yards, 2 td, & 2 rushes for 42 yards and 0 td","San Francisco 49ers / 4th / 91st pick / 1978"
"6","WR","Sammy White",29,7,10,"29 catches for 412 yards, 4 td, & 1 rush for 7 yards and 0 td","Minnesota Vikings / 2nd / 54th pick / 1976"
"7","TE","Bob Bruer",30,4,10,"31 catches for 315 yards, 2 td","Houston Oilers / 9th / 221st pick / 1975"
"8","LT","Steve Riley",31,9,15,"1 fumble recovered","Minnesota Vikings / 1st / 25th pick / 1974"
"9","LG","Jim Hough",27,5,16,"","Minnesota Vikings / 4th / 100th pick / 1978"
"10","C","Dennis Swilley",28,6,16,"","Minnesota Vikings / 2nd / 55th pick / 1977"
"11","RG","Wes Hamilton",30,7,15,"","Minnesota Vikings / 3rd / 85th pick / 1976"
"12","RT","Tim Irwin",25,2,16,"1 fumble recovered","Minnesota Vikings / 3rd / 74th pick / 1981"
"13","","Defensive Starters",NA,NA,NA,"",""
"14","LDE","Doug Martin",26,3,16,"13.0 sacks, 0 interceptions, 2 fumbles recovered","Minnesota Vikings / 1st / 9th pick / 1980"
"15","NT","Charlie Johnson",31,6,16,"1.0 sacks, 1 interception, 1 fumble recovered","Philadelphia Eagles / 7th / 175th pick / 1977"
"16","RDE","Neil Elshire",25,2,10,"9.5 sacks, 0 interceptions, 3 fumbles recovered",""
"17","LOLB","Matt Blair",33,9,16,"4.5 sacks, 1 interception, 2 fumbles recovered","Minnesota Vikings / 2nd / 51st pick / 1974"
"18","LILB","Scott Studwell",29,6,16,"2.0 sacks, 0 interceptions, 1 fumble recovered","Minnesota Vikings / 9th / 250th pick / 1977"
"19","RILB","Dennis Johnson",25,3,16,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Minnesota Vikings / 4th / 92nd pick / 1980"
"20","ROLB","Fred McNeill",31,9,15,"0.5 sacks, 0 interceptions, 0 fumbles recovered","Minnesota Vikings / 1st / 17th pick / 1974"
"21","LCB","John Swain",24,2,7,"0.0 sacks, 6 interceptions, 0 fumbles recovered","Minnesota Vikings / 4th / 101st pick / 1981"
"22","RCB","Willie Teal",26,3,16,"0.0 sacks, 3 interceptions, 3 fumbles recovered","Minnesota Vikings / 2nd / 30th pick / 1980"
"23","SS","Tom Hannon",28,6,16,"0.5 sacks, 0 interceptions, 2 fumbles recovered","Minnesota Vikings / 3rd / 83rd pick / 1977"
"24","FS","John Turner",27,5,15,"1.0 sacks, 6 interceptions, 2 fumbles recovered","Minnesota Vikings / 2nd / 48th pick / 1978"
"25","","Special Teams Starters",NA,NA,NA,"",""
"26","K","Benny Ricardo",29,7,0,"25 of 33 field goals & 33 of 34 extra points",""
"27","P","Greg Coleman",29,6,0,"91 punts for a 41.5 average, 0 blocked","Cincinnati Bengals / 14th / 398th pick / 1976"
"28","PR","Rufus Bess",27,4,6,"21 punt returns for a 7.5 average and 0 td",""
"29","KR","Jarvis Redwine",26,2,1,"38 kick returns for a 22.1 average and 0 td","Minnesota Vikings / 2nd / 52nd pick / 1981"
