"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Doug Williams",23,"Rook",10,"73 for 194, 1,170 yards, 7 td, 8 int, & 27 rushes for 23 yards and 1 td","Tampa Bay Buccaneers / 1st / 17th pick / 1978"
"3","RB","Ricky Bell",23,"1",9,"185 rushes for 679 yards, 6 td, & 15 catches for 122 yards and 0 td","Tampa Bay Buccaneers / 1st / 1st pick / 1977"
"4","FB","Johnny Davis",22,"Rook",10,"97 rushes for 370 yards, 3 td, & 5 catches for 13 yards and 0 td","Tampa Bay Buccaneers / 2nd / 30th pick / 1978"
"5","WR","John McKay",25,"2",7,"9 catches for 166 yards, 1 td","Cleveland Browns / 16th / 394th pick / 1975"
"6","WR","Morris Owens",25,"3",11,"32 catches for 640 yards, 5 td","Miami Dolphins / 5th / 106th pick / 1975"
"7","TE","Jimmie Giles",24,"1",10,"23 catches for 324 yards, 2 td, & 1 rush for -1 yards and 0 td","Houston Oilers / 3rd / 70th pick / 1977"
"8","LT","Dave Reavis",28,"4",16,"1 fumble recovered","Pittsburgh Steelers / 5th / 106th pick / 1973"
"9","LG","Greg Horton",27,"2",12,"","Chicago Bears / 3rd / 56th pick / 1974"
"10","C","Steve Wilson",24,"2",16,"2 fumbles recovered","Tampa Bay Buccaneers / 5th / 154th pick / 1976"
"11","RG","Garry Puetz",26,"5",8,"","New York Jets / 12th / 300th pick / 1973"
"12","RT","Darryl Carlton",25,"3",12,"","Miami Dolphins / 1st / 23rd pick / 1975"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Charley Hannah",23,"1",14,"0 interceptions, 1 fumble recovered","Tampa Bay Buccaneers / 3rd / 56th pick / 1977"
"15","NT","Dave Pear*",25,"3",16,"0 interceptions, 1 fumble recovered","Baltimore Colts / 3rd / 56th pick / 1975"
"16","RDE","Lee Roy Selmon",24,"2",14,"","Tampa Bay Buccaneers / 1st / 1st pick / 1976"
"17","LOLB","Dave Lewis",24,"1",16,"3 interceptions, 1 fumble recovered","Tampa Bay Buccaneers / 2nd / 29th pick / 1977"
"18","LILB","Dewey Selmon",25,"2",16,"1 interception, 0 fumbles recovered","Tampa Bay Buccaneers / 2nd / 60th pick / 1976"
"19","RILB","Richard Wood",25,"3",16,"0 interceptions, 1 fumble recovered","New York Jets / 3rd / 68th pick / 1975"
"20","ROLB","Cecil Johnson",23,"1",13,"2 interceptions, 2 fumbles recovered",""
"21","LCB","Jeris White",26,"4",16,"5 interceptions, 0 fumbles recovered","Miami Dolphins / 2nd / 52nd pick / 1974"
"22","RCB","Mike Washington",25,"2",16,"5 interceptions, 0 fumbles recovered","Baltimore Colts / 3rd / 53rd pick / 1975"
"23","SS","Mark Cotney",26,"3",15,"2 interceptions, 2 fumbles recovered","Houston Oilers / 7th / 171st pick / 1975"
"24","FS","Cedric Brown",24,"2",13,"6 interceptions, 0 fumbles recovered","Oakland Raiders / 12th / 343rd pick / 1976"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Neil O'Donoghue",25,"1",0,"13 of 23 field goals & 25 of 29 extra points","Buffalo Bills / 5th / 127th pick / 1977"
"27","P","Dave Green",29,"5",0,"100 punts for a 40.9 average, 2 blocked","Cincinnati Bengals / 17th / 418th pick / 1972"
"28","PR","Danny Reece",23,"2",0,"44 punt returns for a 8.9 average and 0 td","Cincinnati Bengals / 3rd / 69th pick / 1976"
"29","KR","George Ragsdale",26,"1",0,"24 kick returns for a 23.1 average and 0 td","Tampa Bay Buccaneers / 12th / 321st pick / 1976"
