"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Matthew Stafford",21,"Rook",10,"201 for 377, 2,267 yards, 13 td, 20 int, & 20 rushes for 108 yards and 2 td","Detroit Lions / 1st / 1st pick / 2009"
"3","RB","Kevin Smith",23,"1",13,"217 rushes for 747 yards, 4 td, & 41 catches for 415 yards and 1 td","Detroit Lions / 3rd / 64th pick / 2008"
"4","FB","Jerome Felton",23,"1",8,"15 rushes for 46 yards, 0 td, & 13 catches for 133 yards and 0 td","Detroit Lions / 5th / 146th pick / 2008"
"5","WR","Bryant Johnson",28,"6",16,"35 catches for 417 yards, 3 td","Arizona Cardinals / 1st / 17th pick / 2003"
"6","WR","Calvin Johnson",24,"2",14,"67 catches for 984 yards, 5 td, & 7 rushes for 73 yards and 0 td","Detroit Lions / 1st / 2nd pick / 2007"
"7","TE","Will Heller",28,"6",9,"29 catches for 296 yards, 3 td",""
"8","TE","Brandon Pettigrew",24,"Rook",11,"30 catches for 346 yards, 2 td","Detroit Lions / 1st / 20th pick / 2009"
"9","LT","Jeff Backus",32,"8",16,"","Detroit Lions / 1st / 18th pick / 2001"
"10","LG","Manuel Ramirez",26,"2",12,"1 fumble recovered","Detroit Lions / 4th / 117th pick / 2007"
"11","C","Dominic Raiola",31,"8",16,"","Detroit Lions / 2nd / 50th pick / 2001"
"12","RG","Stephen Peterman",27,"4",9,"","Dallas Cowboys / 3rd / 83rd pick / 2004"
"13","RT","Gosder Cherilus",25,"1",15,"","Detroit Lions / 1st / 17th pick / 2008"
"14","","Defensive Starters",NA,"",NA,"",""
"15","DE","Cliff Avril",23,"1",11,"","Detroit Lions / 3rd / 92nd pick / 2008"
"16","DE","Jason Hunter",26,"3",9,"",""
"17","DT","Sammie Lee Hill",23,"Rook",12,"","Detroit Lions / 4th / 115th pick / 2009"
"18","DT","Grady Jackson",36,"12",13,"","Oakland Raiders / 6th / 193rd pick / 1997"
"19","MLB","Larry Foote",29,"7",14,"2.0 sacks, 0 interceptions, 1 fumble recovered","Pittsburgh Steelers / 4th / 128th pick / 2002"
"20","LB","DeAndre Levy",22,"Rook",10,"","Detroit Lions / 3rd / 76th pick / 2009"
"21","LB","Julian Peterson",31,"9",14,"","San Francisco 49ers / 1st / 16th pick / 2000"
"22","LB","Ernie Sims",25,"3",8,"","Detroit Lions / 1st / 9th pick / 2006"
"23","LCB","Will Peterson",30,"8",14,"0.0 sacks, 2 interceptions, 0 fumbles recovered","New York Giants / 3rd / 78th pick / 2001"
"24","RCB","Phillip Buchanon",29,"7",11,"1.0 sacks, 0 interceptions, 1 fumble recovered","Oakland Raiders / 1st / 17th pick / 2002"
"25","FS","Louis Delmas",22,"Rook",15,"1.0 sacks, 2 interceptions, 1 fumble recovered","Detroit Lions / 2nd / 33rd pick / 2009"
