"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Charlie Batch",24,"Rook",12,"173 for 303, 2,178 yards, 11 td, 6 int, & 41 rushes for 229 yards and 1 td","Detroit Lions / 2nd / 60th pick / 1998"
"3","RB","Barry Sanders*",30,"9",16,"343 rushes for 1,491 yards, 4 td, & 37 catches for 289 yards and 0 td","Detroit Lions / 1st / 3rd pick / 1989"
"4","FB","Tommy Vardell",29,"6",9,"18 rushes for 37 yards, 6 td, & 14 catches for 143 yards and 1 td","Cleveland Browns / 1st / 9th pick / 1992"
"5","WR","Herman Moore",29,"7",15,"82 catches for 983 yards, 5 td","Detroit Lions / 1st / 10th pick / 1991"
"6","WR","Johnnie Morton",27,"4",16,"69 catches for 1,028 yards, 2 td, & 1 rush for 11 yards and 0 td","Detroit Lions / 1st / 21st pick / 1994"
"7","TE","Walter Rasby",26,"4",16,"15 catches for 119 yards, 1 td",""
"8","LT","Ray Roberts",29,"6",16,"","Seattle Seahawks / 1st / 10th pick / 1992"
"9","LG","Mike Compton",28,"5",16,"","Detroit Lions / 3rd / 68th pick / 1993"
"10","C","Jim Pyne",27,"3",16,"","Tampa Bay Buccaneers / 7th / 200th pick / 1994"
"11","RG","Jeff Hartings",26,"2",13,"","Detroit Lions / 1st / 23rd pick / 1996"
"12","RT","Larry Tharpe",28,"6",9,"","Detroit Lions / 6th / 145th pick / 1992"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Robert Porcher",29,"6",16,"11.5 sacks, 0 interceptions, 0 fumbles recovered","Detroit Lions / 1st / 26th pick / 1992"
"15","LDT","Dan Owens",31,"8",11,"2.5 sacks, 0 interceptions, 0 fumbles recovered","Detroit Lions / 2nd / 35th pick / 1990"
"16","RDT","Luther Elliss",25,"3",16,"3.0 sacks, 0 interceptions, 1 fumble recovered","Detroit Lions / 1st / 20th pick / 1995"
"17","RDE","Kerwin Waldroup",24,"2",13,"1.5 sacks, 0 interceptions, 1 fumble recovered","Detroit Lions / 5th / 158th pick / 1996"
"18","LLB","Rob Fredrickson",27,"4",16,"2.5 sacks, 1 interception, 0 fumbles recovered","Los Angeles Raiders / 1st / 22nd pick / 1994"
"19","MLB","Stephen Boyd",26,"3",12,"4.0 sacks, 0 interceptions, 4 fumbles recovered","Detroit Lions / 5th / 141st pick / 1995"
"20","RLB","Allen Aldridge",26,"4",15,"3.0 sacks, 0 interceptions, 1 fumble recovered","Denver Broncos / 2nd / 51st pick / 1994"
"21","LCB","Bryant Westbrook",24,"1",16,"0.0 sacks, 3 interceptions, 0 fumbles recovered","Detroit Lions / 1st / 5th pick / 1997"
"22","RCB","Terry Fair",22,"Rook",10,"1.0 sacks, 0 interceptions, 1 fumble recovered","Detroit Lions / 1st / 20th pick / 1998"
"23","SS","Ron Rice",26,"2",16,"3.5 sacks, 3 interceptions, 0 fumbles recovered",""
"24","FS","Mark Carrier",30,"8",13,"0.0 sacks, 3 interceptions, 0 fumbles recovered","Chicago Bears / 1st / 6th pick / 1990"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Jason Hanson",28,"6",0,"29 of 33 field goals & 27 of 29 extra points","Detroit Lions / 2nd / 56th pick / 1992"
"27","P","John Jett",30,"5",0,"66 punts for a 43.8 average, 0 blocked",""
"28","PR","Terry Fair",22,"Rook",10,"30 punt returns for a 6.3 average and 0 td","Detroit Lions / 1st / 20th pick / 1998"
"29","KR","Terry Fair",22,"Rook",10,"51 kick returns for a 28.0 average and 2 td","Detroit Lions / 1st / 20th pick / 1998"
