"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Donovan McNabb*",24,"1",16,"330 for 569, 3,365 yards, 21 td, 13 int, & 86 rushes for 629 yards and 6 td","Philadelphia Eagles / 1st / 2nd pick / 1999"
"3","WR","Charles Johnson",28,"6",16,"56 catches for 642 yards, 7 td, & 5 rushes for 18 yards and 0 td","Pittsburgh Steelers / 1st / 17th pick / 1994"
"4","WR","Torrance Small",30,"8",14,"40 catches for 569 yards, 3 td, & 1 rush for 1 yards and 0 td","New Orleans Saints / 5th / 138th pick / 1992"
"5","TE","Chad Lewis*",29,"3",16,"69 catches for 735 yards, 3 td",""
"6","LT","Tra Thomas",26,"2",16,"","Philadelphia Eagles / 1st / 11th pick / 1998"
"7","LG","John Welbourn",24,"1",16,"1 fumble recovered","Philadelphia Eagles / 4th / 97th pick / 1999"
"8","C","Bubba Miller",27,"3",16,"",""
"9","RG","Jermane Mayberry",27,"4",16,"","Philadelphia Eagles / 1st / 25th pick / 1996"
"10","RT","Jon Runyan",27,"4",16,"1 fumble recovered","Houston Oilers / 4th / 109th pick / 1996"
"11","","Defensive Starters",NA,"",NA,"",""
"12","DE","Hugh Douglas*+",29,"5",15,"","New York Jets / 1st / 16th pick / 1995"
"13","LDT","Corey Simon",23,"Rook",16,"9.5 sacks, 0 interceptions, 1 fumble recovered","Philadelphia Eagles / 1st / 6th pick / 2000"
"14","RDT","Hollis Thomas",26,"4",16,"4.0 sacks, 0 interceptions, 1 fumble recovered",""
"15","MLB","Jeremiah Trotter*+",23,"2",16,"3.0 sacks, 1 interception, 0 fumbles recovered","Philadelphia Eagles / 3rd / 72nd pick / 1998"
"16","LB","Carlos Emmons",27,"4",13,"","Pittsburgh Steelers / 7th / 242nd pick / 1996"
"17","LB","Barry Gardner",24,"1",13,"","Philadelphia Eagles / 2nd / 35th pick / 1999"
"18","LCB","Troy Vincent*",29,"8",16,"1.0 sacks, 5 interceptions, 2 fumbles recovered","Miami Dolphins / 1st / 7th pick / 1992"
"19","RCB","Bobby Taylor",27,"5",15,"0.0 sacks, 3 interceptions, 1 fumble recovered","Philadelphia Eagles / 2nd / 50th pick / 1995"
