"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Joe Theismann",30,"5",16,"233 for 395, 2,797 yards, 20 td, 13 int, & 46 rushes for 181 yards and 4 td","Miami Dolphins / 4th / 99th pick / 1971"
"3","RB","Benny Malone",27,"5",16,"176 rushes for 472 yards, 3 td, & 13 catches for 137 yards and 1 td","Miami Dolphins / 2nd / 47th pick / 1974"
"4","FB","John Riggins",30,"8",15,"260 rushes for 1,153 yards, 9 td, & 28 catches for 163 yards and 3 td","New York Jets / 1st / 6th pick / 1971"
"5","WR","Danny Buggs",26,"4",14,"46 catches for 631 yards, 1 td","New York Giants / 3rd / 62nd pick / 1975"
"6","WR","Ricky Thompson",25,"3",15,"22 catches for 368 yards, 4 td","Baltimore Colts / 8th / 228th pick / 1976"
"7","TE","Don Warren",23,"Rook",10,"26 catches for 303 yards, 0 td","Washington Redskins / 4th / 103rd pick / 1979"
"8","LT","Terry Hermeling",33,"9",16,"",""
"9","LG","Ron Saul",31,"9",15,"1 fumble recovered","Houston Oilers / 5th / 110th pick / 1970"
"10","C","Bob Kuziel",29,"7",16,"","New Orleans Saints / 3rd / 60th pick / 1972"
"11","RG","Jeff Williams",24,"2",16,"","Los Angeles Rams / 5th / 134th pick / 1977"
"12","RT","George Starke",31,"6",16,"1 fumble recovered","Washington Redskins / 11th / 272nd pick / 1971"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Karl Lorch",29,"3",15,"1 interception, 3 fumbles recovered","Miami Dolphins / 9th / 234th pick / 1973"
"15","LDT","Dave Butz",29,"6",14,"","St. Louis Cardinals / 1st / 5th pick / 1973"
"16","RDT","Diron Talbert",35,"12",16,"","Los Angeles Rams / 5th / 66th pick / 1966"
"17","RDE","Coy Bacon",37,"11",14,"0 interceptions, 4 fumbles recovered",""
"18","LLB","Brad Dusek",29,"5",16,"1 interception, 3 fumbles recovered","New England Patriots / 3rd / 56th pick / 1973"
"19","MLB","Neal Olkewicz",22,"Rook",9,"1 interception, 0 fumbles recovered",""
"20","RLB","Pete Wysocki",31,"4",9,"1 interception, 0 fumbles recovered",""
"21","LCB","Lemar Parrish*+",32,"9",16,"9 interceptions, 2 fumbles recovered","Cincinnati Bengals / 7th / 163rd pick / 1970"
"22","RCB","Joe Lavender*",30,"6",14,"6 interceptions, 0 fumbles recovered","Philadelphia Eagles / 12th / 288th pick / 1973"
"23","SS","Ken Houston*",35,"12",13,"1 interception, 0 fumbles recovered","Houston Oilers / 9th / 214th pick / 1967"
"24","FS","Mark Murphy",24,"2",16,"3 interceptions, 2 fumbles recovered",""
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Mark Moseley*",31,"9",0,"25 of 33 field goals & 39 of 39 extra points","Philadelphia Eagles / 14th / 346th pick / 1970"
"27","P","Mike Bragg",33,"11",0,"78 punts for a 38.4 average, 0 blocked","Washington Redskins / 5th / 117th pick / 1968"
"28","PR","Buddy Hardeman",25,"Rook",0,"24 punt returns for a 8.6 average and 0 td",""
"29","KR","Buddy Hardeman",25,"Rook",0,"19 kick returns for a 21.3 average and 0 td",""
