"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Tommy Kramer",27,"5",9,"176 for 308, 2,037 yards, 15 td, 12 int, & 21 rushes for 77 yards and 3 td","Minnesota Vikings / 1st / 27th pick / 1977"
"3","RB","Darrin Nelson",23,"Rook",4,"44 rushes for 136 yards, 0 td, & 9 catches for 100 yards and 0 td","Minnesota Vikings / 1st / 7th pick / 1982"
"4","FB","Ted Brown",25,"3",8,"120 rushes for 515 yards, 1 td, & 31 catches for 207 yards and 2 td","Minnesota Vikings / 1st / 16th pick / 1979"
"5","WR","Ahmad Rashad",33,"10",6,"23 catches for 233 yards, 0 td","St. Louis Cardinals / 1st / 4th pick / 1972"
"6","WR","Sammy White",28,"6",6,"29 catches for 503 yards, 5 td","Minnesota Vikings / 2nd / 54th pick / 1976"
"7","TE","Joe Senser",26,"2",9,"29 catches for 261 yards, 1 td","Minnesota Vikings / 6th / 152nd pick / 1979"
"8","LT","Steve Riley",30,"8",9,"","Minnesota Vikings / 1st / 25th pick / 1974"
"9","LG","Jim Hough",26,"4",9,"1 fumble recovered","Minnesota Vikings / 4th / 100th pick / 1978"
"10","C","Dennis Swilley",27,"5",9,"1 fumble recovered","Minnesota Vikings / 2nd / 55th pick / 1977"
"11","RG","Wes Hamilton",29,"6",9,"","Minnesota Vikings / 3rd / 85th pick / 1976"
"12","RT","Tim Irwin",24,"1",9,"","Minnesota Vikings / 3rd / 74th pick / 1981"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Doug Martin",25,"2",9,"11.5 sacks, 1 interception, 0 fumbles recovered","Minnesota Vikings / 1st / 9th pick / 1980"
"15","NT","Charlie Johnson",30,"5",6,"1.0 sacks, 0 interceptions, 1 fumble recovered","Philadelphia Eagles / 7th / 175th pick / 1977"
"16","RDE","Mark Mullaney",29,"7",9,"5.0 sacks, 0 interceptions, 0 fumbles recovered","Minnesota Vikings / 1st / 25th pick / 1975"
"17","LOLB","Matt Blair*",32,"8",9,"1.5 sacks, 0 interceptions, 0 fumbles recovered","Minnesota Vikings / 2nd / 51st pick / 1974"
"18","LILB","Dennis Johnson",24,"2",9,"0.0 sacks, 0 interceptions, 2 fumbles recovered","Minnesota Vikings / 4th / 92nd pick / 1980"
"19","RILB","Scott Studwell",28,"5",8,"3.0 sacks, 1 interception, 1 fumble recovered","Minnesota Vikings / 9th / 250th pick / 1977"
"20","ROLB","Fred McNeill",30,"8",9,"","Minnesota Vikings / 1st / 17th pick / 1974"
"21","LCB","John Swain",23,"1",5,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Minnesota Vikings / 4th / 101st pick / 1981"
"22","RCB","Willie Teal",25,"2",9,"0.0 sacks, 4 interceptions, 0 fumbles recovered","Minnesota Vikings / 2nd / 30th pick / 1980"
"23","SS","Tom Hannon",27,"5",9,"0.0 sacks, 0 interceptions, 2 fumbles recovered","Minnesota Vikings / 3rd / 83rd pick / 1977"
"24","FS","John Turner",26,"4",9,"0.0 sacks, 2 interceptions, 1 fumble recovered","Minnesota Vikings / 2nd / 48th pick / 1978"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Rick Danmeier",30,"5",0,"8 of 14 field goals & 23 of 23 extra points",""
"27","P","Greg Coleman",28,"5",0,"58 punts for a 41.1 average, 0 blocked","Cincinnati Bengals / 14th / 398th pick / 1976"
"28","PR","Eddie Payton",31,"5",0,"22 punt returns for a 8.1 average and 0 td",""
"29","KR","Jarvis Redwine",25,"1",0,"12 kick returns for a 23.8 average and 0 td","Minnesota Vikings / 2nd / 52nd pick / 1981"
