"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Tom Brady*",24,"1",14,"264 for 413, 2,843 yards, 18 td, 12 int, & 36 rushes for 43 yards and 0 td","New England Patriots / 6th / 199th pick / 2000"
"3","RB","Antowain Smith",29,"4",15,"287 rushes for 1,157 yards, 12 td, & 19 catches for 192 yards and 1 td","Buffalo Bills / 1st / 23rd pick / 1997"
"4","WR","Troy Brown*",30,"8",13,"101 catches for 1,199 yards, 5 td, & 11 rushes for 91 yards and 0 td","New England Patriots / 8th / 198th pick / 1993"
"5","WR","David Patten",27,"4",14,"51 catches for 749 yards, 4 td, & 5 rushes for 67 yards and 1 td",""
"6","TE","Rod Rutledge",26,"3",14,"5 catches for 35 yards, 0 td","New England Patriots / 2nd / 54th pick / 1998"
"7","LT","Matt Light",23,"Rook",12,"","New England Patriots / 2nd / 48th pick / 2001"
"8","LG","Mike Compton",31,"8",16,"","Detroit Lions / 3rd / 68th pick / 1993"
"9","C","Damien Woody",24,"2",15,"1 fumble recovered","New England Patriots / 1st / 17th pick / 1999"
"10","RG","Joe Andruzzi",26,"3",16,"1 fumble recovered",""
"11","RT","Greg Randall",23,"1",16,"","New England Patriots / 4th / 127th pick / 2000"
"12","","Defensive Starters",NA,"",NA,"",""
"13","DE","Bobby Hamilton",30,"5",15,"",""
"14","DE","Anthony Pleasant",33,"11",16,"","Cleveland Browns / 3rd / 73rd pick / 1990"
"15","LB","Roman Phifer",33,"10",16,"","Los Angeles Rams / 2nd / 31st pick / 1991"
"16","LB","Mike Vrabel",26,"4",12,"","Pittsburgh Steelers / 3rd / 91st pick / 1997"
"17","LCB","Ty Law*",27,"6",16,"1.0 sacks, 3 interceptions, 0 fumbles recovered","New England Patriots / 1st / 23rd pick / 1995"
"18","RCB","Otis Smith",36,"10",15,"2.0 sacks, 5 interceptions, 2 fumbles recovered",""
"19","SS","Lawyer Milloy*",28,"5",16,"3.0 sacks, 2 interceptions, 1 fumble recovered","New England Patriots / 2nd / 36th pick / 1996"
"20","FS","Tebucky Jones",27,"3",12,"1.0 sacks, 1 interception, 0 fumbles recovered","New England Patriots / 1st / 22nd pick / 1998"
