"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Jay Schroeder",30,6,15,"189 for 357, 2,562 yards, 15 td, 16 int, & 28 rushes for 76 yards and 0 td","Washington Redskins / 3rd / 83rd pick / 1984"
"3","RB","Roger Craig",31,8,13,"162 rushes for 590 yards, 1 td, & 17 catches for 136 yards and 0 td","San Francisco 49ers / 2nd / 49th pick / 1983"
"4","FB","Steve Smith",27,4,16,"62 rushes for 265 yards, 1 td, & 15 catches for 130 yards and 1 td","Los Angeles Raiders / 3rd / 81st pick / 1987"
"5","WR","Mervyn Fernandez",32,4,13,"46 catches for 694 yards, 1 td","Los Angeles Raiders / 10th / 277th pick / 1983"
"6","WR","Willie Gault",31,8,15,"20 catches for 346 yards, 4 td","Chicago Bears / 1st / 18th pick / 1983"
"7","TE","Ethan Horton*",29,6,16,"53 catches for 650 yards, 5 td","Kansas City Chiefs / 1st / 15th pick / 1985"
"8","LT","Bruce Wilkerson",27,4,16,"","Los Angeles Raiders / 2nd / 52nd pick / 1987"
"9","LG","Steve Wisniewski*+",24,2,15,"","Dallas Cowboys / 2nd / 29th pick / 1989"
"10","C","Don Mosebar*",30,8,16,"1 fumble recovered","Los Angeles Raiders / 1st / 26th pick / 1983"
"11","RG","Max Montoya",35,12,10,"","Cincinnati Bengals / 7th / 168th pick / 1979"
"12","RT","Steve Wright",32,10,16,"",""
"13","","Defensive Starters",NA,NA,NA,"",""
"14","LDE","Howie Long",31,10,13,"3.0 sacks, 1 interception, 0 fumbles recovered","Oakland Raiders / 2nd / 48th pick / 1981"
"15","LDT","Bob Golic",34,12,14,"1.0 sacks, 0 interceptions, 1 fumble recovered","New England Patriots / 2nd / 52nd pick / 1979"
"16","RDT","Scott Davis",26,3,16,"6.5 sacks, 0 interceptions, 0 fumbles recovered","Los Angeles Raiders / 1st / 25th pick / 1988"
"17","RDE","Greg Townsend*",30,8,16,"13.0 sacks, 1 interception, 1 fumble recovered","Los Angeles Raiders / 4th / 110th pick / 1983"
"18","LLB","Winston Moss",26,4,16,"3.0 sacks, 0 interceptions, 2 fumbles recovered","Tampa Bay Buccaneers / 2nd / 50th pick / 1987"
"19","MLB","Riki Ellison",31,8,15,"0.0 sacks, 0 interceptions, 2 fumbles recovered","San Francisco 49ers / 5th / 117th pick / 1983"
"20","RLB","Thomas Benson",30,7,14,"1.0 sacks, 1 interception, 0 fumbles recovered","Atlanta Falcons / 2nd / 36th pick / 1984"
"21","LCB","Terry McDaniel",26,3,16,"0.0 sacks, 0 interceptions, 1 fumble recovered","Los Angeles Raiders / 1st / 9th pick / 1988"
"22","RCB","Lionel Washington",31,8,16,"0.0 sacks, 5 interceptions, 0 fumbles recovered","St. Louis Cardinals / 4th / 103rd pick / 1983"
"23","SS","Ronnie Lott*+",32,10,16,"1.0 sacks, 8 interceptions, 1 fumble recovered","San Francisco 49ers / 1st / 8th pick / 1981"
"24","FS","Eddie Anderson",28,5,16,"0.0 sacks, 2 interceptions, 1 fumble recovered","Seattle Seahawks / 6th / 153rd pick / 1986"
"25","","Special Teams Starters",NA,NA,NA,"",""
"26","K","Jeff Jaeger*+",27,4,0,"29 of 34 field goals & 29 of 30 extra points","Cleveland Browns / 3rd / 82nd pick / 1987"
"27","P","Jeff Gossett*+",34,10,0,"67 punts for a 44.2 average, 0 blocked",""
"28","PR","Tim Brown*",25,3,1,"29 punt returns for a 11.4 average and 1 td","Los Angeles Raiders / 1st / 6th pick / 1988"
"29","KR","Jamie Holland",27,4,0,"22 kick returns for a 19.1 average and 0 td","San Diego Chargers / 7th / 173rd pick / 1987"
