"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Mike Tomczak",24,"1",7,"74 for 151, 1,105 yards, 2 td, 10 int, & 23 rushes for 117 yards and 3 td",""
"3","RB","Walter Payton*",32,"11",16,"321 rushes for 1,333 yards, 8 td, & 37 catches for 382 yards and 3 td","Chicago Bears / 1st / 4th pick / 1975"
"4","FB","Matt Suhey",28,"6",14,"84 rushes for 270 yards, 2 td, & 24 catches for 235 yards and 0 td","Chicago Bears / 2nd / 46th pick / 1980"
"5","WR","Willie Gault",26,"3",16,"42 catches for 818 yards, 5 td, & 8 rushes for 79 yards and 0 td","Chicago Bears / 1st / 18th pick / 1983"
"6","WR","Keith Ortego",23,"1",13,"23 catches for 430 yards, 2 td",""
"7","TE","Emery Moorehead",32,"9",16,"26 catches for 390 yards, 1 td","New York Giants / 6th / 153rd pick / 1977"
"8","LT","Jimbo Covert*+",26,"3",16,"1 fumble recovered","Chicago Bears / 1st / 6th pick / 1983"
"9","LG","Mark Bortz",25,"3",15,"","Chicago Bears / 8th / 219th pick / 1983"
"10","C","Jay Hilgenberg*",27,"5",16,"",""
"11","RG","Tom Thayer",25,"1",16,"","Chicago Bears / 4th / 91st pick / 1983"
"12","RT","Keith Van Horne",29,"5",16,"1 fumble recovered","Chicago Bears / 1st / 11th pick / 1981"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Dan Hampton",29,"7",16,"10.0 sacks, 0 interceptions, 2 fumbles recovered","Chicago Bears / 1st / 4th pick / 1979"
"15","LDT","Steve McMichael*",29,"6",16,"8.0 sacks, 1 interception, 2 fumbles recovered","New England Patriots / 3rd / 73rd pick / 1980"
"16","RDT","William Perry",24,"1",16,"5.0 sacks, 0 interceptions, 0 fumbles recovered","Chicago Bears / 1st / 22nd pick / 1985"
"17","RDE","Richard Dent",26,"3",14,"11.5 sacks, 0 interceptions, 0 fumbles recovered","Chicago Bears / 8th / 203rd pick / 1983"
"18","LLB","Otis Wilson",29,"6",14,"8.0 sacks, 2 interceptions, 3 fumbles recovered","Chicago Bears / 1st / 19th pick / 1980"
"19","MLB","Mike Singletary*+",28,"5",14,"2.0 sacks, 1 interception, 0 fumbles recovered","Chicago Bears / 2nd / 38th pick / 1981"
"20","RLB","Wilber Marshall*+",24,"2",15,"5.5 sacks, 5 interceptions, 3 fumbles recovered","Chicago Bears / 1st / 11th pick / 1984"
"21","LCB","Mike Richardson",25,"3",16,"0.0 sacks, 7 interceptions, 0 fumbles recovered","Chicago Bears / 2nd / 33rd pick / 1983"
"22","RCB","Vestee Jackson",23,"Rook",8,"0.0 sacks, 3 interceptions, 2 fumbles recovered","Chicago Bears / 2nd / 55th pick / 1986"
"23","SS","Dave Duerson*",26,"3",16,"7.0 sacks, 6 interceptions, 2 fumbles recovered","Chicago Bears / 3rd / 64th pick / 1983"
"24","FS","Gary Fencik",32,"10",16,"1.0 sacks, 3 interceptions, 1 fumble recovered","Miami Dolphins / 10th / 281st pick / 1976"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Kevin Butler",24,"1",0,"28 of 41 field goals & 36 of 37 extra points","Chicago Bears / 4th / 105th pick / 1985"
"27","P","Maury Buford",26,"4",0,"69 punts for a 41.3 average, 1 blocked","San Diego Chargers / 8th / 215th pick / 1982"
"28","PR","Lew Barnes",24,"Rook",0,"57 punt returns for a 8.5 average and 0 td","Chicago Bears / 5th / 138th pick / 1986"
"29","KR","Thomas Sanders",24,"1",1,"22 kick returns for a 18.1 average and 0 td","Chicago Bears / 9th / 250th pick / 1985"
