"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Kerry Collins",30,"7",16,"335 for 545, 4,073 yards, 19 td, 14 int, & 44 rushes for -3 yards and 0 td","Carolina Panthers / 1st / 5th pick / 1995"
"3","RB","Tiki Barber",27,"5",15,"304 rushes for 1,387 yards, 11 td, & 69 catches for 597 yards and 0 td","New York Giants / 2nd / 36th pick / 1997"
"4","WR","Amani Toomer",28,"6",16,"82 catches for 1,343 yards, 8 td, & 1 rush for 2 yards and 0 td","New York Giants / 2nd / 34th pick / 1996"
"5","TE","Dan Campbell",26,"3",16,"22 catches for 175 yards, 1 td","New York Giants / 3rd / 79th pick / 1999"
"6","TE","Jeremy Shockey*+",22,"Rook",14,"74 catches for 894 yards, 2 td","New York Giants / 1st / 14th pick / 2002"
"7","LT","Luke Petitgout",26,"3",16,"","New York Giants / 1st / 19th pick / 1999"
"8","LG","Rich Seubert",23,"1",16,"",""
"9","C","Chris Bober",26,"1",15,"1 fumble recovered",""
"10","RG","Jason Whittle",27,"4",14,"",""
"11","RT","Mike Rosenthal",25,"3",16,"","New York Giants / 5th / 149th pick / 1999"
"12","","Defensive Starters",NA,"",NA,"",""
"13","DE","Kenny Holmes",29,"5",15,"","Tennessee Oilers / 1st / 18th pick / 1997"
"14","DE","Michael Strahan*",31,"9",16,"","New York Giants / 2nd / 40th pick / 1993"
"15","LDT","Cornelius Griffin",26,"2",14,"4.0 sacks, 0 interceptions, 1 fumble recovered","New York Giants / 2nd / 42nd pick / 2000"
"16","RDT","Lance Legree",25,"1",10,"",""
"17","MLB","Micheal Barrow",32,"9",14,"2.5 sacks, 0 interceptions, 0 fumbles recovered","Houston Oilers / 2nd / 47th pick / 1993"
"18","LB","Dhani Jones",24,"1",14,"","New York Giants / 6th / 177th pick / 2000"
"19","LB","Brandon Short",25,"2",15,"","New York Giants / 4th / 105th pick / 2000"
"20","LCB","Will Allen",24,"1",15,"0.0 sacks, 1 interception, 0 fumbles recovered","New York Giants / 1st / 22nd pick / 2001"
"21","RCB","Will Peterson",23,"1",12,"0.0 sacks, 2 interceptions, 0 fumbles recovered","New York Giants / 3rd / 78th pick / 2001"
"22","SS","Shaun Williams",26,"4",16,"2.0 sacks, 2 interceptions, 1 fumble recovered","New York Giants / 1st / 24th pick / 1998"
"23","FS","Omar Stoutmire",28,"5",16,"","Dallas Cowboys / 7th / 224th pick / 1997"
