"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Jake Plummer",28,"5",16,"284 for 530, 2,972 yards, 18 td, 20 int, & 46 rushes for 283 yards and 2 td","Arizona Cardinals / 2nd / 42nd pick / 1997"
"3","RB","Thomas Jones",24,"2",9,"138 rushes for 511 yards, 2 td, & 20 catches for 113 yards and 0 td","Arizona Cardinals / 1st / 7th pick / 2000"
"4","WR","David Boston",24,"3",8,"32 catches for 512 yards, 1 td, & 2 rushes for 29 yards and 0 td","Arizona Cardinals / 1st / 8th pick / 1999"
"5","WR","Jason McAddley",23,"Rook",8,"25 catches for 362 yards, 1 td","Arizona Cardinals / 5th / 149th pick / 2002"
"6","WR","Frank Sanders",29,"7",12,"34 catches for 400 yards, 2 td, & 3 rushes for 2 yards and 0 td","Arizona Cardinals / 2nd / 47th pick / 1995"
"7","TE","Steve Bush",28,"5",12,"19 catches for 121 yards, 1 td",""
"8","TE","Freddie Jones",28,"5",16,"44 catches for 358 yards, 1 td","San Diego Chargers / 2nd / 45th pick / 1997"
"9","LT","L.J. Shelton",26,"3",16,"","Arizona Cardinals / 1st / 21st pick / 1999"
"10","LG","Pete Kendall",29,"6",12,"","Seattle Seahawks / 1st / 21st pick / 1996"
"11","C","Mike Gruttadauria",30,"6",8,"1 fumble recovered",""
"12","C","Jason Starkey",25,"2",8,"",""
"13","RG","Chris Dishman",28,"5",14,"","Arizona Cardinals / 4th / 106th pick / 1997"
"14","RT","Leonard Davis",24,"1",15,"","Arizona Cardinals / 1st / 2nd pick / 2001"
"15","","Defensive Starters",NA,"",NA,"",""
"16","DE","Kyle Vanden Bosch",24,"1",16,"","Arizona Cardinals / 2nd / 34th pick / 2001"
"17","DE","Fred Wakefield",24,"1",14,"",""
"18","LDT","Russell Davis",27,"3",16,"2.0 sacks, 0 interceptions, 0 fumbles recovered","Chicago Bears / 2nd / 48th pick / 1999"
"19","RDT","Barron Tanner",29,"5",8,"2.0 sacks, 1 interception, 0 fumbles recovered","Miami Dolphins / 5th / 149th pick / 1997"
"20","MLB","Ronald McKinnon",29,"6",16,"",""
"21","LB","Rob Fredrickson",31,"8",10,"","Los Angeles Raiders / 1st / 22nd pick / 1994"
"22","LB","Raynoch Thompson",25,"2",16,"","Arizona Cardinals / 2nd / 41st pick / 2000"
"23","LCB","Duane Starks",28,"4",10,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Baltimore Ravens / 1st / 10th pick / 1998"
"24","RCB","David Barrett",25,"2",14,"0.0 sacks, 3 interceptions, 1 fumble recovered","Arizona Cardinals / 4th / 102nd pick / 2000"
"25","SS","Adrian Wilson",23,"1",14,"1.5 sacks, 4 interceptions, 0 fumbles recovered","Arizona Cardinals / 3rd / 64th pick / 2001"
"26","FS","Kwamie Lassiter",33,"7",16,"0.0 sacks, 2 interceptions, 1 fumble recovered",""
