"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Steve Young",25,"1",14,"195 for 363, 2,282 yards, 8 td, 13 int, & 74 rushes for 425 yards and 5 td","Tampa Bay Buccaneers / 1st / 1st pick / 1984 Supp"
"3","RB","James Wilder",28,"5",12,"190 rushes for 704 yards, 2 td, & 43 catches for 326 yards and 1 td","Tampa Bay Buccaneers / 2nd / 34th pick / 1981"
"4","FB","Ron Springs",30,"7",8,"74 rushes for 285 yards, 0 td, & 24 catches for 187 yards and 0 td","Dallas Cowboys / 5th / 136th pick / 1979"
"5","WR","Gerald Carter",29,"6",15,"42 catches for 640 yards, 2 td, & 1 rush for -5 yards and 0 td","Tampa Bay Buccaneers / 9th / 240th pick / 1980"
"6","WR","Kevin House",29,"6",7,"11 catches for 206 yards, 0 td, & 2 rushes for 5 yards and 0 td","Tampa Bay Buccaneers / 2nd / 49th pick / 1980"
"7","TE","Calvin Magee",23,"1",13,"45 catches for 564 yards, 5 td",""
"8","LT","Rob Taylor",26,"Rook",13,"","Philadelphia Eagles / 12th / 328th pick / 1982"
"9","LG","George Yarno",29,"7",16,"",""
"10","C","Randy Grimes",26,"3",16,"","Tampa Bay Buccaneers / 2nd / 45th pick / 1983"
"11","RG","Sean Farrell",26,"4",15,"","Tampa Bay Buccaneers / 1st / 17th pick / 1982"
"12","RT","Ron Heller",24,"2",16,"1 fumble recovered","Tampa Bay Buccaneers / 4th / 112th pick / 1984"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Bob Nelson",27,"Rook",10,"1.0 sacks, 0 interceptions, 1 fumble recovered","Miami Dolphins / 5th / 120th pick / 1982"
"15","NT","David Logan",30,"7",16,"2.0 sacks, 0 interceptions, 0 fumbles recovered","Tampa Bay Buccaneers / 12th / 307th pick / 1979"
"16","RDE","Ron Holmes",23,"1",12,"2.5 sacks, 0 interceptions, 1 fumble recovered","Tampa Bay Buccaneers / 1st / 8th pick / 1985"
"17","LOLB","Keith Browner",24,"2",13,"4.0 sacks, 1 interception, 2 fumbles recovered","Tampa Bay Buccaneers / 2nd / 30th pick / 1984"
"18","LILB","Jeff Davis",26,"4",16,"0.0 sacks, 1 interception, 1 fumble recovered","Tampa Bay Buccaneers / 5th / 128th pick / 1982"
"19","RILB","Scot Brantley",28,"6",16,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Tampa Bay Buccaneers / 3rd / 76th pick / 1980"
"20","ROLB","Chris Washington",24,"2",16,"4.0 sacks, 1 interception, 2 fumbles recovered","Tampa Bay Buccaneers / 6th / 142nd pick / 1984"
"21","LCB","Vito McKeever",25,"Rook",8,"0.0 sacks, 3 interceptions, 1 fumble recovered",""
"22","RCB","Rod Jones",22,"Rook",16,"0.0 sacks, 1 interception, 1 fumble recovered","Tampa Bay Buccaneers / 1st / 25th pick / 1986"
"23","SS","Craig Swoope",22,"Rook",13,"1.0 sacks, 1 interception, 2 fumbles recovered","Tampa Bay Buccaneers / 4th / 83rd pick / 1986"
"24","FS","Craig Curry",25,"2",10,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Indianapolis Colts / 4th / 93rd pick / 1984"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Donald Igwebuike",26,"1",0,"17 of 24 field goals & 26 of 27 extra points","Tampa Bay Buccaneers / 10th / 260th pick / 1985"
"27","P","Frank Garcia",29,"5",0,"77 punts for a 40.1 average, 0 blocked",""
"28","PR","Bobby Futrell",23,"Rook",0,"14 punt returns for a 4.8 average and 0 td",""
"29","KR","Phil Freeman",24,"1",6,"31 kick returns for a 18.8 average and 0 td","Tampa Bay Buccaneers / 8th / 204th pick / 1985"
