"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Joe Theismann",29,"4",14,"187 for 390, 2,593 yards, 13 td, 18 int, & 37 rushes for 177 yards and 1 td","Miami Dolphins / 4th / 99th pick / 1971"
"3","RB","Mike Thomas",25,"3",13,"161 rushes for 533 yards, 3 td, & 35 catches for 387 yards and 2 td","Washington Redskins / 5th / 108th pick / 1975"
"4","FB","John Riggins",29,"7",15,"248 rushes for 1,014 yards, 5 td, & 31 catches for 299 yards and 0 td","New York Jets / 1st / 6th pick / 1971"
"5","WR","Danny Buggs",25,"3",11,"36 catches for 575 yards, 2 td","New York Giants / 3rd / 62nd pick / 1975"
"6","WR","John McDaniel",27,"4",11,"34 catches for 577 yards, 4 td, & 2 rushes for 25 yards and 0 td","Cincinnati Bengals / 8th / 202nd pick / 1974"
"7","TE","Jean Fugett",27,"6",12,"25 catches for 367 yards, 7 td","Dallas Cowboys / 13th / 338th pick / 1972"
"8","LT","Terry Hermeling",32,"8",16,"",""
"9","LG","Ron Saul",30,"8",15,"2 fumbles recovered","Houston Oilers / 5th / 110th pick / 1970"
"10","C","Bob Kuziel",28,"6",16,"","New Orleans Saints / 3rd / 60th pick / 1972"
"11","RG","Dan Nugent",25,"2",16,"","Los Angeles Rams / 3rd / 67th pick / 1975"
"12","RT","George Starke",30,"5",9,"","Washington Redskins / 11th / 272nd pick / 1971"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Ron McDole",39,"17",10,"1 interception, 1 fumble recovered","Denver Broncos / 4th / 25th pick / 1961, St. Louis Cardinals / 4th / 50th pick / 1961"
"15","LDT","Dave Butz",28,"5",16,"1 interception, 0 fumbles recovered","St. Louis Cardinals / 1st / 5th pick / 1973"
"16","RDT","Diron Talbert",34,"11",12,"0 interceptions, 1 fumble recovered","Los Angeles Rams / 5th / 66th pick / 1966"
"17","RDE","Coy Bacon",36,"10",14,"0 interceptions, 1 fumble recovered",""
"18","LLB","Brad Dusek",28,"4",16,"1 interception, 2 fumbles recovered","New England Patriots / 3rd / 56th pick / 1973"
"19","MLB","Harold McLinton",31,"9",15,"0 interceptions, 1 fumble recovered","Washington Redskins / 6th / 139th pick / 1969"
"20","RLB","Chris Hanburger",37,"13",16,"","Washington Redskins / 18th / 245th pick / 1965"
"21","LCB","Lemar Parrish",31,"8",11,"4 interceptions, 0 fumbles recovered","Cincinnati Bengals / 7th / 163rd pick / 1970"
"22","RCB","Joe Lavender",29,"5",16,"1 interception, 1 fumble recovered","Philadelphia Eagles / 12th / 288th pick / 1973"
"23","SS","Ken Houston*+",34,"11",16,"2 interceptions, 0 fumbles recovered","Houston Oilers / 9th / 214th pick / 1967"
"24","FS","Jake Scott",33,"8",16,"7 interceptions, 0 fumbles recovered","Miami Dolphins / 7th / 159th pick / 1970"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Mark Moseley",30,"8",0,"19 of 30 field goals & 30 of 31 extra points","Philadelphia Eagles / 14th / 346th pick / 1970"
"27","P","Mike Bragg",32,"10",0,"103 punts for a 39.4 average, 1 blocked","Washington Redskins / 5th / 117th pick / 1968"
"28","PR","Tony Green*",22,"Rook",0,"42 punt returns for a 10.5 average and 1 td","Washington Redskins / 6th / 159th pick / 1978"
"29","KR","Tony Green*",22,"Rook",0,"34 kick returns for a 25.6 average and 1 td","Washington Redskins / 6th / 159th pick / 1978"
