"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Brett Favre",37,"15",16,"343 for 613, 3,885 yards, 18 td, 18 int, & 23 rushes for 29 yards and 1 td","Atlanta Falcons / 2nd / 33rd pick / 1991"
"3","RB","Ahman Green",29,"8",14,"266 rushes for 1,059 yards, 5 td, & 46 catches for 373 yards and 1 td","Seattle Seahawks / 3rd / 76th pick / 1998"
"4","FB","William Henderson",35,"11",9,"0 rushes for 0 yards, 0 td, & 12 catches for 62 yards and 0 td","Green Bay Packers / 3rd / 66th pick / 1995"
"5","WR","Donald Driver*",31,"7",16,"92 catches for 1,295 yards, 8 td, & 7 rushes for 16 yards and 0 td","Green Bay Packers / 7th / 213th pick / 1999"
"6","WR","Greg Jennings",23,"Rook",11,"45 catches for 632 yards, 3 td","Green Bay Packers / 2nd / 52nd pick / 2006"
"7","TE","Bubba Franks",28,"6",14,"25 catches for 232 yards, 0 td","Green Bay Packers / 1st / 14th pick / 2000"
"8","LT","Chad Clifton",30,"6",15,"","Green Bay Packers / 2nd / 44th pick / 2000"
"9","LG","Daryn Colledge",24,"Rook",15,"","Green Bay Packers / 2nd / 47th pick / 2006"
"10","C","Scott Wells",25,"2",16,"","Green Bay Packers / 7th / 251st pick / 2004"
"11","RG","Jason Spitz",24,"Rook",13,"1 fumble recovered","Green Bay Packers / 3rd / 75th pick / 2006"
"12","RT","Mark Tauscher",29,"6",11,"","Green Bay Packers / 7th / 224th pick / 2000"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Kabeer Gbaja-Biamila",29,"6",13,"","Green Bay Packers / 5th / 149th pick / 2000"
"15","DE","Aaron Kampman*",27,"4",16,"","Green Bay Packers / 5th / 156th pick / 2002"
"16","LDT","Corey Williams",26,"2",11,"7.0 sacks, 0 interceptions, 1 fumble recovered","Green Bay Packers / 6th / 179th pick / 2004"
"17","RDT","Ryan Pickett",27,"5",16,"0.0 sacks, 0 interceptions, 1 fumble recovered","St. Louis Rams / 1st / 29th pick / 2001"
"18","MLB","Nick Barnett",25,"3",15,"2.0 sacks, 2 interceptions, 1 fumble recovered","Green Bay Packers / 1st / 29th pick / 2003"
"19","LB","A.J. Hawk",22,"Rook",16,"","Green Bay Packers / 1st / 5th pick / 2006"
"20","LB","Brady Poppinga",27,"1",12,"","Green Bay Packers / 4th / 125th pick / 2005"
"21","LCB","Charles Woodson",30,"8",16,"1.0 sacks, 8 interceptions, 1 fumble recovered","Oakland Raiders / 1st / 4th pick / 1998"
"22","RCB","Al Harris",32,"8",16,"0.0 sacks, 3 interceptions, 0 fumbles recovered","Tampa Bay Buccaneers / 6th / 169th pick / 1997"
"23","SS","Marquand Manuel",27,"4",16,"0.0 sacks, 1 interception, 0 fumbles recovered","Cincinnati Bengals / 6th / 181st pick / 2002"
"24","FS","Nick Collins",23,"1",16,"0.0 sacks, 3 interceptions, 0 fumbles recovered","Green Bay Packers / 2nd / 51st pick / 2005"
