"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Dan Fouts*+",28,6,16,"332 for 530, 4,082 yards, 24 td, 24 int, & 26 rushes for 49 yards and 2 td","San Diego Chargers / 3rd / 64th pick / 1973"
"3","RB","Mike Thomas",26,4,9,"91 rushes for 353 yards, 1 td, & 32 catches for 388 yards and 0 td","Washington Redskins / 5th / 108th pick / 1975"
"4","FB","Clarence Williams",24,2,16,"200 rushes for 752 yards, 12 td, & 51 catches for 352 yards and 0 td","San Diego Chargers / 5th / 124th pick / 1977"
"5","WR","John Jefferson*+",23,1,15,"61 catches for 1,090 yards, 10 td","San Diego Chargers / 1st / 14th pick / 1978"
"6","WR","Charlie Joiner*",32,10,16,"72 catches for 1,008 yards, 4 td, & 1 rush for -12 yards and 0 td","Houston Oilers / 4th / 93rd pick / 1969"
"7","TE","Bob Klein",32,10,14,"37 catches for 424 yards, 5 td","Los Angeles Rams / 1st / 21st pick / 1969"
"8","LT","Billy Shields",26,4,16,"1 fumble recovered","San Diego Chargers / 6th / 136th pick / 1975"
"9","LG","Doug Wilkerson",32,9,12,"1 fumble recovered","Houston Oilers / 1st / 14th pick / 1970"
"10","C","Bob Rush",24,2,10,"","San Diego Chargers / 1st / 24th pick / 1977"
"11","RG","Ed White*",32,10,16,"","Minnesota Vikings / 2nd / 39th pick / 1969"
"12","RT","Russ Washington*",33,11,16,"","San Diego Chargers / 1st / 4th pick / 1968"
"13","","Defensive Starters",NA,NA,NA,"",""
"14","LDE","Leroy Jones",29,3,15,"0 interceptions, 1 fumble recovered","Los Angeles Rams / 2nd / 48th pick / 1975"
"15","LDT","Wilbur Young",30,8,16,"0 interceptions, 3 fumbles recovered","Kansas City Chiefs / 2nd / 39th pick / 1971"
"16","RDT","Gary Johnson*",27,4,15,"0 interceptions, 2 fumbles recovered","San Diego Chargers / 1st / 8th pick / 1975"
"17","RDE","Fred Dean*",27,4,12,"0 interceptions, 3 fumbles recovered","San Diego Chargers / 2nd / 33rd pick / 1975"
"18","LLB","Ray Preston",25,3,16,"5 interceptions, 0 fumbles recovered","San Diego Chargers / 11th / 295th pick / 1976"
"19","MLB","Bob Horn",25,3,16,"2 interceptions, 1 fumble recovered","San Diego Chargers / 4th / 94th pick / 1976"
"20","RLB","Woodrow Lowe",25,3,14,"5 interceptions, 1 fumble recovered","San Diego Chargers / 5th / 131st pick / 1976"
"21","LCB","Willie Buchanon",29,7,16,"0 interceptions, 1 fumble recovered","Green Bay Packers / 1st / 7th pick / 1972"
"22","RCB","Mike Williams",26,4,16,"4 interceptions, 0 fumbles recovered","San Diego Chargers / 1st / 22nd pick / 1975"
"23","SS","Mike Fuller",26,4,15,"4 interceptions, 1 fumble recovered","San Diego Chargers / 3rd / 73rd pick / 1975"
"24","FS","Glen Edwards",32,8,13,"4 interceptions, 2 fumbles recovered",""
"25","","Special Teams Starters",NA,NA,NA,"",""
"26","K","Mike Wood",25,1,0,"11 of 14 field goals & 28 of 31 extra points","Minnesota Vikings / 8th / 204th pick / 1978"
"27","P","Jeff West",26,4,0,"75 punts for a 36.5 average, 0 blocked","Cincinnati Bengals / 5th / 122nd pick / 1975"
"28","PR","Mike Fuller",26,4,15,"46 punt returns for a 9.7 average and 0 td","San Diego Chargers / 3rd / 73rd pick / 1975"
"29","KR","Artie Owens",26,3,2,"35 kick returns for a 22.6 average and 0 td","San Diego Chargers / 4th / 115th pick / 1976"
