"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Kyle Orton",32,"9",12,"287 for 447, 3,018 yards, 18 td, 10 int, & 15 rushes for 14 yards and 1 td","Chicago Bears / 4th / 106th pick / 2005"
"3","RB","Fred Jackson",33,"7",9,"141 rushes for 525 yards, 2 td, & 66 catches for 501 yards and 1 td",""
"4","WR","Sammy Watkins",21,"Rook",16,"65 catches for 982 yards, 6 td, & 2 rushes for 8 yards and 0 td","Buffalo Bills / 1st / 4th pick / 2014"
"5","WR","Robert Woods",22,"1",15,"65 catches for 699 yards, 5 td","Buffalo Bills / 2nd / 41st pick / 2013"
"6","TE","Lee Smith",27,"3",10,"7 catches for 42 yards, 1 td","New England Patriots / 5th / 159th pick / 2011"
"7","LT","Cordy Glenn",25,"2",16,"","Buffalo Bills / 2nd / 41st pick / 2012"
"8","LG","Kraig Urbik",29,"5",9,"","Pittsburgh Steelers / 3rd / 79th pick / 2009"
"9","C","Eric Wood",28,"5",16,"","Buffalo Bills / 1st / 28th pick / 2009"
"10","RG","Erik Pears",32,"8",16,"",""
"11","RT","Seantrel Henderson",22,"Rook",16,"1 fumble recovered","Buffalo Bills / 7th / 237th pick / 2014"
"12","","Defensive Starters",NA,"",NA,"",""
"13","DE","Jerry Hughes",26,"4",16,"","Indianapolis Colts / 1st / 31st pick / 2010"
"14","DE","Mario Williams*+",29,"8",16,"","Houston Texans / 1st / 1st pick / 2006"
"15","DT","Marcell Dareus*+",24,"3",15,"","Buffalo Bills / 1st / 3rd pick / 2011"
"16","DT","Kyle Williams*",31,"8",15,"","Buffalo Bills / 5th / 134th pick / 2006"
"17","MLB","Brandon Spikes",27,"4",10,"1.0 sacks, 0 interceptions, 0 fumbles recovered","New England Patriots / 2nd / 62nd pick / 2010"
"18","LB","Nigel Bradham",25,"2",14,"","Buffalo Bills / 4th / 105th pick / 2012"
"19","LB","Preston Brown",22,"Rook",14,"","Buffalo Bills / 3rd / 73rd pick / 2014"
"20","LCB","Leodis McKelvin",29,"6",9,"0.0 sacks, 4 interceptions, 0 fumbles recovered","Buffalo Bills / 1st / 11th pick / 2008"
"21","RCB","Stephon Gilmore",24,"2",14,"0.0 sacks, 3 interceptions, 0 fumbles recovered","Buffalo Bills / 1st / 10th pick / 2012"
