"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Scott Hunter",29,"5",6,"51 for 110, 633 yards, 5 td, 4 int, & 14 rushes for 41 yards and 1 td","Green Bay Packers / 6th / 140th pick / 1971"
"3","RB","Sonny Collins",23,"Rook",5,"91 rushes for 319 yards, 0 td, & 4 catches for 37 yards and 0 td","Atlanta Falcons / 2nd / 36th pick / 1976"
"4","FB","Mike Esposito",23,"Rook",4,"60 rushes for 317 yards, 2 td, & 17 catches for 88 yards and 0 td","Atlanta Falcons / 7th / 159th pick / 1975"
"5","WR","John Gilliam",31,"9",14,"21 catches for 292 yards, 2 td","New Orleans Saints / 2nd / 52nd pick / 1967"
"6","WR","Alfred Jenkins",24,"1",14,"41 catches for 710 yards, 6 td",""
"7","TE","Jim Mitchell",29,"7",14,"17 catches for 209 yards, 0 td, & 1 rush for -6 yards and 0 td","Atlanta Falcons / 4th / 81st pick / 1969"
"8","LT","Brent Adams",24,"1",14,"1 fumble recovered","Atlanta Falcons / 8th / 185th pick / 1975"
"9","LG","Larron Jackson",27,"5",14,"","Houston Oilers / 4th / 81st pick / 1971"
"10","C","Jeff Van Note",30,"7",10,"","Atlanta Falcons / 11th / 262nd pick / 1969"
"11","RG","Greg Kindle",26,"2",10,"1 fumble recovered","St. Louis Cardinals / 2nd / 33rd pick / 1974"
"12","RT","Len Gotshalk",27,"4",14,"1 fumble recovered","Philadelphia Eagles / 8th / 186th pick / 1971"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Claude Humphrey",32,"8",13,"0 interceptions, 1 fumble recovered","Atlanta Falcons / 1st / 3rd pick / 1968"
"15","LDT","Mike Tilleman",32,"10",14,"","Minnesota Vikings / 12th / 163rd pick / 1965"
"16","RDT","Mike Lewis",27,"5",8,"0 interceptions, 1 fumble recovered",""
"17","RDE","Jeff Merrow",23,"1",14,"0 interceptions, 2 fumbles recovered","Atlanta Falcons / 11th / 263rd pick / 1975"
"18","LLB","Fulton Kuykendall",23,"1",7,"0 interceptions, 1 fumble recovered","Atlanta Falcons / 6th / 132nd pick / 1975"
"19","MLB","Tommy Nobis",33,"10",13,"1 interception, 2 fumbles recovered","Atlanta Falcons / 1st / 1st pick / 1966, Houston Oilers / 1st / 5th pick / 1966"
"20","RLB","Greg Brezina",30,"8",11,"","Atlanta Falcons / 11th / 275th pick / 1968"
"21","LCB","Rolland Lawrence",25,"3",14,"6 interceptions, 2 fumbles recovered",""
"22","RCB","Frank Reed",22,"Rook",14,"3 interceptions, 2 fumbles recovered","Atlanta Falcons / 8th / 219th pick / 1976"
"23","SS","Ray Brown",27,"5",14,"3 interceptions, 1 fumble recovered","Atlanta Falcons / 6th / 148th pick / 1971"
"24","FS","Ray Easterling",27,"4",14,"3 interceptions, 2 fumbles recovered","Atlanta Falcons / 9th / 223rd pick / 1972"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Nick Mike-Mayer",26,"3",0,"10 of 21 field goals & 20 of 20 extra points","Atlanta Falcons / 10th / 248th pick / 1973"
"27","P","John James*",27,"4",0,"101 punts for a 42.1 average, 0 blocked",""
"28","PR","Rolland Lawrence",25,"3",14,"54 punt returns for a 6.9 average and 0 td",""
"29","KR","Rolland Lawrence",25,"3",14,"21 kick returns for a 24.8 average and 0 td",""
