"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Rodney Peete",29,"6",12,"215 for 375, 2,326 yards, 8 td, 14 int, & 32 rushes for 147 yards and 1 td","Detroit Lions / 6th / 141st pick / 1989"
"3","RB","Ricky Watters*",26,"3",16,"337 rushes for 1,273 yards, 11 td, & 62 catches for 434 yards and 1 td","San Francisco 49ers / 2nd / 45th pick / 1991"
"4","FB","Fred McCrary",23,"Rook",4,"3 rushes for 1 yards, 1 td, & 9 catches for 60 yards and 0 td","Philadelphia Eagles / 6th / 208th pick / 1995"
"5","WR","Fred Barnett",29,"5",14,"48 catches for 585 yards, 5 td","Philadelphia Eagles / 3rd / 77th pick / 1990"
"6","WR","Calvin Williams",28,"5",15,"63 catches for 768 yards, 2 td, & 1 rush for -2 yards and 0 td","Philadelphia Eagles / 5th / 133rd pick / 1990"
"7","TE","Ed West",34,"11",14,"20 catches for 190 yards, 1 td",""
"8","LT","Barrett Brooks",23,"Rook",16,"","Philadelphia Eagles / 2nd / 58th pick / 1995"
"9","LG","Guy McIntyre",34,"11",16,"","San Francisco 49ers / 3rd / 73rd pick / 1984"
"10","C","Raleigh McKenzie",32,"10",16,"1 fumble recovered","Washington Redskins / 11th / 290th pick / 1985"
"11","RG","Joe Panos",24,"1",9,"","Philadelphia Eagles / 3rd / 77th pick / 1994"
"12","RT","Antone Davis",28,"4",14,"","Philadelphia Eagles / 1st / 8th pick / 1991"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","William Fuller*",33,"9",13,"13.0 sacks, 0 interceptions, 1 fumble recovered","Los Angeles Rams / 1st / 21st pick / 1984 Supp"
"15","LDT","Andy Harmon",26,"4",15,"11.0 sacks, 0 interceptions, 1 fumble recovered","Philadelphia Eagles / 6th / 156th pick / 1991"
"16","RDT","Ronnie Dixon",24,"2",10,"","New Orleans Saints / 6th / 165th pick / 1993"
"17","RDE","Mike Mamula",22,"Rook",13,"5.5 sacks, 0 interceptions, 1 fumble recovered","Philadelphia Eagles / 1st / 7th pick / 1995"
"18","LLB","Bill Romanowski",29,"7",16,"1.0 sacks, 2 interceptions, 1 fumble recovered","San Francisco 49ers / 3rd / 80th pick / 1988"
"19","MLB","Kurt Gouveia",31,"8",16,"0.0 sacks, 1 interception, 1 fumble recovered","Washington Redskins / 8th / 213th pick / 1986"
"20","RLB","William Thomas*",27,"4",16,"2.0 sacks, 7 interceptions, 1 fumble recovered","Philadelphia Eagles / 4th / 104th pick / 1991"
"21","LCB","Mark McMillian",25,"3",16,"0.0 sacks, 3 interceptions, 2 fumbles recovered","Philadelphia Eagles / 10th / 272nd pick / 1992"
"22","RCB","Bobby Taylor",22,"Rook",12,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Philadelphia Eagles / 2nd / 50th pick / 1995"
"23","SS","Mike Zordich",32,"8",15,"1.0 sacks, 1 interception, 2 fumbles recovered","San Diego Chargers / 9th / 235th pick / 1986"
"24","FS","Greg Jackson",29,"6",16,"0.0 sacks, 1 interception, 3 fumbles recovered","New York Giants / 3rd / 78th pick / 1989"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Gary Anderson",36,"13",0,"22 of 30 field goals & 32 of 33 extra points","Buffalo Bills / 7th / 171st pick / 1982"
"27","P","Tom Hutton",23,"Rook",0,"85 punts for a 43.3 average, 1 blocked",""
"28","PR","Kelvin Martin",30,"8",1,"17 punt returns for a 12.6 average and 0 td","Dallas Cowboys / 4th / 95th pick / 1987"
"29","KR","Charlie Garner",23,"1",3,"29 kick returns for a 20.3 average and 0 td","Philadelphia Eagles / 2nd / 42nd pick / 1994"
