"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Tony Romo",33,"9",15,"342 for 535, 3,828 yards, 31 td, 10 int, & 20 rushes for 38 yards and 0 td",""
"3","RB","DeMarco Murray*",25,"2",14,"217 rushes for 1,121 yards, 9 td, & 53 catches for 350 yards and 1 td","Dallas Cowboys / 3rd / 71st pick / 2011"
"4","WR","Miles Austin",29,"7",8,"24 catches for 244 yards, 0 td",""
"5","WR","Dez Bryant*",25,"3",16,"93 catches for 1,233 yards, 13 td, & 1 rush for 1 yards and 0 td","Dallas Cowboys / 1st / 24th pick / 2010"
"6","TE","James Hanna",24,"1",8,"12 catches for 73 yards, 0 td","Dallas Cowboys / 6th / 186th pick / 2012"
"7","TE","Jason Witten*",31,"10",16,"73 catches for 851 yards, 8 td","Dallas Cowboys / 3rd / 69th pick / 2003"
"8","LT","Tyron Smith*",23,"2",16,"1 fumble recovered","Dallas Cowboys / 1st / 9th pick / 2011"
"9","LG","Ronald Leary",24,"1",16,"",""
"10","C","Travis Frederick",22,"Rook",16,"","Dallas Cowboys / 1st / 31st pick / 2013"
"11","RG","Mackenzy Bernadeau",27,"5",11,"","Carolina Panthers / 7th / 250th pick / 2008"
"12","RT","Doug Free",29,"6",16,"","Dallas Cowboys / 4th / 122nd pick / 2007"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","George Selvie",26,"3",16,"","St. Louis Rams / 7th / 226th pick / 2010"
"15","DE","DeMarcus Ware",31,"8",13,"","Dallas Cowboys / 1st / 11th pick / 2005"
"16","DT","Jason Hatcher*",31,"7",15,"","Dallas Cowboys / 3rd / 92nd pick / 2006"
"17","DT","Nick Hayden",27,"5",16,"","Carolina Panthers / 6th / 181st pick / 2008"
"18","MLB","Sean Lee",27,"3",11,"0.0 sacks, 4 interceptions, 1 fumble recovered","Dallas Cowboys / 2nd / 55th pick / 2010"
"19","LB","Bruce Carter",25,"2",13,"","Dallas Cowboys / 2nd / 40th pick / 2011"
"20","LCB","Brandon Carr",27,"5",16,"0.0 sacks, 3 interceptions, 1 fumble recovered","Kansas City Chiefs / 5th / 140th pick / 2008"
"21","RCB","Orlando Scandrick",26,"5",15,"2.0 sacks, 2 interceptions, 0 fumbles recovered","Dallas Cowboys / 5th / 143rd pick / 2008"
"22","SS","Jeff Heath",22,"Rook",9,"0.0 sacks, 1 interception, 1 fumble recovered",""
"23","FS","Barry Church",25,"3",16,"0.0 sacks, 1 interception, 1 fumble recovered",""
