"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Ken Anderson*",27,"5",14,"179 for 338, 2,367 yards, 19 td, 14 int, & 31 rushes for 134 yards and 1 td","Cincinnati Bengals / 3rd / 67th pick / 1971"
"3","RB","Archie Griffin",22,"Rook",14,"138 rushes for 625 yards, 3 td, & 16 catches for 138 yards and 0 td","Cincinnati Bengals / 1st / 24th pick / 1976"
"4","FB","Boobie Clark",26,"3",9,"151 rushes for 671 yards, 7 td, & 23 catches for 158 yards and 1 td","Cincinnati Bengals / 12th / 302nd pick / 1973"
"5","WR","Billy Brooks",23,"Rook",8,"16 catches for 191 yards, 0 td, & 1 rush for -13 yards and 0 td","Cincinnati Bengals / 1st / 11th pick / 1976"
"6","WR","Isaac Curtis*",26,"3",14,"41 catches for 766 yards, 6 td, & 3 rushes for 29 yards and 0 td","Cincinnati Bengals / 1st / 15th pick / 1973"
"7","TE","Bob Trumpy",31,"8",13,"21 catches for 323 yards, 7 td","Cincinnati Bengals / 12th / 301st pick / 1968"
"8","LT","Rufus Mayes",29,"7",14,"","Chicago Bears / 1st / 14th pick / 1969"
"9","LG","John Shinners",29,"7",13,"","New Orleans Saints / 1st / 17th pick / 1969"
"10","C","Bob Johnson",30,"8",14,"2 fumbles recovered","Cincinnati Bengals / 1st / 2nd pick / 1968"
"11","RG","Dave Lapham",24,"2",14,"1 fumble recovered","Cincinnati Bengals / 3rd / 61st pick / 1974"
"12","RT","Vern Holland",28,"5",14,"1 fumble recovered","Cincinnati Bengals / 1st / 15th pick / 1971"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Gary Burley",24,"Rook",11,"0 interceptions, 2 fumbles recovered","Cincinnati Bengals / 3rd / 55th pick / 1975"
"15","LDT","Robert Brown",37,"10",14,"0 interceptions, 1 fumble recovered","San Francisco 49ers / 13th / 169th pick / 1964"
"16","RDT","Ron Carpenter",28,"6",14,"0 interceptions, 2 fumbles recovered","Cincinnati Bengals / 2nd / 32nd pick / 1970"
"17","RDE","Coy Bacon*",34,"8",14,"0 interceptions, 2 fumbles recovered",""
"18","LLB","Bo Harris",23,"1",14,"2 interceptions, 2 fumbles recovered","Cincinnati Bengals / 3rd / 77th pick / 1975"
"19","MLB","Jim LeClair*",26,"4",14,"1 interception, 0 fumbles recovered","Cincinnati Bengals / 3rd / 54th pick / 1972"
"20","RLB","Reggie Williams",22,"Rook",8,"1 interception, 0 fumbles recovered","Cincinnati Bengals / 3rd / 82nd pick / 1976"
"21","LCB","Lemar Parrish*",29,"6",14,"2 interceptions, 1 fumble recovered","Cincinnati Bengals / 7th / 163rd pick / 1970"
"22","RCB","Ken Riley",29,"7",14,"9 interceptions, 2 fumbles recovered","Cincinnati Bengals / 6th / 135th pick / 1969"
"23","SS","Tommy Casanova*+",26,"4",10,"5 interceptions, 1 fumble recovered","Cincinnati Bengals / 2nd / 29th pick / 1972"
"24","FS","Marvin Cobb",23,"1",10,"3 interceptions, 0 fumbles recovered","Cincinnati Bengals / 11th / 276th pick / 1975"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Chris Bahr",23,"Rook",0,"14 of 27 field goals & 39 of 42 extra points","Cincinnati Bengals / 2nd / 51st pick / 1976"
"27","P","Pat McInally",23,"Rook",0,"76 punts for a 39.5 average, 0 blocked","Cincinnati Bengals / 5th / 120th pick / 1975"
"28","PR","Willie Shelby",23,"Rook",0,"21 punt returns for a 7.7 average and 0 td","Cincinnati Bengals / 5th / 138th pick / 1976"
"29","KR","Willie Shelby",23,"Rook",0,"30 kick returns for a 25.4 average and 1 td","Cincinnati Bengals / 5th / 138th pick / 1976"
