"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Gus Frerotte*",25,"2",16,"270 for 470, 3,453 yards, 12 td, 11 int, & 28 rushes for 16 yards and 0 td","Washington Redskins / 7th / 197th pick / 1994"
"3","RB","Terry Allen*",28,"5",16,"347 rushes for 1,353 yards, 21 td, & 32 catches for 194 yards and 0 td","Minnesota Vikings / 9th / 241st pick / 1990"
"4","FB","Marc Logan",31,"9",9,"20 rushes for 111 yards, 2 td, & 23 catches for 269 yards and 0 td","Cincinnati Bengals / 5th / 130th pick / 1987"
"5","WR","Henry Ellard",35,"13",16,"52 catches for 1,014 yards, 2 td","Los Angeles Rams / 2nd / 32nd pick / 1983"
"6","WR","Michael Westbrook",24,"1",6,"34 catches for 505 yards, 1 td, & 2 rushes for 2 yards and 0 td","Washington Redskins / 1st / 4th pick / 1995"
"7","TE","Jamie Asher",24,"1",12,"42 catches for 481 yards, 4 td","Washington Redskins / 5th / 137th pick / 1995"
"8","LT","Joe Patton",24,"2",15,"1 fumble recovered","Washington Redskins / 3rd / 97th pick / 1994"
"9","LG","Tre' Johnson",25,"2",15,"1 fumble recovered","Washington Redskins / 2nd / 31st pick / 1994"
"10","C","Jeff Uhlenhake",30,"7",11,"","Miami Dolphins / 5th / 121st pick / 1989"
"11","RG","Bob Dahl",28,"4",15,"1 fumble recovered","Cincinnati Bengals / 3rd / 72nd pick / 1991"
"12","RT","Ed Simmons",33,"9",11,"","Washington Redskins / 6th / 164th pick / 1987"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Tony Woods",31,"9",7,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Seattle Seahawks / 1st / 18th pick / 1987"
"15","LDT","Marc Boutte",27,"4",10,"0.0 sacks, 1 interception, 0 fumbles recovered","Los Angeles Rams / 3rd / 57th pick / 1992"
"16","RDT","Sean Gilbert",26,"4",16,"3.0 sacks, 0 interceptions, 0 fumbles recovered","Los Angeles Rams / 1st / 3rd pick / 1992"
"17","RDE","Rich Owens",24,"1",16,"11.0 sacks, 0 interceptions, 0 fumbles recovered","Washington Redskins / 5th / 152nd pick / 1995"
"18","LLB","Ken Harvey*",31,"8",16,"9.0 sacks, 1 interception, 2 fumbles recovered","Phoenix Cardinals / 1st / 12th pick / 1988"
"19","MLB","Rod Stephens",30,"7",15,"1.0 sacks, 1 interception, 1 fumble recovered",""
"20","RLB","Marvcus Patton",29,"6",16,"2.0 sacks, 2 interceptions, 0 fumbles recovered","Buffalo Bills / 8th / 208th pick / 1990"
"21","LCB","Tom Carter",24,"3",16,"0.0 sacks, 5 interceptions, 0 fumbles recovered","Washington Redskins / 1st / 17th pick / 1993"
"22","RCB","Darrell Green*",36,"13",16,"0.0 sacks, 3 interceptions, 1 fumble recovered","Washington Redskins / 1st / 28th pick / 1983"
"23","SS","Darryl Morrison",25,"3",12,"0.0 sacks, 1 interception, 4 fumbles recovered","Washington Redskins / 6th / 155th pick / 1993"
"24","FS","Stanley Richard",29,"5",15,"0.0 sacks, 3 interceptions, 0 fumbles recovered","San Diego Chargers / 1st / 9th pick / 1991"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Scott Blanton",23,"Rook",0,"26 of 32 field goals & 40 of 40 extra points",""
"27","P","Matt Turk*+",28,"1",0,"75 punts for a 45.1 average, 0 blocked",""
"28","PR","Brian Mitchell",28,"6",2,"23 punt returns for a 11.2 average and 0 td","Washington Redskins / 5th / 130th pick / 1990"
"29","KR","Brian Mitchell",28,"6",2,"56 kick returns for a 22.5 average and 0 td","Washington Redskins / 5th / 130th pick / 1990"
